Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
소리,音,Sound,약속,約束,Promise,그래프,グラフ,graph,그럼,では,Well then,커피숍,コーヒーショップ,Coffee Shop,스캐너,スキャナー,scanner,남미,南米,South America,중,中,Middle,한,1つの~,One,소리가 너무 커요.,音が大きすぎます。,The sound is too loud.,おと
수영장,プール,Swimming Pool,마리,~匹、~頭,Counter for Animals/People,펜,ペン,pen,빛,光,light,쌀,米,Rice,책장,本棚,Bookshelf,천장,天井,ceiling,과,課,Subject,삼거리,三叉路,Three-Way Junction,수영장에서 연습했어요.,プールで練習しました。,I practiced at the swimming pool.,ぷーる
사건,事件,incident,허리,腰,Waist,외숙모,おば（母方）,Aunt (maternal),사과,りんご,apple,배구,バレーボール,Volleyball,시청,市役所,City Hall,단어,単語,Word,늑대,狼,wolf,연세,お歳,Age (honorific),사건이 일어났어요.,事件が起きました。,An incident has happened.,じけん
호,~号,Number,문구점,文具店,stationery store,의사,医師,doctor,과학자,科学者,scientist,휴지통,ゴミ箱,Trash Can,지식,知識,knowledge,벌써,もう,already,달걀,卵,Egg,약,約~、薬,Approximately/Medicine,101호에 살아요.,101号に住んでいます。,I live in room 101.,ごう
거기,そこ,There,수입,収入,income,아버지,父,Father,일본어,日本語,Japanese Language,안개,霧,fog,아이,子供,Child,위,胃,stomach,환율,換率,exchange rate,공원,公園,Park,거기 가면 나를 불러 주세요。,そこに行ったら私を呼んでください。,Please call me when you get there.,そこ
기술,技術,skill,수집,収集,collecting,기름,油、ガソリン,Oil/Fuel,피자,ピザ,Pizza,외숙모,おば（母方）,Aunt (maternal),부탁,お願い,Request,메뉴,メニュー,Menu,시합,試合,match/game,그러니까,だからこそ,that’s why,기술을 배워요.,技術を学びます。,I learn new skills.,ぎじゅつ
열,熱、10,Ten/Heat,햄버거,ハンバーガー,Hamburger,이메일,eメール,Email,캐나다,カナダ,Canada,경주,慶州,Kyongju,보라색,紫色,purple,요금,料金,Fare,로션,ローション、化粧水,Lotion,재킷,ジャケット,Jacket,열 명이 모였어요.,10人が集まりました。,Ten people gathered.,じゅう/ねつ
코,鼻,nose,오렌지,オレンジ,orange,동물,動物,Animal,겨울,冬,Winter,하지만,でも,but/however,등,背、など,Back/Etc.,여러,いくつかの,several/various,운동화,運動靴,Sneakers,자료,資料,materials/data,코가 막혔어요.,鼻がつまっています。,My nose is stuffed.,はな
정원,庭,garden,가지,種類,Type,영향,影響,influence,화,怒り,Anger,초콜릿,チョコレート,Chocolate,가끔,時々、たまに,Sometimes,오후,午後,afternoon,때,時,Time,그렇구나,なるほど,I see,정원에서 꽃을 심었어요.,庭に花を植えました。,I planted flowers in the garden.,にわ
국내,国内,Domestic,전망,展望,prospect/view,회의,会議,Meeting,남자,男,Man,등산,登山,hiking/mountain climbing,가을,秋,Autumn,신문,新聞,newspaper,위치,位置,Location,마지막,最後,Last/Final,국내 여행을 좋아해요。,国内旅行が好きです。,I like domestic travel.,こくない
