Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
그렇게,そのように,In that way,뜻,意味、こころざし,Meaning/Intention,자신,自身,Confidence,차라리,いっそ,rather/preferably,경치,景色、風景,Scenery,가스,瓦斯,gas,수박,スイカ,watermelon,어느,どの,which/some,화장품,化粧品,Cosmetics,그렇게 하면 성공할 거예요.,そのようにすれば成功するでしょう。,"If you do it that way,  you will succeed.",そのように
저녁식사,夕食,Dinner,옷장,洋服ダンス,wardrobe,과일,果物,Fruit,우주,宇宙,universe,왜,なぜ,why,그런데,ところで,but/by the way,내일,明日,Tomorrow,바다,海,sea,정원,庭,garden,저녁식사를 준비했어요.,夕食を準備しました。,I prepared dinner.,ゆうしょく
짜리,価値があるもの,Value,현금,現金,cash,한글날,ハングルナル (ハングルの日),Hangul Day,바로,すぐに、まさに,Immediately/Exactly,환자,患者,Patient,누가,誰が,Who,시장,市場,Market,신호등,信号,traffic light,새우,えび,Shrimp,천 원짜리 지폐를 사용했어요.,1000ウォン紙幣を使いました。,I used a 1000-won bill.,かちがあるもの
동아리,愛好会、サークル,Club,지진,地震,earthquake,쌀밥,ご飯,Cooked Rice,피아노,ピアノ,Piano,소설,小説,Novel,내과,内科,Internal Medicine,이거,これ,This,메뉴,メニュー,Menu,돌,石,stone,대학 동아리에 가입했어요.,大学のクラブに入会しました。,I joined a university club.,あいこうかい、さーくる
회사원,会社員,office worker,얼마나,どれくらい,how long/much,의미,意味,Meaning,무리,無理,Impossible/Group,시민,市民,Citizen,미래,未来,Future,동안,~の間,During,배구,バレーボール,Volleyball,부동산,不動産,Real Estate,회사원은 사무실에서 일해요.,会社員は事務室で働きます。,Office workers work in an office.,かいしゃいん
하얀색,白色,white,처음,最初,First,신호등,信号,traffic light,영어,英語,English,젓가락,箸,Chopsticks,아주머니,おばさん,Aunt,바로,すぐに、まさに,Immediately/Exactly,두부,豆腐,Tofu,대학생,大学生,College Student,하얀색 옷을 자주 입어요.,白い服をよく着ます。,I often wear white clothes.,しろいろ
심리학,心理学,psychology,양식,洋食,Western Food,수돗물,水道水,Tap Water,이번,今回,This Time,연휴,連休,Holiday,환율,換率,exchange rate,돌,石,stone,지우개,消しゴム,eraser,섬,島,Island,심리학을 전공하고 있어요.,心理学を専攻しています。,I'm majoring in psychology.,しんりがく
밤,夜,Night,전기,電気,electricity,새벽,深夜,Dawn,도쿄,東京,Tokyo,경기,競技、試合,Game/Match,콧물,鼻水,Nasal Discharge,한국어,韓国語,Korean,성,姓,Last Name,때,時,Time,밤에 별을 봤어요.,夜に星を見ました。,I saw stars at night.,よる
할머니,祖母,grandmother,삼일절,サミルチョル (3.1節),March 1st Movement Day,화,怒り,Anger,귀,耳,ear,피,血,Blood,평화,平和,peace,퍼센트,パーセント,Percent,사자,獅子,lion,아기,赤ちゃん,Baby,할머니 댁에 다녀왔어요.,祖母の家に行ってきました。,I visited my grandmother's house.,そぼ
코피,鼻血,Nosebleed,터미널,ターミナル,Terminal,유치원,幼稚園,kindergarten,캐나다,カナダ,Canada,오른쪽,右,Right Side,파티,パーティ,party,약간,若干,Somewhat,분노,憤怒,anger,답장,返信、返事,Reply,코피가 났어요.,鼻血が出ました。,I had a nosebleed.,はなぢ
