Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
오래간만,久しぶり,Long Time No See,시,市/時,City/Hour,호랑이,虎,tiger,기간,期間,Period,혹은,あるいは,or,이해,理解,Understanding,생명,生命,life,서쪽,西,West,근처,近所,Neighborhood,오래간만이에요!,久しぶりです！,Long time no see!,ひさしぶり
무릎,ひざ,Knee,영하,零下,Minus,무슨 일,何の用,what matter/reason,끝,終わり,End,요일,曜日,Day of the Week,핸드폰,携帯電話,mobile phone,잘못된,誤った,wrong/incorrect,일상생활,日常生活,Daily Life,학원,塾,Academy,무릎이 아파요.,膝が痛いです。,My knee hurts.,ひざ
빌딩,建物,building,만들기,ものづくり,crafting,소개,紹介,Introduction,공무원,公務員,Public Servant,아직,まだ,Still,국수,麺,Noodles,시간,時間,Time,벌써,すでに、もう,Already,경찰관,警察官,Police Officer,빌딩이 많아요.,建物が多いです。,There are many buildings.,たてもの
청소기,掃除機,Vacuum Cleaner,건물,建物,Building,경기장,競技場,stadium,오늘,きょう,Today,벌써,すでに、もう,Already,아침밥,朝ご飯,Breakfast,구청,区役所,ward office,이것,これ,This,봄,春,Spring,청소기로 바닥을 청소했어요.,掃除機で床を掃除しました。,I cleaned the floor with a vacuum cleaner.,そうじき
가수,歌手,Singer,요즘,この頃,Nowadays,반,半分、班,Half/Group,진실,真実,truth,자유,自由,freedom,최고,最高,Best,콧노래,鼻歌,Humming,자기,自己,Self,기침,咳,Cough,그는 유명한 가수예요。,彼は有名な歌手です。,He is a famous singer.,かしゅ
위치,位置,Location,팔,腕,Arm,사진기,カメラ,Camera,봉지,袋,Bag,가요,歌謡,Song,어머님,お母様,Mother (honorific),장,~枚,Piece,감기약,風邪薬,Cold Medicine,교과서,教科書,Textbook,위치를 알려주세요.,位置を教えてください。,Please let me know the location.,いち
초콜릿,チョコレート,Chocolate,예문,例文,Example Sentence,방송,放送,broadcast,아주머니,おばさん,Aunt,영어회화,英会話,English Conversation,불고기,プルコギ,Bulgogi,장미,バラ,Rose,상자,箱,Box,국어,国語,Korean Language,초콜릿을 먹었어요.,チョコレートを食べました。,I ate chocolate.,ちょこれーと
벌써,もう,already,갑자기,急に,Suddenly,다리,脚、足、橋,Leg/Foot/Bridge,속초,ソクチョ,Sokcho,말씀,お言葉,Word (honorific),정보,情報,Information,춤,踊り,dance,주,週,Week,스웨터,セーター,Sweater,벌써 도착했어요?,もう着いたんですか。,Have you arrived already?,もう
우정,友情,friendship,일기예보,天気予報,Weather Forecast,지출,支出,expense,유럽,ヨーロッパ,Europe,선수,選手,Player,적,的,Enemy/Target,운동복,体操服,Sportswear,공책,ノート,Notebook,무엇(뭐),何,what,우정은 변하지 않아요.,友情は変わりません。,Friendship doesn't change.,ゆうじょう
메모,メモ,Note,출발,出発,Departure,목,首、喉,Neck/Throat,등산화,登山靴,Climbing Shoes,겨울,冬,Winter,저희,私ども,We (Humble),그래서,だから,so/therefore,인상,印象,Impression,간단히,簡単に,Simply,메모를 남겼어요.,メモを残しました。,I left a note.,めも
