Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
남북,南北,North and South,농구,バスケットボール,Basketball,숙박,宿泊,accommodation,차라리,いっそ,rather/preferably,읽기,読むこと,Reading,영화,映画,movie,횡단보도,横断歩道,Crosswalk,응,うん,Yeah,콩,豆,Bean,남북 관계가 중요해요。,南北関係が重要です。,North and South relations are important.,なんぼく
회원,会員,member,콧물,鼻水,Nasal Discharge,사전,辞書,Dictionary,형님,お兄様,Older Brother (Honorific),데이터,データ,data,그동안,これまで,Meanwhile,또는,または,or,위,胃,stomach,각,各、おのおの,Each,회원으로 등록했어요.,会員として登録しました。,I registered as a member.,かいいん
보라색,紫色,purple,바이올린,バイオリン,Violin,종일,終日,All Day,가구,家具,Furniture,구름,雲,cloud,철,季節,Season,이혼,離婚,divorce,정류장,停留所,Bus Stop,힘,力,Strength,보라색 꽃다발을 샀어요.,紫色の花束を買いました。,I bought a purple bouquet.,むらさきいろ
지혜,知恵,wisdom,낚시,釣り,Fishing,떡볶이,トッポギ,Tteokbokki,사전,辞書,Dictionary,겨울방학,冬休み,Winter Break,말,馬,horse,올림픽,オリンピック,Olympics,기숙사,寄宿舎、寮,Dormitory,우체국,郵便局,post office,지혜가 필요해요.,知恵が必要です。,We need wisdom.,ちえ
열차,列車,Train,속초,ソクチョ,Sokcho,커피,コーヒー,Coffee,가스,瓦斯,gas,벌써,もう,already,냄비,鍋,Pot,일본사람,日本人,Japanese Person,실험,実験,experiment,소식,消息,news,열차를 탔어요.,列車に乗りました。,I took the train.,れっしゃ
과일,果物,Fruit,더운물,お湯,Hot Water,시장,市場,Market,곧,すぐ,Soon,이미,すでに,already,떡,餅,Mochi,어저께,昨日,Yesterday,지출,支出,expense,아무튼,とにかく,anyway,과일을 많이 먹어요。,果物をたくさん食べます。,I eat a lot of fruit.,くだもの
냉면,冷麺,Cold Noodles,여학생,女子学生,Female Student,컵,カップ,Cup,걱정,心配,Worry,복숭아,桃,peach,강아지,子犬,Puppy,평화,平和,peace,삼계탕,サムゲタン,Ginseng Chicken Soup,친척,親戚,Relative,여름에 냉면을 먹었어요。,夏に冷麺を食べました。,I ate cold noodles in summer.,れいめん
과자,菓子,Snack,뒤쪽,後ろ、後ろの方、後側,Back Side,님,~様,Suffix for respect,타월,タオル,Towel,이모,おば（母方）,Aunt (maternal),부인,夫人,Wife,드라마,ドラマ,Drama,그런데,ところで,but/by the way,그래,うん、そう,Yes,과자를 사 먹었어요。,菓子を買って食べました。,I bought and ate snacks.,かし
직장,職場,Workplace,지각,遅刻,Late,형님,お兄様,Older Brother (Honorific),간장,醤油,Soy Sauce,빨리,早く,quickly/fast,반려동물,ペット,Pet,가운데,中間,Middle,달,月,moon,점수,点数,Score,그녀는 직장에서 일하고 있어요.,彼女は職場で働いています。,She works at the office.,しょくば
한국말,韓国語,Korean Language,예산,予算,budget,소문,噂,rumor,수입,収入,income,청바지,ジーンズ,Jeans,돌,石,stone,콧물,鼻水,Nasal Discharge,아직,まだ,Still,가게,お店,shop,한국말을 배우고 있어요.,韓国語を勉強しています。,I am learning Korean.,かんこくご
