Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
인삼,人参,Ginseng,사업가,事業家,Businessperson,내년,来年,Next Year,가족,家族,Family,여보세요,もしもし,Hello (on phone),계좌,口座,account,토요일,土曜日,Saturday,모자,帽子,hat,동생,弟・妹,Sibling (younger),인삼은 몸에 좋아요.,高麗人参は体に良いです。,Ginseng is good for your health.,こうらいにんじん
어머,まあ,Oh My,남색,藍色/濃紺,navy/navy blue,너무,あまりに,too (excessively),오직,ただ,only/exclusively,카메라,カメラ,Camera,짜리,価値があるもの,Value,회사원,会社員,office worker,나중,（時間や順序が）後,Later,식물원,植物園,botanical garden,어머! 정말 예뻐요.,まあ！本当にきれいです。,Oh my! It's really pretty.,まあ
선배,先輩,Senior,결정,決定,Decision,꽤,けっこう,quite/rather,상관,関係,Relation,다른,別の~、違う~,Different ~,고추장,コチュジャン,Chili Paste,특히,特に,especially,안개,霧,fog,모든,すべての,all/every,선배에게 조언을 들었어요.,先輩にアドバイスをもらいました。,I got advice from a senior.,せんぱい
황사,黄砂,yellow dust,가뭄,干ばつ,drought,드디어,ついに,finally/at last,팀,チーム,team,국제,国際,International,상관,関係,Relation,목,首、喉,Neck/Throat,얼마,いくら,how much,어깨,肩,Shoulder,봄에는 황사가 있어요.,春には黄砂があります。,There's yellow dust in spring.,こうさ
지하철역,地下鉄の駅,Subway Station,생명,生命,life,안개,霧,fog,도시,都市,city,배탈,腹痛,Stomachache,카페,カフェ,Cafe,주,週,Week,읽기,読むこと,Reading,빵집,パン屋,Bakery,지하철역에서 내렸어요.,地下鉄の駅で降りました。,I got off at the subway station.,ちかてつのえき
저녁,夕方,Dinner,평양,ピョンヤン,Pyongyang,영향,影響,influence,방송,放送,broadcast,횡단보도,横断歩道,Crosswalk,광고,広告,advertisement,동생,弟・妹,Sibling (younger),팁,チップ,tip,명,~名,Counter for People,저녁에 산책을 했어요.,夕方に散歩をしました。,I went for a walk in the evening.,ゆうがた
만들기,ものづくり,crafting,퍼센트,パーセント,Percent,물,水,water,저쪽,あちら,That Side,딸,娘,Daughter,우표,切手,Stamp,끝,終わり,End,관계,関係,Relationship,주부,主婦,Housewife,목공 만들기가 재미있어요.,木工ものづくりが面白いです。,Woodcraft is fun.,ものづくり
세탁기,洗濯機,washing machine,이사,引っ越し,Move,한식,韓国料理,Korean Food,비누,石鹸,Soap,친척,親戚,Relative,열차,列車,Train,오후,午後,afternoon,대답,答え,Answer,성탄절,ソンタンジョル (クリスマス),Christmas,세탁기를 돌렸어요.,洗濯機を回しました。,I ran the washing machine.,せんたくき
미술관,美術館,Art Museum,사랑,愛,love,냄새,におい,Smell,간단히,簡単に,Simply,양파,玉ねぎ,onion,직원,職員,staff/employee,지갑,財布,wallet,아프리카,アフリカ,Africa,거의,ほとんど,Almost,미술관에 갔어요.,美術館に行きました。,I went to the art museum.,びじゅつかん
사장,社長,President,꼭,必ず,Definitely,아무튼,とにかく,anyway,한글,ハングル,Hangul,드라마,ドラマ,Drama,고의로,故意に,intentionally/on purpose,킬로그램,キログラム,Kilogram,달,月,moon,한국말,韓国語,Korean Language,사장이 회의를 주재했어요.,社長が会議を主催しました。,The president presided over the meeting.,しゃちょう
