Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
새,新しい/鳥,New/Bird,삼계탕,サムゲタン,Ginseng Chicken Soup,병,〜本、病気,Bottle/Illness,설날,元旦,New Year's Day,고추,唐辛子,Chili Pepper,구두,靴,Shoes,온갖,あらゆる,all kinds of,언니,姉,Sister,음식,食べ物,Food,새 신발을 샀어요.,新しい靴を買いました。,I bought new shoes.,あたらしい
월드컵,ワールドカップ,World Cup,출장,出張,Business Trip,입,口,mouth,저희,私ども,We (Humble),벌,罰,punishment,텔레비전,テレビ,television,운동복,体操服,Sportswear,브라질,ブラジル,Brazil,아가씨,お嬢さん,Young Lady,월드컵 경기를 봤어요.,ワールドカップの試合を見ました。,I watched the World Cup match.,わーるどかっぷ
건너편,向こう側,Other Side,장례식,葬礼,funeral,조금,少し,A Little,남학생,男子学生,Boy Student,택시,タクシー,Taxi,스페인어,スペイン語,Spanish,돌,石,stone,너,きみ、おまえ,You,발음,発音,Pronunciation,건너편 집은 새로 지었어요。,向こう側の家は新しく建てられました。,The house on the other side was newly built.,むこうがわ
어깨,肩,Shoulder,우유,牛乳,milk,저런,あんな,that (over there) kind of,지방,地方,Region,변호사,弁護士,Lawyer,내가,僕が、私が,I (subject),날,日,Day,행복,幸福,happiness,오래간만,久しぶり,Long Time No See,어깨가 아파요.,肩が痛いです。,My shoulder hurts.,かた
정문,正門,Main Gate,호수,湖,lake,동전,硬貨、小銭,Coin,쌀,米,Rice,후배,後輩,Junior,얼마나,どれくらい,how long/much,제주도,済州島,Jeju Island,저곳,あそこ,That Place,삼촌,おじ（父方）,Uncle,정문 앞에서 기다릴게요.,正門の前で待っています。,I will wait in front of the main gate.,せいもん
포장,包装,Packaging,이름,名前,Name,얼마나 자주,どのくらい頻繁に,how often,메모,メモ,Note,선물,プレゼント,Gift,스타킹,ストッキング,Stockings,설문,設問,survey/questionnaire,고추,唐辛子,Chili Pepper,사진,写真,photo,선물을 예쁘게 포장했어요.,プレゼントを綺麗に包装しました。,I wrapped the gift nicely.,ほうそう
정류장,停留所,Bus Stop,후배,後輩,Junior,오래간만,久しぶり,Long Time No See,제가,私が,I (humble),허리,腰,Waist,약간,若干,Somewhat,큰어머니,父の（１番上の）兄の妻、伯母,Aunt,꽤,けっこう,quite/rather,연습,練習,Practice,정류장에서 기다렸어요.,バス停で待ちました。,I waited at the bus stop.,ていりゅうじょ
로션,ローション、化粧水,Lotion,감동,感動,Emotion,작은아버지,父の弟、おじ,Uncle (Paternal),보통,ふつう、一般的に,Usually,병,〜本、病気,Bottle/Illness,노래방,カラオケ店,Karaoke Room,소,牛,Cow,날씨,天気,Weather,실수,失敗,Mistake,얼굴에 로션을 발랐어요.,顔にローションを塗りました。,I applied lotion to my face.,ろーしょん、けしょうすい
갑자기,急に,Suddenly,통장,通帳,bankbook,일요일,日曜日,Sunday,분석,分析,analysis,점원,店員,Clerk,편,編,Volume,시간표,時間表,Schedule,스타킹,ストッキング,Stockings,어째서,どうして,why (formal),갑자기 비가 내렸어요。,急に雨が降りました。,It suddenly rained.,きゅうに
스승의날,ススンエナル (先生の日),Teacher’s Day,칫솔,歯ブラシ,Toothbrush,닭고기,鶏肉,Chicken Meat,졸업,卒業,graduation,케이크,ケーキ,Cake,휴지,ちり紙,Tissue,명,~名,Counter for People,연세,お歳,Age (honorific),저곳,あそこ,That Place,스승의날에 선생님께 감사 인사를 해요.,先生の日に先生へ感謝の言葉を伝えます。,We express gratitude to teachers on Teacher’s Day.,すすんえなる
