Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
단어,単語,Word,현금,現金,cash,탁자,テーブル,table,웬일,何事,What's the Matter,가족,家族,Family,몽골,モンゴル,Mongolia,요금,料金,Fare,깜짝,はっと,Surprise,무슨,何の~、どんな~,What Kind of~,새로운 단어를 배웠어요.,新しい単語を学びました。,I learned a new word.,たんご
위,胃,stomach,그래,うん、そう,Yes,캠핑,キャンプ,camping,현금,現金,cash,부업,副業,Side Job,이자,利子,interest,맥주,ビール,Beer,한복,韓服,Hanbok,벚꽃,桜,Cherry Blossom,위가 아파요.,胃が痛いです。,My stomach hurts.,い
수치,数値,value/figure,천천히,ゆっくり,slowly,시내,市内/小川,Downtown/Stream,자기,自己,Self,삼계탕,サムゲタン,Ginseng Chicken Soup,사건,事件,incident,라디오,ラジオ,radio,지도,地図,map,청록색,青緑色,teal/turquoise,수치를 정확히 측정해요.,数値を正確に測定します。,Measure the value accurately.,すうち
그렇지만,そうだけど,however,남대문시장,南大門市場,Namdaemun Market,구름,雲,cloud,오래간만,久しぶり,Long Time No See,몸살,疲労からくる病気,Flu-like Illness,다시,再び、また,Again,영국,英国,England,누구,誰,Who,송이,(花などの)房,Bunch,그렇지만 불가능하진 않아요.,そうだけど不可能ではありません。,"That’s so,  but it’s not impossible.",そうだけど
오이,きゅうり,cucumber,목적,目的,Purpose,대,~台,Counter for machines and vehicles,올해,今年,This Year,어머,まあ,Oh My,외할아버지,祖父（母方）,Grandfather (maternal),철학,哲学,philosophy,메뉴,メニュー,Menu,바지,ズボン,Pants/Trousers,오이는 길어요.,胡瓜は長いです。,The cucumber is long.,きゅうり
닭고기,鶏肉,Chicken Meat,댁,お宅,Household (humble),지각,遅刻,Late,더,より,More,시험,試験,Exam,샴푸,シャンプー,Shampoo,배탈,腹痛,Stomachache,빛,光,light,숟가락,スプーン,Spoon,닭고기를 좋아해요.,鶏肉が好きです。,I like chicken meat.,にく
남색,藍色/濃紺,navy/navy blue,삼일절,サミルチョル (3.1節),March 1st Movement Day,가운데,中間,Middle,것,もの、こと,Thing,치마,スカート,skirt,거울,鏡,mirror,누가,誰が,Who,하지만,でも,but/however,소설,小説,Novel,남색 정장을 입었어요.,濃紺のスーツを着ました。,I wore a navy blue suit.,こんいろ
전공,専攻,Major,운동화,運動靴,Sneakers,입,口,mouth,열차,列車,Train,목적,目的,Purpose,더,より,More,그렇게,そのように,In that way,마늘,にんにく,Garlic,뉴스,ニュース,News,저는 경제학을 전공했어요.,私は経済学を専攻しました。,I majored in economics.,せんこう
밖,外,Outside,꽃집,花屋,Flower Shop,소풍,遠足,Picnic,쯤,~ごろ,Around,뜻,意味、こころざし,Meaning/Intention,좀더,もう少し,A Bit More,아빠,パパ,Dad,주변,周辺,Surroundings,기쁨,喜び,joy,밖에 비가 와요.,外に雨が降っています。,It's raining outside.,そと
친척,親戚,Relative,자주,たびたび,Often,이모부,おじ（母方）,Uncle (maternal),투어,ツアー,tour,봉지,袋,Bag,도대체,いったい (疑問を強調),on earth,김포공항,金浦空港,Incheon Airport,코,鼻,nose,반찬,おかず,Side Dish,친척들이 모였어요.,親戚たちが集まりました。,Relatives gathered.,しんせき
