Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
무,大根,Radish,아까,さっき,A While Ago,봄,春,Spring,얼마,いくら,how much,공연,公演,Performance,작은어머니,父の弟の妻、おば,Aunt (Paternal),명,~名,Counter for People,휴일,休日,holiday,장마,梅雨,Rainy Season,무를 깎아서 샐러드를 만들었어요.,大根を削ってサラダを作りました。,I peeled radish to make a salad.,だいこん
맞은편,向こう側、向かい,Opposite Side,녹차,緑茶,Green Tea,아주,とても,Very,고향,故郷,Hometown,잠깐,しばらく,A Moment,문자,文字,character,산,山,mountain,점심식사,昼食,Lunch Meal,사전,辞書,Dictionary,맞은편에 카페가 있어요.,向こう側にカフェがあります。,There is a cafe on the opposite side.,むこうがわ
목,首、喉,Neck/Throat,장소,場所,Place,번개,稲妻,lightning,마우스,マウス,mouse (PC),답장,返信、返事,Reply,전화번호,電話番号,phone number,주로,主に,Mainly,현재,現在,present,수집,収集,collecting,목이 아파요.,首が痛いです。,My neck hurts.,くび、のど
함께,一緒に,Together,동생,弟・妹,Sibling (younger),제목,題名,Title,파란색,青色,blue,소개,紹介,Introduction,장마,梅雨,Rainy Season,티셔츠,Tシャツ,T-Shirt,독일,ドイツ,Germany,천천히,ゆっくり,slowly,친구와 함께 갔어요.,友達と一緒に行きました。,I went together with a friend.,いっしょに
하루,1日,One Day,유치원,幼稚園,kindergarten,직업,職業,Occupation,고모,おば（父方）,Aunt (father's side),쌀,米,Rice,제목,題名,Title,학년,学年,Grade,희망,希望,hope,소금,塩,Salt,하루 종일 놀았어요.,一日中遊びました。,I played all day.,いちにち
이모부,おじ（母方）,Uncle (maternal),포장,包装,Packaging,침대,ベッド,Bed,계획,計画,Plan,경찰관,警察官,Police Officer,빌딩,ビル,Building,어저께,昨日,Yesterday,가게,お店,shop,금주,禁酒,No Alcohol,이모부가 친절해요.,おじが親切です。,My uncle is kind.,おじ
전화번호,電話番号,phone number,그릇,器、容器,Bowl,지갑,財布,wallet,모자,帽子,hat,필요,必要,Need,병,〜本、病気,Bottle/Illness,너무,あまりに,too (excessively),재료,材料,Material,장례식,葬礼,funeral,전화번호를 교환했어요.,電話番号を交換しました。,We exchanged phone numbers.,でんわばんごう
목소리,声,Voice,돼지,豚,pig,손수건,ハンカチ,Handkerchief,아무튼,とにかく,anyway,이자,利子,interest,색,色,Color,회색,灰色,gray,자,さあ,Now,외국어,外国語,Foreign Language,그의 목소리가 정말 좋았어요.,彼の声が本当に良かったです.,His voice was really nice.,こえ
카드,カード,Card,중학생,中学生,Middle School Student,가장,最も、一番,Most,조카,甥,Nephew,샌드위치,サンドウィッチ,Sandwich,새벽,未明/明け方,dawn,공원,公園,Park,여보세요,もしもし,Hello (on phone),설명,説明,Explanation,카드로 계산했어요.,カードで支払いました。,I paid by card.,かーど
연락처,連絡先,Contact Info,매주,毎週,Every Week,오랜만,久しぶり,After a While,바지,ズボン,Pants/Trousers,내용,内容,Content,카메라,カメラ,camera,어버이날,オボイナル (父母の日),Parents’ Day,전기,電気,electricity,이모부,おじ（母方）,Uncle (maternal),연락처를 알려주세요.,連絡先を教えてください。,Please share your contact info.,れんらくさき
