Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
각,各,various/each,아랍어,アラビア語,Arabic,병원,病院,hospital,소문,噂,rumor,미술관,美術館,Art Museum,어린이,子供,Child,북쪽,北,North,사건,事件,incident,많이,多く、たくさん,Many/Much,각 분야 전문가가 모였어요.,各分野の専門家が集まりました。,Experts from each field gathered.,かく
금주,禁酒,No Alcohol,예약,予約,Reservation,기타,その他,Other/Guitar,방법,方法,Method/Way,설탕,砂糖,Sugar,다리,脚、足、橋,Leg/Foot/Bridge,광고,広告,advertisement,배낭,リュックサック,backpack,만화,漫画,Cartoon/Comic,금주는 중이에요。,禁酒中です。,I am abstaining from alcohol.,きんしゅ
브라질,ブラジル,Brazil,발표,発表,Presentation,경주,慶州,Kyongju,커피,珈琲,coffee,파란색,青色,blue,어디서,どこで,where (location),중심,中心,Center,잠깐,しばらく,A Moment,미술,美術,Art,브라질에 가본 적 있어요.,ブラジルに行ったことがありますか？,Have you been to Brazil?,ぶらじる
목걸이,ネックレス,Necklace,영수증,領収書,receipt,테니스,テニス,Tennis,계좌,口座,account,축구,サッカー,Soccer,우체국,郵便局,post office,피아노,ピアノ,Piano,불고기,プルコギ,Bulgogi,인상,印象,Impression,목걸이를 샀어요.,ネックレスを買いました。,I bought a necklace.,ねっくれす、くびかざり
배구,バレーボール,Volleyball,모든,すべての,all/every,그림자,影,shadow,겨울,冬,Winter,거위,ガチョウ,goose,베이지색,ベージュ,beige,사실,事実,fact,선배,先輩,Senior,그냥,ただ、そのまま,Just,배구를 즐겨해요.,バレーボールを楽しんでいます。,I enjoy playing volleyball.,ばれーぼーる
수첩,手帳,Notebook,미래,未来,Future,배,梨、船、お腹,pear,해일,津波,tsunami,직선,直線,line,마늘,にんにく,Garlic,부산,釜山,Busan,베개,枕,Pillow,그것,それ,It,수첩에 메모를 했어요.,手帳にメモをしました。,I took notes in my notebook.,てちょう
고장,故障,Breakdown,실례,失礼,Excuse,공원,公園,Park,고등학생,高校生,High School Student,유리,ガラス,Glass,필름,フィルム,Film,작은어머니,父の弟の妻、おば,Aunt (Paternal),오전,午前,forenoon,콜라,コーラ,Cola,차가 고장이 났어요。,車が故障しました。,My car broke down.,こしょう
분위기,雰囲気,Atmosphere,호텔,ホテル,Hotel,가스,瓦斯,gas,주위,周囲,Surroundings,담배,たばこ,Tobacco,유학,留学,Study Abroad,공,ボール、玉,Ball,아가씨,お嬢さん,Young Lady,철학,哲学,philosophy,이 식당의 분위기가 좋아요.,このレストランの雰囲気がいいです。,The atmosphere of this restaurant is nice.,ふんいき
광고,広告,advertisement,드라마,ドラマ,Drama,왼쪽,左,Left Side,조용히,静かに,Quietly,영,ゼロ,Zero,고추,唐辛子,Chili Pepper,닭,鶏,chicken,간신히,かろうじて,barely,사업가,事業家,Businessperson,광고가 많아요.,広告が多いです。,There are many advertisements.,こうこく
누구,誰,who,쓰레기,ごみ,Garbage,절대(로),絶対に,never/absolutely,요르단,ヨルダン,Jordan,환자,患者,Patient,놀이공원,遊園地,amusement park,살,歳,Age,심리학,心理学,psychology,자칫하면,ちょっとしたことで,nearly/almost,누구를 기다려요?,誰を待っていますか。,Who are you waiting for?,だれ
