Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
점심식사,昼食,Lunch Meal,연구,研究,research,유학,留学,Study Abroad,종업원,従業員,Employee,어서,はやく,Quickly,자기,自己,Self,토요일,土曜日,Saturday,바람,風,wind,또,また、再び,Again,점심식사를 준비했어요.,昼食を準備しました。,I prepared lunch.,ちゅうしょく
국어,国語,Korean Language,절망,絶望,despair,만화,漫画,Cartoon/Comic,빨간색,赤,Red,상,賞,award,안경,眼鏡,Glasses,사진,写真,photo,키,背,Height,번,~回,Times,국어 수업이 오늘 쉬어요。,国語の授業は今日は休みです。,Korean language class is off today.,こくご
삼거리,三叉路,Three-Way Junction,얼마나,どれくらい,how long/much,당근,にんじん,Carrot,깜짝,はっと,Surprise,국수,麺,Noodles,기쁨,喜び,joy,늑대,狼,wolf,호텔,ホテル,Hotel,공휴일,祝日,Holiday,삼거리에서 직진하세요.,三叉路で直進してください。,Go straight at the three-way junction.,さんさろ
월,月,Month,병원,病院,hospital,식당,食堂,restaurant,칠판,黒板,Blackboard,수영장,プール,Swimming Pool,아직,まだ,Still,철,季節,Season,글,文章、文字,Writing/Text,주머니,ポケット,Pocket,한 달은 30일이에요.,1ヶ月は30日です。,A month has 30 days.,つき
표,チケット,Ticket,첫째,最初の,First,구두,靴,Shoes,계란,鶏卵、たまご,Egg,땀,汗,Sweat,예,はい,Yes,그들,彼ら,They,샌드위치,サンドウィッチ,Sandwich,부모,父母,Parents,기차표를 샀어요.,列車のチケットを買いました。,I bought a train ticket.,ちけっと
피아노,ピアノ,Piano,가끔,時々、たまに,Sometimes,범죄,犯罪,crime,맞은편,向こう側、向かい,Opposite Side,상,賞,award,동물원,動物園,zoo,심지어,さらに,even (what’s more),삼거리,三叉路,Three-Way Junction,배,梨、船、お腹,pear,피아노를 배웠어요.,ピアノを習いました。,I learned the piano.,ぴあの
적,的,Enemy/Target,문화,文化,culture,성격,性格,Personality,결코,決して,never/by no means,철,季節,Season,입,口,mouth,변호사,弁護士,Lawyer,스피커,スピーカー,speaker,몽골,モンゴル,Mongolia,적을 물리쳤어요.,敵を退けました。,We defeated the enemy.,てき
어째서,どうして,why (formal),코트,コート,Coat,아직,まだ,Still,불꽃축제,プルコッチュクチェ (花火大会),Fireworks Festival,일찍,早く,Early,방학,(夏休み、冬休みなどの)休み,Vacation,결혼식,結婚式,Wedding,우정,友情,friendship,상품,商品,Product,어째서 그런 결론이 났나요?,どうしてそんな結論になったのですか。,Why did it come to that conclusion?,どうして
조용히,静かに,Quietly,단점,短所,Weakness/Flaw,돼지,豚,pig,결혼식,結婚式,Wedding,휴가,休暇,Vacation,귤,みかん,Mandarin Orange,금색,金色,gold,경치,景色、風景,Scenery,안개,霧,fog,조용히 책을 읽었어요.,静かに本を読みました。,I read a book quietly.,しずかに
여동생,妹,Younger Sister,과,課,Subject,내년,来年,Next Year,지난번,前回,Last Time,어느,どの,which/some,전화번호,電話番号,phone number,저희,私ども,We (Humble),에어컨,エアコン,Air Conditioner,스트레스,ストレス,Stress,여동생이 귀여워요.,妹が可愛いです。,My younger sister is cute.,いもうと
