Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
야채,野菜,Vegetable,아기,赤ちゃん,Baby,연세,お歳,Age (honorific),소식,消息,news,주변,周辺,Surroundings,청소기,掃除機,Vacuum Cleaner,웬일,何事,What's the Matter,공기,空気,Air,상,賞,award,야채를 많이 먹어요.,野菜をたくさん食べます。,I eat a lot of vegetables.,やさい
동쪽,東、東側,East,평양,ピョンヤン,Pyongyang,입구,入口,entrance,비행기,飛行機,airplane,김치찌개,キムチ鍋,Kimchi Stew,동생,弟・妹,Sibling (younger),가운데,中間,Middle,일요일,日曜日,Sunday,와이셔츠,ワイシャツ,Shirt,동쪽으로 가세요.,東に行ってください。,Please go east.,ひがし、とうがわ
우리나라,韓国、わが国,Our Country,경찰서,警察署,Police Station,녹색,緑色,Green,배낭여행,バックパック旅行,backpacking trip,언어,言語,language,주말,週末,Weekend,디자인,デザイン,Design,필름,フィルム,Film,월드컵,ワールドカップ,World Cup,우리나라는 아름다워요.,わが国は美しいです。,Our country is beautiful.,わがくに
대체로,だいたい,mostly/generally,쓰기,書くこと,Writing,휴지통,ゴミ箱,Trash Can,손전등,懐中電灯,Flashlight,지혜,知恵,wisdom,엽서,葉書,Postcard,운동,運動,Exercise,어느 쪽,どちら,which side,정도,程度,Approximation,그 일은 대체로 끝났어요.,その仕事はだいたい終わりました。,I’ve mostly finished that work.,だいたい
장소,場所,Place,잘,よく,Well,배구,バレーボール,Volleyball,스웨터,セーター,Sweater,센티미터,センチメートル,Centimeter,지각,遅刻,Late,자칫하면,ちょっとしたことで,nearly/almost,콧물,鼻水,Nasal Discharge,강좌,講座,Course,모임 장소를 정했어요.,集まりの場所を決めました。,We decided the meeting place.,ばしょ
감사,感謝,Gratitude,유행,流行,Fashion,옳은,正しい,correct/right,개,~個、犬,Dog/Counter for items,베개,枕,Pillow,하늘색,空色,sky blue,저녁식사,夕食,Dinner,과,課,Subject,외할머니,祖母（母方）,Grandmother (maternal),그에게 감사의 말을 전했어요。,彼に感謝の言葉を伝えました。,I expressed my gratitude to him.,かんしゃ
공기,空気,Air,짐,荷物,Luggage,샴푸,シャンプー,Shampoo,금색,金色,gold,엔지니어,エンジニア,engineer,방법,方法,Method/Way,자기,自己,Self,대회,大会,Competition,다,全部,All,공기가 깨끗해졌어요。,空気がきれいになりました。,The air has become clean.,くうき
차라리,いっそ,rather/preferably,부인,夫人,Wife,책장,本棚,Bookshelf,자신,自身,Confidence,겨울방학,冬休み,Winter Break,와이셔츠,ワイシャツ,Shirt,다음주,来週,Next Week,이상,以上,More Than,결혼,結婚,marriage,차라리 포기하겠어요.,いっそあきらめます。,I’d rather give up.,いっそ
스피커,スピーカー,speaker,건강,健康,health,조선말,朝鮮語,Korean Language,소개,紹介,Introduction,벌써,すでに、もう,Already,바닥,床,floor,남북,南北,North and South,벌써,もう,already,애,子供,Child,스피커가 고장났어요.,スピーカーが壊れました。,The speaker is broken.,すぴーかー
블라우스,ブラウス,Blouse,젓가락,箸,Chopsticks,체육관,体育館,gym,여우,狐,fox,티셔츠,Tシャツ,T-Shirt,탤런트,タレント,Talent,한글,ハングル,Hangul,귤,みかん,Mandarin Orange,나들이,お出かけ,outing,새로운 블라우스를 샀어요.,新しいブラウスを買いました。,I bought a new blouse.,ぶらうす
