Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
유치원,幼稚園,kindergarten,지갑,財布,wallet,경복궁,景福宮,Gyeongbokgung Palace,데이터,データ,data,남대문시장,南大門市場,Namdaemun Market,질문,質問,Question,쇼핑,ショッピング,Shopping,아뇨,いいえ,No,캠핑,キャンプ,camping,유치원에서 아이들이 놀아요.,幼稚園で子供たちが遊びます。,Kids play at kindergarten.,ようちえん
이메일,eメール,Email,달러,ドル,Dollar,메시지,メッセージ,Message,도서관,図書館,library,며칠,何日,How Many Days,무척,とても、非常に,Very/Extremely,달력,カレンダー,calendar,늘,いつも、ずっと,Always,군인,軍人,soldier,이메일을 보냈어요.,メールを送りました。,I sent an email.,えめーる
사실,事実,fact,낮,昼、日中,Daytime,여름,夏,Summer,대한민국,大韓民国,Republic of Korea,성,姓,Last Name,상품,商品,Product,달력,カレンダー,calendar,드라마,ドラマ,Drama,할인,割引,Discount,사실을 확인했어요.,事実を確認しました。,I confirmed the fact.,じじつ
전자사전,電子辞書,Electronic Dictionary,점심식사,昼食,Lunch Meal,장,~枚,Piece,어저께,昨日,Yesterday,한복,韓服,Hanbok,영화,映画,movie,짐,荷物,Luggage,다른,別の~、違う~,Different ~,입,口,mouth,전자사전을 사용했어요.,電子辞書を使いました。,I used an electronic dictionary.,でんしじしょ
지난번,前回,Last Time,경기,競技、試合,Game/Match,오렌지,オレンジ,orange,한국,韓国,Korea,글,文章、文字,Writing/Text,책임,責任,Responsibility,년,～年,Year,때,時,Time,배낭여행,バックパック旅行,backpacking trip,지난번에 만났어요.,前回会いました。,We met last time.,ぜんかい
마우스,マウス,mouse (PC),점원,店員,Clerk,예측,予測,prediction,오랫동안,長い間,For a Long Time,가을,秋,Autumn,무척,とても、非常に,Very/Extremely,이상,以上,More Than,축하,祝賀,Congratulations,무용,舞踊、踊り、ダンス,Dance,마우스로 클릭하세요.,マウスでクリックしてください。,Click with the mouse.,まうす
배우,俳優,Actor/Actress,경찰서,警察署,Police Station,자정,真夜中,midnight,지각,遅刻,Late,적갈색,赤褐色,reddish brown,문화,文化,culture,경찰,警察,Police,모임,集まり,Gathering/Meeting,위,上,Above,그 배우는 유명한 드라마에 출연했어요.,その俳優は有名なドラマに出演しました。,That actor appeared in a famous drama.,はいゆう
축제,祭り,Festival,대학,大学,University,소포,小包,Parcel,먼저,まず,First/Besides,사촌,いとこ,Cousin,꽃,花,flower,원,ウォン,Korean Won,식료품점,食料品店,grocery store,요르단,ヨルダン,Jordan,학교 축제에 갔어요.,学校のお祭りに行きました。,I went to the school festival.,まつり
역,駅,Station,급,級,Level/Grade,어디,どこ,where,오빠,兄（妹から見て）,Older Brother (from younger sister),이유,理由,Reason,실례,失礼,Excuse,대출,貸出,loan,한복,韓服,Hanbok,역사,歴史,History,기차역에서 친구를 만났어요.,駅で友達に会いました。,I met my friend at the train station.,えき
교육,教育,education,대학원,大学院,Graduate School,곰,熊,bear,극장,劇場,theater,김밥,のり巻き,Kimbap,만약(에),もし,if/suppose,뿐,だけ、のみ、ばかり,Only,가끔,時々、たまに,Sometimes,물건,物、物品,Thing/Item,교육이 중요해요.,教育は大切です。,Education is important.,きょういく
