Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
이쪽,こちら,This Side,간호사,看護師,nurse,언제나,いつも,Always,도로,道路,road,소리,音,Sound,출장,出張,Business Trip,하루,1日,One Day,피자,ピザ,Pizza,오렌지,オレンジ,orange,이쪽으로 오세요.,こちらに来てください。,Please come this way.,こちら
졸업,卒業,graduation,수입,収入,income,연예인,芸能人,Celebrity,기념일,記念日,anniversary,다이어트,ダイエット,Diet,늑대,狼,wolf,패배,敗北,defeat,센터,センター,Center,가운데,中間,Middle,졸업 후에 무엇을 할 거예요?,卒業後に何をしますか。,What will you do after graduation?,そつぎょう
말씀,お言葉,Word (honorific),산책,散策,Walk,웬일,何事,What's the Matter,수돗물,水道水,Tap Water,의자,いす,Chair,남편,夫,Husband,밤,夜,Night,영화,映画,movie,뉴스,ニュース,News,선생님의 말씀을 들었어요.,先生のお言葉を聞きました。,I listened to the teacher's words.,おことば
운동,運動,Exercise,친구,友達,Friend,어제,きのう,Yesterday,외할머니,祖母（母方）,Grandmother (maternal),딸,娘,Daughter,살구색,肌色/apricot color,peach/apricot,노래방,カラオケ店,Karaoke Room,문자,文字,character,패션,ファッション,Fashion,매일 운동을 하고 있어요.,毎日運動をしています。,I exercise every day.,うんどう
한강,ハンガン(漢江),Han River,헌,古い,old (worn out),그렇지만,そうだけど,however,변호사,弁護士,Lawyer,불,火,Fire,지구,地球,earth,운동장,運動場,Playground,후,~後,After,내,私の、僕の、おれの,My,한강에서 자전거를 탔어요.,ハンガンで自転車に乗りました。,I rode a bike along the Han River.,はんがん
사원,社員,Employee,손,手,hand,장마철,梅雨時,Rainy Season,오른쪽,右,Right Side,유치원,幼稚園,kindergarten,어디서,どこで,where (location),자동차,自動車,car,호텔,ホテル,Hotel,이거,これ,This,회사에는 많은 사원이 있어요.,会社には多くの社員がいます。,There are many employees in the company.,しゃいん
지하도,地下道,Underpass,답장,返信、返事,Reply,주사,注射,Injection,서랍,引き出し,drawer,아침밥,朝ご飯,Breakfast,연휴,連休,Holiday,귤,みかん,Mandarin Orange,푹,ぐっすり,Deeply,노트북,ノートパソコン,laptop,지하도를 이용했어요.,地下道を利用しました。,I used the underpass.,ちかどう
얼마나 자주,どのくらい頻繁に,how often,무지개,虹,rainbow,프린트,プリント,Print,생각,考え,Thought,두부,豆腐,Tofu,미리,前もって、あらかじめ,In Advance,미술관,美術館,Art Museum,제가,私が,I (humble),자두,すもも,plum,얼마나 자주 운동해요?,どのくらい頻繁に運動しますか。,How often do you exercise?,どのくらいひんぱんに
진실,真実,truth,책장,本棚,Bookshelf,어둠,闇,darkness,대,~台,Counter for machines and vehicles,읽기,読むこと,Reading,내년,来年,Next Year,요르단,ヨルダン,Jordan,수집,収集,collecting,조금,少し,A Little,진실을 말해 주세요.,真実を言ってください。,Tell me the truth.,しんじつ
과,課,Subject,옳은,正しい,correct/right,지하,地下,Underground,경복궁,景福宮,Gyeongbokgung Palace,중학생,中学生,Middle School Student,취미,趣味,Hobby,와이셔츠,ワイシャツ,Shirt,손,手,hand,계단,階段,Stairs,수학과 영어를 공부해요。,数学と英語を勉強します。,I study math and English.,か
