Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
혹은,あるいは,or,아랍어,アラビア語,Arabic,중국어,中国語,Chinese Language,광주,クァンジュ,Gwangju,반지,指輪,Ring,대구,テグ,Daegu,수영복,水着,Swimsuit,손,手,hand,김,海苔,Nori,커피 혹은 차를 마실래요?,コーヒーかあるいはお茶を飲みますか。,Would you like coffee or tea?,あるいは
그것,それ,It,아마,多分,Probably,라디오,ラジオ,radio,빵집,パン屋,Bakery,세탁기,洗濯機,washing machine,프로그램,プログラム,Program,어깨,肩,Shoulder,자두,すもも,plum,정류장,停留所,Bus Stop,그것을 사용하지 마세요。,それを使わないでください。,Don't use it.,それ
바람,風,wind,원인,原因,cause,따로,別に、別途,Separately,국수,麺,Noodles,권,巻,Volume,귤,みかん,Mandarin Orange,남,男,Man,운동화,運動靴,Sneakers,좀,ちょっと,A Little,바람이 많이 불어요.,風が強く吹いています。,The wind is blowing hard.,かぜ
수원,スウォン,Suwon,공기,空気,Air,아버님,お父様,Father (honorific),산사태,山崩れ,landslide,사물,物事,Thing,공짜,無料,Free (no charge),장갑,手袋,gloves,비디오,ビデオ,Video,교통,交通,Traffic,수원에는 화성이 유명해요.,水原には華城が有名です。,Suwon is famous for Hwaseong Fortress.,すうぉん
금요일,金曜日,Friday,출장,出張,Business Trip,안부,安否,well-being,겨울,冬,Winter,양식,洋食,Western Food,심장,心臓,heart,배달,配達、出前,Delivery/Takeout,주로,主に,Mainly,점심식사,昼食,Lunch Meal,금요일은 기분이 좋아요.,金曜日は気分がいいです。,I feel good on Fridays.,きんようび
계절,季節,Season,사과,りんご,apple,만,万,Ten Thousand,설문,設問,survey/questionnaire,배낭,リュックサック,backpack,자두,すもも,plum,거울,鏡,mirror,겨울방학,冬休み,Winter Break,아이스크림,アイスクリーム,Ice Cream,올해는 여름이 길어서 계절 변화가 느려요。,今年は夏が長くて季節の変化が遅いです。,"This year,  summer is long so the change of seasons is slow.",きせつ
계좌,口座,account,개,~個、犬,Dog/Counter for items,초,秒,second,배,梨、船、お腹,pear,편,編,Volume,함께,一緒に,Together,정치,政治,politics,하숙,下宿,Lodging,저곳,あそこ,That Place,계좌번호를 알려주세요.,口座番号を教えてください。,Please tell me your account number.,こうざ
심하게,ひどく,severely,젓가락,箸,Chopsticks,씨,~氏,Mr./Ms.,검은색,黒,Black,주전자,やかん,Kettle,겨울,冬,Winter,연구,研究,research,밤,夜,Night,멕시코,メキシコ,Mexico,머리가 심하게 아파요.,頭がひどく痛いです。,My head hurts badly.,ひどく
사이,間,Between,스타,スター,Star,동생,弟/妹,younger sibling,피아노,ピアノ,Piano,달,月,moon,교통,交通,Traffic,음식,食べ物,Food,꽤,けっこう,quite/rather,선생님,先生,Teacher,우리는 사이가 좋아요.,私たちは仲が良いです。,We have a good relationship.,あいだ
말,馬,horse,해,陽,Sun,배달,配達、出前,Delivery/Takeout,중국집,中華料理店,Chinese Restaurant,소풍,遠足,Picnic,응,うん,Yeah,아주,とても,Very,결정,決定,Decision,얼마나,どれくらい,how long/much,말이 달려요.,馬が走ります。,The horse runs.,うま
