Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
그,その,That,이미,すでに,already,바람,風,wind,갈비,カルビ,Beef Ribs,과,課,Subject,남쪽,南,South,영화표,映画のチケット,Movie Ticket,계절,季節,Season,직원,職員,staff/employee,그는 그 책을 읽었어요。,彼はその本を読みました。,He read that book.,その
독일,ドイツ,Germany,캠핑,キャンプ,camping,배달,配達、出前,Delivery/Takeout,새벽,未明/明け方,dawn,이곳,ここ,This Place,등,背、など,Back/Etc.,그동안,これまで,Meanwhile,산책,散策,Walk,겨울,冬,Winter,그는 독일에 살고 있어요.,彼はドイツに住んでいます。,He lives in Germany.,どいつ
열쇠,鍵,Key,항구,港,port,가이드북,ガイドブック,guidebook,청바지,ジーンズ,Jeans,좀,ちょっと,A Little,다음달,来月、翌月,Next Month,공간,空間,Space,감자탕,カムジャタン,Potato Soup,일본말,日本語,Japanese Language,열쇠를 잃어버렸어요.,鍵を失くしました。,I lost the key.,かぎ
비누,石鹸,Soap,라디오,ラジオ,radio,조금,少し,A Little,모양,形、形状、格好、スタイル,Shape/Appearance,오른쪽,右,Right Side,김포공항,金浦空港,Incheon Airport,패배,敗北,defeat,전자사전,電子辞書,Electronic Dictionary,잘,よく,Well,비누를 사용해서 손을 씻으세요.,石鹸を使って手を洗ってください。,Use soap to wash your hands.,せっけん
손뜨개,手編み/ニット,knitting,전,全,All,지출,支出,expense,아파트,アパート,Apartment,햄버거,ハンバーガー,Hamburger,종로,鍾路,Jongno,된장국,味噌汁,Miso Soup,시디,CD,CD,큰아버지,父の（１番上の）兄、伯父,Uncle,손뜨개로 목도리를 만들었어요.,手編みでマフラーを作りました。,I made a scarf by knitting.,てあみ
서류,書類,Document,수입,収入,income,어서,はやく,Quickly,종업원,従業員,Employee,만들기,ものづくり,crafting,또,また、再び,Again,우체국,郵便局,post office,그렇지만,そうだけど,however,군인,軍人,soldier,서류를 작성했어요.,書類を作成しました。,I prepared the document.,しょるい
피,血,Blood,노래방,カラオケ店,Karaoke Room,사진 촬영,写真撮影,photography,남동생,弟,Brother (younger),주전자,やかん,Kettle,그래프,グラフ,graph,상처,傷,Wound,은행,銀行,bank,종일,終日,All Day,피가 나요.,血が出ます。,I am bleeding.,ち
단점,短所,Weakness/Flaw,온갖,あらゆる,all kinds of,홍차,紅茶,Black Tea,사이다,サイダー,Soda,거의,ほとんど,Almost,일요일,日曜日,Sunday,아줌마,おばさん,Aunt (informal),이집트,エジプト,Egypt,종업원,従業員,Employee,그의 단점은 게으름이에요.,彼の欠点は怠惰です。,His weakness is laziness.,たんしょ
조금,少し,A Little,등,背、など,Back/Etc.,발가락,足の指,Toes,산책,散策,Walk,염소,山羊,goat,간,間,Between,멕시코,メキシコ,Mexico,지난달,先月,Last Month,실제로,実際に,actually/in reality,조금만 기다리세요.,少しだけ待ってください。,Please wait just a little.,すこし
다이어트,ダイエット,Diet,만두,ぎょうざ,Dumpling,실험,実験,experiment,소설,小説,Novel,영화표,映画のチケット,Movie Ticket,어떤,どんな,What Kind Of,발음,発音,Pronunciation,가스,瓦斯,gas,음악,音楽,music,건강을 위해 다이어트를 하고 있어요.,健康のためにダイエットをしています。,I am dieting for my health.,だいえっと
