Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
매우,非常に,very/quite,점심,昼食,Lunch,식사,食事,Meal,나무,木,tree,쌀밥,ご飯,Cooked Rice,그것,それ,It,등산,登山,hiking/mountain climbing,어린이날,オリニナル (子どもの日),Children’s Day,낚시,釣り,Fishing,매우 중요해요.,非常に重要です。,It’s extremely important.,ひじょうに
공짜,無料,Free (no charge),직원,職員,staff/employee,심장,心臓,heart,가운데,中間,Middle,아버님,お父様,Father (honorific),기온,気温,Temperature,상처,傷,Wound,딸기,いちご,Strawberry,그릇,器、容器,Bowl,이 음식은 공짜예요。,この料理は無料です。,This food is free.,むりょう
평일,平日,weekday,평양,ピョンヤン,Pyongyang,피,血,Blood,타월,タオル,Towel,구름,雲,cloud,적,的,Enemy/Target,나,僕、わたし、~や,I/We/Somebody,부동산,不動産,Real Estate,몸살,疲労からくる病気,Flu-like Illness,평일에는 회사에 다녀요.,平日は会社に通っています。,I go to the office on weekdays.,へいじつ
무리,無理,Impossible/Group,서쪽,西,West,넥타이,ネクタイ,Necktie,센티미터,センチメートル,Centimeter,포장,包装,Packaging,블라우스,ブラウス,Blouse,층,~階,Floor,외할아버지,祖父（母方）,Grandfather (maternal),여행,旅行,Travel,그는 무리를 지어 여행을 갔어요.,彼はグループを作って旅行に行きました。,He went on a trip with a group.,むり、ぐるーぷ
점심시간,昼食時間,Lunch Break,베이지색,ベージュ,beige,김밥,のり巻き,Kimbap,고구마,さつまいも,sweet potato,의미,意味,Meaning,지하철,地下鉄,subway,비빔밥,ビビンバ,Bibimbap,맥주,ビール,Beer,요즘,この頃,Nowadays,점심시간에 산책했어요.,昼食時間に散歩しました。,I went for a walk during lunch break.,ちゅうしょくじかん
과학,科学,science,점심,昼食,Lunch,태권도,テコンドー,Taekwondo,발음,発音,Pronunciation,인천,インチョン,Incheon,얼음,氷,Ice,언어,言語,language,대학교,大学校,College/University,잠깐,しばらく,A Moment,과학은 발전하고 있어요.,科学は進歩しています。,Science is advancing.,かがく
말하기,しゃべること、話、会話,Speaking,바이올린,バイオリン,Violin,생신,誕生日（目上の人の）,Birthday,무역,貿易,Trade,무슨,何の~、どんな~,What Kind of~,무엇(뭐),何,what,각,各,various/each,주소,住所,address,씨,~氏,Mr./Ms.,말하기가 어려워요.,しゃべることが難しいです。,Speaking is difficult.,しゃべること、はなし、かいわ
거위,ガチョウ,goose,후배,後輩,Junior,관심,関心、興味,Interest,식물원,植物園,botanical garden,목요일,木曜日,Thursday,그렇게,そのように,In that way,침대,ベッド,Bed,요르단,ヨルダン,Jordan,구청,区役所,ward office,거위가 시끄러워요.,鵞鳥はうるさいです。,The goose is loud.,がちょう
잘못,間違って,Mistake,푹,ぐっすり,Deeply,겨울방학,冬休み,Winter Break,월드컵,ワールドカップ,World Cup,꽃집,花屋,Flower Shop,야채,野菜,Vegetable,사랑,愛,love,떡,餅,Mochi,갈비,カルビ,Beef Ribs,잘못 말했어요.,間違って言いました。,I said it wrong.,まちがって
음악가,音楽家,Musician,수집,収集,collecting,관광명소,観光名所,tourist attraction,발,足,foot,그릇,器、容器,Bowl,곡선,曲線,curve,양,羊,sheep,시외,市外,Outside the City,기념일,記念日,anniversary,그는 재능 있는 음악가예요.,彼は才能のある音楽家です。,He is a talented musician.,おんがくか
