Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
부부,夫婦,Married Couple,산사태,山崩れ,landslide,시민,市民,Citizen,우선,まず,First,주부,主婦,Housewife,그러면,それなら,then/in that case,동물,動物,Animal,잘못,間違って,Mistake,사이즈,サイズ,Size,부부가 함께 여행을 갔어요.,夫婦で一緒に旅行に行きました。,The couple went on a trip together.,ふうふ
양말,靴下,socks,방송국,放送局,Broadcasting Station,파,ねぎ,Green Onion,게임,ゲーム、遊び,Game,권,巻,Volume,파란색,青色,blue,남,男,Man,데이트,デート,Date,빨간색,赤,Red,양말을 빨았어요.,靴下を洗いました。,I washed my socks.,くつした
어둠,闇,darkness,사회학,社会学,sociology,금색,金色,gold,구름,雲,cloud,이혼,離婚,divorce,닭,鶏,chicken,급,級,Level/Grade,여기,ここ,Here,어느 쪽,どちら,which side,어둠 속에서는 아무것도 안 보여요.,闇の中では何も見えません。,I can't see anything in the darkness.,やみ
노트,ノート,Notebook,직접,直接,Directly,거위,ガチョウ,goose,사고,事故,accident,중국,中国,China,허리,腰,Waist,무지개,虹,rainbow,휴지통,ゴミ箱,Trash Can,일기예보,天気予報,Weather Forecast,새로운 노트를 샀어요。,新しいノートを買いました。,I bought a new notebook.,のーと
냉방,冷房,air conditioning,종업원,従業員,Employee,코피,鼻血,Nosebleed,이용,利用,Use,공원,公園,Park,백화점,百貨店、デパート,Department Store,양식,洋食,Western Food,된장,味噌,Miso,택시,タクシー,Taxi,냉방이 너무 세요.,冷房が強すぎます。,The air conditioning is too strong.,れいぼう
떡,餅,Mochi,저렇게,あのように,Like That,복도,廊下,hallway,비빔밥,ビビンバ,Bibimbap,전혀,全然(まったく),not at all,크리스마스,クリスマス,Christmas,연락처,連絡先,Contact Info,북쪽,北,North,사과,りんご,apple,떡을 먹었어요.,餅を食べました。,I ate mochi.,もち
이,歯,Tooth,과자,菓子,Snack,동물,動物,Animal,권,巻,Volume,영어,英語,English,시외,市外,Outside the City,부모,父母,Parents,호텔,ホテル,Hotel,레몬,レモン,lemon,이가 아파요.,歯が痛いです。,My tooth hurts.,は
코트,コート,Coat,습관,習慣,Habit,초록색,緑色,Green,열,熱、10,Ten/Heat,시골,田舎,countryside,국기,国旗,national flag,맥주,ビール,Beer,백화점,百貨店、デパート,Department Store,원인,原因,cause,코트를 입었어요.,コートを着ました。,I wore a coat.,こーと
여자,女性,Woman,경주,慶州,Kyongju,비행장,飛行場,Airport,야구,野球,Baseball,음반,音盤,Record,햄버거,ハンバーガー,Hamburger,어른,大人,Adult,영상,映像,Image,그렇구나,なるほど,I see,그는 여자를 좋아해요.,彼は女性が好きです。,He likes women.,じょせい
생신,誕生日（目上の人の）,Birthday,달,~ヶ月、月,Month,자,定規,ruler,셔츠,シャツ,shirt,페이지,ページ,Page,국기,国旗,national flag,편지,手紙,Letter,언제나,いつも,Always,적갈색,赤褐色,reddish brown,생신 축하드립니다.,お誕生日おめでとうございます。,Happy birthday.,たんじょうび
