Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
지식,知識,knowledge,약사,薬剤師,Pharmacist,선수,選手,Player,차라리,いっそ,rather/preferably,스타,スター,Star,해,太陽,sun,시설,施設,Facility,산사태,山崩れ,landslide,비,雨,Rain,지식을 쌓아요.,知識を蓄えましょう。,Let's accumulate knowledge.,ちしき
물,水,water,영어,英語,English,기쁨,喜び,joy,누나,(弟から見て)姉,Older Sister (from younger brother's perspective),연습,練習,Practice,초,秒,second,잘못,間違って,Mistake,충전기,充電器,charger,교과서,教科書,Textbook,물을 마셔요.,水を飲みます。,I drink water.,みず
비자,ビザ,visa,부탁,お願い,Request,한국요리,韓国料理,Korean Cuisine,부인,夫人,Wife,농구,バスケットボール,Basketball,옛,昔の,old/former,삼거리,三叉路,Three-Way Junction,아주,とても,Very,죽,おかゆ,Porridge,장기 체류를 위해 비자가 필요해요.,長期滞在のためにはビザが必要です。,You need a visa for a long stay.,びざ
두부,豆腐,Tofu,독서실,読書室,Study Room,축제,祭り,Festival,목,首、喉,Neck/Throat,학생증,学生証,Student ID,소리,音,Sound,그곳,そこ,There,잠,睡眠,Sleep,중국,中国,China,두부를 먹었어요.,豆腐を食べました。,I ate tofu.,とうふ
합격,合格,Pass,설문,設問,survey/questionnaire,감자,じゃがいも,Potato,상관,関係,Relation,책상,机,Desk,미용실,美容室,Beauty Salon,그리고,そして,and,형,(弟から見て)兄,Older Brother,멕시코,メキシコ,Mexico,시험에 합격했어요.,試験に合格しました。,I passed the exam.,ごうかく
라면,ラーメン,Ramen,유학,留学,Study Abroad,자,定規,ruler,한강,ハンガン(漢江),Han River,더구나,さらに,moreover,하지만,でも,but/however,꼭,必ず,Definitely,여학생,女子学生,Female Student,별,星,star,라면을 끓였어요.,ラーメンを煮ました。,I cooked ramen.,らーめん
이모,おば（母方）,Aunt (maternal),또는,または,or,아직,まだ,Still,숙제,宿題,Homework,친구,友達,Friend,교통,交通,Traffic,다음달,来月、翌月,Next Month,대부분,大部分,mostly/for the most part,도넛,ドーナツ,doughnut,이모가 요리를 잘해요.,おばが料理をよくします。,My aunt is good at cooking.,おば
그런,そんな,that kind of,넥타이,ネクタイ,Necktie,학교,学校,School,새벽,深夜,Dawn,소포,小包,Parcel,비,雨,Rain,물리,物理,Physics,도움,助け,Help,수원,スウォン,Suwon,그런 말은 듣고 싶지 않아요.,そんな言葉は聞きたくないです。,I don’t want to hear that kind of talk.,そんな
승리,勝利,victory,가요,歌謡,Song,지하철역,地下鉄の駅,Subway Station,빨래,洗濯,Laundry,설탕,砂糖,Sugar,책방,本屋,Bookstore,택시,タクシー,Taxi,연세,お歳,Age (honorific),수도,首都,Capital,승리를 거뒀습니다.,勝利を収めました。,We achieved victory.,しょうり
분석,分析,analysis,삼일절,サミルチョル (3.1節),March 1st Movement Day,내가,僕が、私が,I (subject),생각,考え,Thought,노트,ノート,Notebook,문화,文化,culture,실수,失敗,Mistake,골프,ゴルフ,Golf,동생,弟/妹,younger sibling,데이터를 분석 중이에요.,データを分析しています。,I'm analyzing the data.,ぶんせき
