Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
여기,ここ,Here,수영,水泳,Swimming,머리,頭、髪,Head/Hair,간,間,Between,번호,番号,Number,응,うん,Yeah,전기,電気,electricity,고등학교,高等学校,High School,출구,出口,exit,여기가 어디예요?,ここはどこですか？,Where is this place?,ここ
설날,ソルラル (旧正月),Lunar New Year,이모,おば（母方）,Aunt (maternal),버스정류장,バス停,Bus stop,수건,タオル,Towel,치약,歯磨き粉,Toothpaste,들,~たち、~ども,Plural Suffix,이분,この方,This Person,회의,会議,Meeting,관심,関心、興味,Interest,설날에 가족들과 차례를 지내요.,旧正月に家族と祭祀を行います。,We hold ancestral rites on Lunar New Year.,そるらる
주머니,ポケット,Pocket,처음,最初,First,버섯,きのこ,mushroom,레몬,レモン,lemon,유행,流行,Fashion,비행장,飛行場,Airport,동안,~の間,During,가능성,可能性,possibility,염소,山羊,goat,주머니에 손을 넣었어요.,ポケットに手を入れました。,I put my hands in my pocket.,ぽけっと
필름,フィルム,Film,섬,島,Island,문학,文学,literature,고모,おば（父方）,Aunt (father's side),범죄,犯罪,crime,양말,靴下,socks,꽤,けっこう,quite/rather,팁,チップ,tip,새로,新しく,Newly,필름을 교체했어요.,フィルムを交換しました。,I changed the film.,ふぃるむ
가격,価格,Price,우체국,郵便局,post office,아시아,アジア,Asia,고추,唐辛子,Chili Pepper,예술,芸術,art,중국집,中華料理店,Chinese Restaurant,주로,主に,Mainly,엔,円,circle,유럽,ヨーロッパ,Europe,이 제품의 가격은 얼마예요?,この商品の価格はいくらですか？,How much is the price of this product?,かかく
꽃,花,flower,수학,数学,Mathematics,층,~階,Floor,갈비탕,カルビタン,Beef Rib Soup,그만,つい,by accident (unintentionally),건물,建物,Building,나이,歳、年齢,Age,경제,経済,economy,꽤,けっこう,quite/rather,꽃이 예쁘게 피었어요.,花がきれいに咲きました。,The flowers have bloomed beautifully.,はな
중요,重要,Important,미용실,美容室,Beauty Salon,모자,帽子,hat,결국,結局,finally/in the end,상자,箱,Box,멕시코,メキシコ,Mexico,브라질,ブラジル,Brazil,얼마,いくら,how much,참,本当に,Really,그것은 매우 중요해요.,それはとても重要です。,It is very important.,じゅうよう
무용,舞踊、踊り、ダンス,Dance,수도,首都,Capital,한,1つの~,One,단체,団体,group/organization,한국어,韓国語,Korean,목요일,木曜日,Thursday,청소기,掃除機,Vacuum Cleaner,평화,平和,peace,쓰레기,ごみ,Garbage,그는 무용을 전공했어요.,彼は舞踊を専攻しました。,He majored in dance.,ぶよう、おどり、だんす
자신,自身,Confidence,부장,部長,Manager,서울,ソウル,Seoul,말하기,しゃべること、話、会話,Speaking,자기,自己,Self,영하,零下,Minus,닭,鶏,chicken,교체,交換,Replacement,거짓말,嘘,Lie,자신을 가져야 해요.,自信を持たなければなりません。,You must have confidence.,じしん
퍼센트,パーセント,Percent,필요,必要,Need,남북,南北,North and South,이사,引っ越し,Move,교체,交換,Replacement,법,法,law,수돗물,水道水,Tap Water,자,さあ,Now,맞은편,向こう側、向かい,Opposite Side,50퍼센트 할인해요.,50%割引します。,50 percent discount.,ぱーせんと
