Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
천천히,ゆっくり,slowly,부장,部長,Manager,자,さあ,Now,즉,すなわち,that is/namely,요르단,ヨルダン,Jordan,아기,赤ちゃん,Baby,희망,希望,hope,수요일,水曜日,Wednesday,헌,古い,old (worn out),천천히 걸으세요.,ゆっくり歩いてください。,Please walk slowly.,ゆっくり
독서실,読書室,Study Room,화산,火山,volcano,늑대,狼,wolf,몹시,非常に,very/exceedingly,무,大根,Radish,양,羊,sheep,낮,昼、日中,Daytime,공,ボール、玉,Ball,연세,お歳,Age (honorific),독서실에서 공부해요.,読書室で勉強します。,I study in the study room.,どくしょしつ
아저씨,おじさん,Uncle,인기,人気,Popularity,한국요리,韓国料理,Korean Cuisine,냄새,におい,Smell,지난달,先月,Last Month,그래프,グラフ,graph,인기스타,人気スター,Popular Star,여권,パスポート,passport,친구,友達,Friend,아저씨가 도움을 주셨어요.,おじさんが助けてくれました。,The uncle helped me.,おじさん
학원,塾,Academy,운동화,運動靴,Sneakers,시설,施設,Facility,와이셔츠,ワイシャツ,Shirt,저거,あれ,That (Thing Over There),콧노래,鼻歌,Humming,목요일,木曜日,Thursday,필름,フィルム,Film,곧,すぐ,Soon,학원에 다녀요.,塾に通っています。,I attend an academy.,じゅく
부산,プサン,Busan,경찰관,警察官,Police Officer,에스카레이터,エスカレーター,escalator,왼쪽,左,Left Side,코,鼻,nose,노래,歌,Song,게임,ゲーム、遊び,Game,교육,教育,education,여동생,妹,Younger Sister,부산은 해변으로 유명해요.,釜山はビーチで有名です。,Busan is famous for its beaches.,ぷさん
아버지,父,Father,분석,分析,analysis,스페인어,スペイン語,Spanish,어린이,子供,Child,혼자,独り,Alone,그럼,では,Well then,음식,食べ物,Food,고속버스,高速バス,Express Bus,푹,ぐっすり,Deeply,아버지가 일을 하고 계세요.,父が仕事をしています。,My father is working.,ちち
고양이,猫,Cat,계좌,口座,account,안개,霧,fog,근처,近所,Neighborhood,노트,ノート,Notebook,질문,質問,Question,돼지,豚,pig,지난주,先週,Last Week,저분,あの方,That Person,그녀는 고양이를 키우고 있어요。,彼女は猫を飼っています。,She is raising a cat.,ねこ
겨울,冬,Winter,연,年,year,여우,狐,fox,설명,説明,Explanation,거짓말,嘘,Lie,중국집,中華料理店,Chinese Restaurant,가스,瓦斯,gas,소방관,消防官,firefighter,분홍색,ピンク,pink,겨울에는 눈이 많이 와요。,冬には雪がたくさん降ります。,It snows a lot in winter.,ふゆ
침대,ベッド,Bed,레몬,レモン,lemon,연,年,year,설문,設問,survey/questionnaire,계단,階段,Stairs,만화,漫画,Cartoon/Comic,각,各、おのおの,Each,산사태,山崩れ,landslide,내일,明日,Tomorrow,침대에서 잤어요.,ベッドで寝ました。,I slept on the bed.,べっど
반려동물,ペット,Pet,할인,割引,Discount,모임,集まり,Gathering/Meeting,가장,最も、一番,Most,바람,風,wind,반년,半年,Half a Year,년,～年,Year,손,手,hand,지각,遅刻,Late,반려동물을 키우고 있어요.,ペットを飼っています。,I have a pet.,ぺっと
