Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
금방,すぐ、さっき,Soon/Just Now,생활,生活,Life,아뇨,いいえ,No,감기약,風邪薬,Cold Medicine,준비,準備,Preparation,몇 시,何時,what time,센티미터,センチメートル,Centimeter,양,羊,sheep,반년,半年,Half a Year,금방 올게요。,すぐに来ます。,I will come soon.,すぐ
서로,互いに,Each Other,손가락,指,finger,죽,おかゆ,Porridge,몇 개,いくつ,how many pieces,생선,魚,Fresh Fish,차라리,いっそ,rather/preferably,찌개,チゲ,Stew,통,通,Container,셔츠,シャツ,shirt,우리는 서로를 도와요.,私たちはお互い助け合います。,We help each other.,たがいに
앞,前,Front,이모부,おじ（母方）,Uncle (maternal),몇 개,いくつ,how many pieces,아파트,アパート,Apartment,꽃집,花屋,Flower Shop,언제,いつ,When,내용,内容,Content,수영,水泳,Swimming,공책,ノート,Notebook,집 앞에 차가 있어요.,家の前に車があります。,There is a car in front of the house.,まえ
스트레스,ストレス,Stress,외국어,外国語,Foreign Language,사원,社員,Employee,기분,気分,Mood,수입,収入,income,형제,兄弟,Brothers,배구,バレーボール,Volleyball,살,歳,Age,물리,物理,Physics,스트레스를 해소하려고 운동해요.,ストレスを解消するために運動します。,I exercise to relieve stress.,すとれす
아까,さっき,A While Ago,다음해,翌年,Next Year,이모,おば（母方）,Aunt (maternal),일본말,日本語,Japanese Language,그럼,では,Well then,광고,広告,advertisement,질문,質問,Question,문학,文学,literature,직장,職場,Workplace,아까 만난 사람이 누구예요?,さっき会った人は誰ですか？,Who was the person we met earlier?,さっき
돼지,豚,pig,잘못된,誤った,wrong/incorrect,그래서,だから,so/therefore,숟가락,スプーン,Spoon,사계절,四季,Four Seasons,일식,日本料理,Japanese Food,경기,競技、試合,Game/Match,비행장,飛行場,Airport,빵,パン,bread,돼지가 뚱뚱해요.,豚は太っています。,The pig is fat.,ぶた
공항,空港,Airport,정류장,停留所,Bus Stop,어머님,お母様,Mother (honorific),어떤,どんな,what kind of,자,定規,ruler,번개,稲妻,lightning,양말,靴下,socks,우유,牛乳,milk,내과,内科,Internal Medicine,공항에서 비행기를 탔어요。,空港で飛行機に乗りました。,I took a plane at the airport.,くうこう
송이,(花などの)房,Bunch,무릎,ひざ,Knee,주말,週末,Weekend,회사원,会社員,office worker,출구,出口,exit,자주,たびたび,Often,작은어머니,父の弟の妻、おば,Aunt (Paternal),간호사,看護師,nurse,부장,部長,Manager,장미 한 송이를 샀어요.,バラを一本買いました。,I bought a bunch of roses.,ふさ
김,海苔,Nori,피,血,Blood,그,その,That,외삼촌,おじ（母方）,Uncle (maternal),김포공항,金浦空港,Incheon Airport,아직,まだ,Still,더운물,お湯,Hot Water,끝,終わり,End,가격,価格,Price,김을 먹는 것을 좋아해요。,海苔を食べるのが好きです。,I like eating nori.,のり
컴퓨터,コンピューター,computer,계획,計画,Plan,승리,勝利,victory,위,上,Above,금주,禁酒,No Alcohol,공책,ノート,Notebook,점심식사,昼食,Lunch Meal,작년,昨年,Last Year,금방,すぐ、さっき,Soon/Just Now,컴퓨터를 켰어요.,コンピューターを起動しました。,I turned on the computer.,こんぴゅーたー
