Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
색,色,Color,형,(弟から見て)兄,Older Brother,시내,市内/小川,Downtown/Stream,시,市/時,City/Hour,컴퓨터,コンピューター,computer,하숙집,下宿先,Lodging House,푹,ぐっすり,Deeply,위,胃,stomach,입,口,mouth,색깔이 예뻐요.,色がきれいです。,The color is pretty.,いろ
사진,写真,photo,아뇨,いいえ,No,자,さあ,Now,어제,きのう,Yesterday,사진기,カメラ,Camera,시험,試験,Exam,베트남,ベトナム,Vietnam,공원,公園,Park,경주,慶州,Kyongju,사진을 찍었어요.,写真を撮りました。,I took a photo.,しゃしん
빌딩,ビル,Building,짐,荷物,Luggage,스웨터,セーター,Sweater,택시,タクシー,Taxi,선박,船,boat,심장,心臓,heart,승리,勝利,victory,러시아,ロシア,Russia,미국,米国、アメリカ,USA/United States,새로운 빌딩이 완공되었어요.,新しいビルが完成しました。,A new building has been completed.,びる
지구,地球,earth,선수,選手,Player,의미,意味,Meaning,경찰서,警察署,Police Station,기름,油、ガソリン,Oil/Fuel,문,ドア,door,갑자기,急に,Suddenly,없이,なしで,Without,얼마나,どれくらい,how long/much,지구는 파란 행성이에요.,地球は青い惑星です。,Earth is the blue planet.,ちきゅう
성당,聖堂,cathedral,그만,それくらいで、それで,That's Enough,사진,写真,photo,나이,歳、年齢,Age,밤,夜,Night,광복절,クァンボクチョル (光復節),Liberation Day,보도,報道,Report,센티미터,センチメートル,Centimeter,정치,政治,politics,성당에서 예배를 봤어요.,聖堂でミサがありました。,There was a mass at the cathedral.,せいどう
아이보리색,アイボリー,ivory,샌드위치,サンドウィッチ,Sandwich,의자,いす,Chair,모래,砂,sand,빨래,洗濯,Laundry,외국어,外国語,Foreign Language,논문,論文,thesis/paper,인삼,人参,Ginseng,없이,なしで,Without,아이보리색 벽지가 부드럽네요.,アイボリー色の壁紙が優しい感じです。,The ivory wallpaper feels gentle.,あいぼりー
냄비,鍋,Pot,오리,あひる、鴨,Duck,바나나,バナナ,banana,삼촌,おじ（父方）,Uncle,연락처,連絡先,Contact Info,케이크,ケーキ,Cake,박물관,博物館,museum,화,怒り,Anger,때,時,Time,냄비에 물을 넣었어요。,鍋に水を入れました。,I put water in the pot.,なべ
이어폰,イヤホン,earphones,경험,経験,Experience,도움,助け,Help,박물관,博物館,museum,꽃집,花屋,Flower Shop,선생님,先生,Teacher,베이지색,ベージュ,beige,시장,市場,Market,옛,昔の,old/former,이어폰을 끼고 들어요.,イヤホンで聴きます。,I listen with earphones.,いやほん
관광명소,観光名所,tourist attraction,검은색,黒,Black,영상,映像,Image,공휴일,祝日,Holiday,열차,列車,Train,산책,散策,Walk,답장,返信、返事,Reply,평양,ピョンヤン,Pyongyang,몸,体,Body,서울의 주요 관광명소를 방문했어요.,ソウルの主要観光名所を訪れました。,I visited major tourist attractions in Seoul.,かんこうめいしょ
이론,理論,theory,스웨터,セーター,Sweater,결혼식,結婚式,Wedding,멕시코,メキシコ,Mexico,천장,天井,ceiling,김,海苔,Nori,계란,鶏卵、たまご,Egg,아마,多分,Probably,그분,その方,That Person (honorific),이론을 증명하고 싶어요.,理論を証明したいです。,I want to prove the theory.,りろん
