Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
운동선수,スポーツ選手,Athlete,과자,菓子,Snack,오래간만,久しぶり,Long Time No See,감,柿,Persimmon,대학,大学,University,고속버스,高速バス,Express Bus,질문,質問,Question,매,毎,every,화장실,トイレ,Restroom,운동선수가 경기에서 우승했어요.,スポーツ選手が試合で優勝しました。,The athlete won the game.,すぽーつせんしゅ
염소,山羊,goat,편지,手紙,Letter,카드,カード,Card,오래,長く,Long Time,쇼핑,ショッピング,Shopping,소문,噂,rumor,오히려,むしろ,rather (contrary),부부,夫婦,Married Couple,엽서,葉書,Postcard,염소가 풀을 뜯어요.,山羊が草を食べます。,The goat eats grass.,やぎ
전쟁,戦争,war,인천,インチョン,Incheon,배터리,バッテリー,battery,포장,包装,Packaging,걱정,心配,Worry,안부,安否,well-being,신발,靴,shoes,이메일,eメール,Email,안,~しない、中,Inside/Not,전쟁은 비극이에요.,戦争は悲劇です。,War is a tragedy.,せんそう
카페,カフェ,Cafe,국적,国籍,Nationality,이혼,離婚,divorce,닭고기,鶏肉,Chicken Meat,결정,決定,Decision,손가락,指,finger,만약(에),もし,if/suppose,덕분,おかげ,Thanks to,고장,故障,Breakdown,카페에서 커피를 마셨어요.,カフェでコーヒーを飲みました。,I drank coffee at a cafe.,かふぇ
아주머니,おばさん,Aunt,봄,春,Spring,각,各,various/each,약,約~、薬,Approximately/Medicine,영화,映画,movie,영수증,領収書,receipt,위치,位置,Location,문장,文章,Sentence/Clause,경기,競技、試合,Game/Match,아주머니가 시장에 가셨어요.,おばさんが市場に行きました。,The aunt went to the market.,おばさん
출구,出口,exit,염소,山羊,goat,사이다,サイダー,Soda,삼일절,サミルチョル (3.1節),March 1st Movement Day,여기,ここ,Here,동아리,愛好会、サークル,Club,저렇게,あのように,Like That,맞은편,向こう側、向かい,Opposite Side,드디어,ついに,finally/at last,출구를 찾아요.,出口を探しています。,I'm looking for the exit.,でぐち
중,中,Middle,표,チケット,Ticket,슈퍼마켓,スーパーマーケット,Supermarket,소설가,小説家,Novelist,일본말,日本語,Japanese Language,각,各、おのおの,Each,프린터,プリンター,printer,여권,パスポート,passport,귀,耳,ear,그는 중간에 앉아 있어요.,彼は真ん中に座っています。,He is sitting in the middle.,なか
연휴,連休,Holiday,또는,または,or,후배,後輩,Junior,광주,クァンジュ,Gwangju,게임,ゲーム、遊び,Game,국내,国内,Domestic,부장,部長,Manager,다시,再び、また,Again,아직,まだ,Still,이번 연휴에 여행을 갈 거예요.,今回の連休に旅行に行きます。,I will travel during this holiday.,れんきゅう
조선,朝鮮,Joseon,왜냐하면,なぜなら,because,후배,後輩,Junior,후,~後,After,이용,利用,Use,양말,靴下,socks,단점,短所,Weakness/Flaw,대전,テジョン,Daejeon,화장실,トイレ,Restroom,조선은 오래된 왕국이에요.,朝鮮は古い王国です。,Joseon is an old kingdom.,ちょうせん
씩,~ずつ,Each,차라리,いっそ,rather/preferably,일상생활,日常生活,Daily Life,옛,昔の,old/former,하숙집,下宿先,Lodging House,위,胃,stomach,선물,プレゼント,Gift,장미,バラ,Rose,스캐너,スキャナー,scanner,사람마다 한 개씩 받았어요.,一人ずつもらいました。,Each person received one.,ずつ
