Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
장마,梅雨,Rainy Season,첫째,最初の,First,곰,熊,bear,한식,韓国料理,Korean Food,방금,たった今,just now,인형,人形,Doll,한국사람,韓国人,Korean Person,오후,午後,afternoon,우정,友情,friendship,장마가 시작됐어요.,梅雨が始まりました。,The rainy season has started.,つゆ
국립,国立,National,노트,ノート,Notebook,회의,会議,Meeting,외숙모,おば（母方）,Aunt (maternal),가설,仮説,hypothesis,서쪽,西,West,동쪽,東、東側,East,운동장,運動場,Playground,스트레스,ストレス,Stress,그는 국립대학을 졸업했어요。,彼は国立大学を卒業しました。,He graduated from a national university.,こくりつ
칠판,黒板,Blackboard,콧물,鼻水,Nasal Discharge,새,新しい/鳥,New/Bird,선수,選手,Player,중학생,中学生,Middle School Student,염소,山羊,goat,학기,学期,Semester,말,馬,horse,돈,お金,Money,칠판에 글씨를 썼어요.,黒板に文字を書きました。,I wrote on the blackboard.,こくばん
도대체,いったい (疑問を強調),on earth,통장,通帳,bankbook,곡선,曲線,curve,줄,列,Line,김치찌개,キムチ鍋,Kimchi Stew,거실,居間,Living Room,어머님,お母様,Mother (honorific),서울,ソウル,Seoul,휴가,休暇,Vacation,도대체 무슨 일이야?,いったい何事ですか。,What on earth is going on?,いったい
소방관,消防官,firefighter,특별히,特別に,Specially,작년,昨年,Last Year,반찬,おかず,Side Dish,녹차,緑茶,Green Tea,월요일,月曜日,Monday,지구,地球,earth,요르단,ヨルダン,Jordan,저렇게,あのように,Like That,소방관이 불을 껐어요.,消防官が火を消しました。,A firefighter put out the fire.,しょうぼうかん
나이,歳、年齢,Age,등,背、など,Back/Etc.,목,首、喉,Neck/Throat,유리,ガラス,Glass,너,きみ、おまえ,You,모레,あさって,Day After Tomorrow,조카,甥,Nephew,컵,カップ,Cup,빨래,洗濯,Laundry,그녀는 나이가 많아요。,彼女は年齢が高いです。,She is old.,とし
영,ゼロ,Zero,브라질,ブラジル,Brazil,부업,副業,Side Job,등산화,登山靴,Climbing Shoes,킬로미터,キロメートル,Kilometer,답장,返信、返事,Reply,우선,まず,First,봉지,袋,Bag,퍼센트,パーセント,Percent,온도가 영하로 내려갔어요.,気温が零下に下がりました。,The temperature dropped below zero.,ぜろ
친구,友達,Friend,남자,男,Man,무척,とても、非常に,Very/Extremely,서비스,サービス,Service,터미널,ターミナル,Terminal,중학교,中学校,junior high school,한식,韓国料理,Korean Food,거실,居間,Living Room,원인,原因,cause,친구와 놀았어요.,友達と遊びました。,I played with a friend.,ともだち
자료,資料,materials/data,대답,答え,Answer,수업,授業,Class,밥,ご飯、食事,Meal/Rice,처음,最初,First,금연,禁煙,No Smoking,레몬,レモン,lemon,지하도,地下道,Underpass,잔,~杯,Glass,자료를 준비해 주세요.,資料を用意してください。,Please prepare the materials.,しりょう
준비,準備,Preparation,양복,スーツ,Suit,아이보리색,アイボリー,ivory,베이컨,ベーコン,Bacon,남자,男,Man,한국요리,韓国料理,Korean Cuisine,주차장,駐車場,parking lot,커피숍,コーヒーショップ,Coffee Shop,대회,大会,Competition,여행 준비를 했어요.,旅行の準備をしました。,I prepared for the trip.,じゅんび
