Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
배달,配達、出前,Delivery/Takeout,여행,旅行,Travel,복사기,複写機,photocopier,가족,家族,Family,작은,小さい,small,나이,歳、年齢,Age,숟가락,スプーン,Spoon,이론,理論,theory,서류,書類,Document,배달 음식을 시켰어요.,出前の食事を注文しました。,I ordered takeout food.,はいたつ、でまえ
동전,硬貨、小銭,Coin,과거,過去,past,중학생,中学生,Middle School Student,얼마나,どれくらい,how long/much,살,歳,Age,계획,計画,Plan,봉지,袋,Bag,커피숍,コーヒーショップ,Coffee Shop,자동차회사,自動車会社,Automobile Company,동전을 모았어요.,硬貨を集めました。,I collected coins.,こうか、小銭
응,うん,Yeah,자기,自己,Self,외국,外国,Foreign Country,원인,原因,cause,가게,お店,shop,인도,インド,India,즉,すなわち,that is/namely,아버지,父,Father,햇빛,日光,Sunlight,"응,  알았어.",うん、わかった。,"Yeah,  I got it.",うん
항상,いつも,always,수학,数学,Mathematics,이모부,おじ（母方）,Uncle (maternal),성탄절,ソンタンジョル (クリスマス),Christmas,제일,いちばん,Best,베이컨,ベーコン,Bacon,저,あの,That (Over there),등산화,登山靴,Climbing Shoes,부산,釜山,Busan,그는 항상 일찍 일어나요.,彼はいつも早起きです。,He always wakes up early.,いつも
가장,最も、一番,Most,발,足,foot,카메라,カメラ,Camera,반려동물,ペット,Pet,친구,友達,Friend,자신,自身,Confidence,늘,いつも、ずっと,Always,점심시간,昼食時間,Lunch Break,고양이,猫,Cat,그는 가장 빠른 선수예요。,彼は最も速い選手です。,He is the fastest player.,もっとも
너,きみ、おまえ,You,아빠,パパ,Dad,생각,考え,Thought,남쪽,南,South,고향,故郷,Hometown,선배,先輩,Senior,결코,決して,never/by no means,아랍어,アラビア語,Arabic,오렌지,オレンジ,orange,너는 정말 친절해요。,きみは本当に親切です。,You are really kind.,きみ
제목,題名,Title,짜리,価値があるもの,Value,악기 연주,楽器演奏,playing instruments,서류,書類,Document,도쿄,東京,Tokyo,가방,鞄,Bag,당신,あなた,You,노란색,黄色,Yellow,여동생,妹,Younger Sister,책 제목이 흥미로워요.,本の題名が興味深いです。,The book's title is interesting.,だいめい
요금,料金,Fare,답장,返信、返事,Reply,휴지통,ゴミ箱,Trash Can,여학생,女子学生,Female Student,지우개,消しゴム,eraser,아줌마,おばさん,Aunt (informal),죽,おかゆ,Porridge,중식,中国料理,Chinese Cuisine,성탄절,ソンタンジョル (クリスマス),Christmas,택시 요금을 냈어요.,タクシー料金を払いました。,I paid the taxi fare.,りょうきん
빨리,早く,quickly/fast,바다,海,sea,서점,書店,Bookstore,공휴일,祝日,Holiday,살,歳,Age,오른쪽,右,Right Side,어떤,どんな,what kind of,손님,お客さま,Guest,지난달,先月,Last Month,빨리 와 주세요.,早く来てください。,Please come quickly.,はやく
방문,訪問,Visit,학,鶴,Crane,지갑,財布,wallet,우정,友情,friendship,방법,方法,Method/Way,저녁,夕方,Dinner,달,月,moon,실수,失敗,Mistake,홍차,紅茶,Black Tea,친구를 방문했어요.,友達を訪問しました。,I visited a friend.,ほうもん
