Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
스키,スキー,Ski,필요,必要,Need,슈퍼마켓,スーパーマーケット,Supermarket,과학,科学,science,의사,医師,doctor,과,課,Subject,역사가,歴史家,historian,항구,港,port,왜냐하면,なぜなら,because,스키를 배우고 있어요.,スキーを習っています。,I am learning to ski.,すきー
왜,なぜ,why,등,背、など,Back/Etc.,우표,切手,Stamp,부산,プサン,Busan,몸,体,Body,서점,書店,Bookstore,설날,ソルラル (旧正月),Lunar New Year,다른,別の~、違う~,Different ~,설렁탕,ソルロンタン,Beef Bone Soup,왜 그렇게 했어요?,なぜそうしたんですか。,Why did you do that?,なぜ
무역,貿易,Trade,풀,草,Grass,금요일,金曜日,Friday,가구,家具,Furniture,딸,娘,Daughter,이미,すでに,already,컴퓨터,コンピューター,computer,속초,ソクチョ,Sokcho,올해,今年,This Year,무역은 나라 간의 중요한 활동이에요.,貿易は国と国の重要な活動です。,Trade is an important activity between countries.,ぼうえき
오랫동안,長い間,For a Long Time,남미,南米,South America,식사,食事,Meal,시장,市場,Market,감기약,風邪薬,Cold Medicine,그러니까,だからこそ,that’s why,소설가,小説家,Novelist,하루,1日,One Day,경치,景色、風景,Scenery,오랫동안 기다렸어요.,長い間待ちました。,I waited for a long time.,ながいあいだ
이자,利子,interest,정치,政治,politics,끝,終わり,End,그런,そんな,that kind of,복숭아,桃,peach,출발,出発,Departure,빵,パン,bread,어느,どの,which/some,소파,ソファー,Sofa,이자가 너무 높아요.,利子が高すぎます。,The interest rate is too high.,りし
바닷가,海辺、浜辺,Beach,생신,誕生日（目上の人の）,Birthday,햇빛,日光,Sunlight,주로,主に,Mainly,결혼,結婚,marriage,독일,ドイツ,Germany,관심,関心、興味,Interest,다리,脚、足、橋,Leg/Foot/Bridge,잡지,雑誌,magazine,바닷가에 갔어요.,海辺に行きました。,I went to the beach.,うみべ、はまべ
문자,文字,character,경험,経験,Experience,얼굴,顔,face,졸업,卒業,graduation,국어,国語,Korean Language,사이,間,Between,중심,中心,Center,여러,いくつかの,several/various,유학생,留学生,Foreign Student,문자를 분석해요.,文字を分析します。,I analyze characters.,もじ
귀,耳,ear,자기,自己,Self,아가씨,お嬢さん,Young Lady,침대,ベッド,Bed,주부,主婦,Housewife,경찰,警察,Police,내과,内科,Internal Medicine,다이어트,ダイエット,Diet,경주,慶州,Kyongju,귀가 안 들려요.,耳が聞こえません。,I can't hear with my ear.,みみ
교체,交換,Replacement,성격,性格,Personality,실수,失敗,Mistake,종류,種類,Kind,작은어머니,父の弟の妻、おば,Aunt (Paternal),심하게,ひどく,severely,구름,雲,cloud,핸드폰,携帯電話,mobile phone,전망,展望,prospect/view,부품을 교체해야 해요。,部品を交換しなければなりません。,I need to replace the part.,こうかん
주변,周辺,Surroundings,택시,タクシー,Taxi,정오,正午,noon,햄버거,ハンバーガー,Hamburger,엔지니어,エンジニア,engineer,절대(로),絶対に,never/absolutely,남대문시장,南大門市場,Namdaemun Market,이것,これ,This,어버이날,オボイナル (父母の日),Parents’ Day,집 주변에 공원이 있어요.,家の周辺に公園があります。,There is a park near my house.,しゅうへん
