Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
주차장,駐車場,parking lot,인기스타,人気スター,Popular Star,실험,実験,experiment,결혼식,結婚式,Wedding,중국,中国,China,공간,空間,Space,나라,国,Country,안개,霧,fog,양복,スーツ,Suit,주차장에 차를 세웠어요.,駐車場に車を停めました。,I parked my car in the parking lot.,ちゅうしゃじょう
눈,目、雪,Eye/Snow,멕시코,メキシコ,Mexico,오전,午前,forenoon,몽골,モンゴル,Mongolia,해일,津波,tsunami,슈퍼마켓,スーパーマーケット,Supermarket,결정,決定,Decision,세계,世界,world,시간표,時間表,Schedule,오늘 눈이 많이 와요.,今日は雪がたくさん降っています。,It is snowing a lot today.,め、ゆき
음악,音楽,music,대답,答え,Answer,매우,非常に,very/quite,심장,心臓,heart,빨간색,赤色,red,조선,朝鮮,Joseon,달러,ドル,Dollar,저녁,夕方,Dinner,가위,はさみ,Scissors,음악을 들어요.,音楽を聴きます。,I listen to music.,おんがく
경기장,競技場,stadium,사고,事故,accident,옷가게,服屋,Clothing Store,바다,海,sea,빨간색,赤,Red,그림자,影,shadow,사무실,事務室,office,부산,プサン,Busan,연휴,連休,Holiday,경기장에서 응원했어요.,競技場で応援しました。,I cheered at the stadium.,きょうぎじょう
의사,医師,doctor,소설가,小説家,Novelist,인사,挨拶,Greeting,영어,英語,English,감기약,風邪薬,Cold Medicine,복사기,複写機,photocopier,대학생,大学生,College Student,단어,単語,Word,설악산,雪岳山,Seoraksan,의사는 환자를 진료해요.,医師は患者を診療します。,A doctor treats patients.,いし
큰아버지,父の（１番上の）兄、伯父,Uncle,야채,野菜,Vegetable,볶음밥,チャーハン,Fried Rice,연세,お歳,Age (honorific),설탕,砂糖,Sugar,안개,霧,fog,수학,数学,Mathematics,외숙모,おば（母方）,Aunt (maternal),직업,職業,Occupation,큰아버지를 방문했어요.,伯父を訪問しました。,I visited my uncle.,おじ
햄버거,ハンバーガー,Hamburger,몸살,疲労からくる病気,Flu-like Illness,교외,郊外,suburbs,얼마,いくら,how much,식사,食事,Meal,공부,勉強,Study,대전,テジョン,Daejeon,칫솔,歯ブラシ,Toothbrush,지난주,先週,Last Week,햄버거를 먹었어요.,ハンバーガーを食べました。,I ate a hamburger.,はんばーがー
나라,国,Country,탤런트,タレント,Talent,종로,鍾路,Jongno,은행원,銀行員,Banker,냄새,におい,Smell,권,巻,Volume,극장,劇場,theater,대사관,大使館,embassy,파티,パーティ,party,한국은 아름다운 나라예요。,韓国は美しい国です。,Korea is a beautiful country.,くに
전,全,All,항구,港,port,테니스,テニス,Tennis,불꽃축제,プルコッチュクチェ (花火大会),Fireworks Festival,병,〜本、病気,Bottle/Illness,포도,ブドウ,grape,과학자,科学者,scientist,물건,物、物品,Thing/Item,저녁,夕方,Dinner,전부 다 드세요.,全部お召し上がりください。,Please eat it all.,ぜん
태국,タイ,Thailand,설렁탕,ソルロンタン,Beef Bone Soup,하루,1日,One Day,정거장,停車場,Station,등산,登山,hiking/mountain climbing,문학,文学,literature,동물,動物,Animal,전화기,電話機,Telephone,모니터,モニター,monitor,태국으로 여행을 갔어요.,タイに旅行に行きました。,I traveled to Thailand.,たい
