Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
기사,運転手、技士、記事,Driver/Engineer/Article,자주,たびたび,Often,소,牛,Cow,비행장,飛行場,Airport,삼촌,おじ（父方）,Uncle,어버이날,オボイナル (父母の日),Parents’ Day,이론,理論,theory,토요일,土曜日,Saturday,기분,気分,Mood,그는 기자로 일해요。,彼は記者として働いています。,He works as a reporter.,きしゃ
오렌지,オレンジ,orange,때문,~のため/だから,Because of,나,僕、わたし、~や,I/We/Somebody,은행,銀行,bank,볶음밥,チャーハン,Fried Rice,아내,妻,Wife,인기,人気,Popularity,줄,列,Line,사건,事件,incident,오렌지가 시어요.,オレンジは酸っぱいです。,The orange is sour.,おれんじ
홍수,洪水,flood,냉방,冷房,air conditioning,빨간색,赤,Red,특징,特徴,Characteristic,공중전화,公衆電話,Public Telephone,신,新,New,마지막,最後,Last/Final,하지만,でも,but/however,비,雨,Rain,홍수로 피해가 컸어요.,洪水で被害が大きかったです。,The flood caused a lot of damage.,こうずい
버섯,きのこ,mushroom,연필,鉛筆,Pencil,학년,学年,Grade,다음달,来月、翌月,Next Month,젓가락,箸,Chopsticks,반,半分、班,Half/Group,반지,指輪,Ring,냉장고,冷蔵庫,Refrigerator,점원,店員,Clerk,버섯을 볶아요.,きのこを炒めます。,I stir-fry mushrooms.,きのこ
언제나,いつも,Always,수영장,プール,Swimming Pool,수업,授業,Class,비밀,秘密,Secret,테니스,テニス,Tennis,마라톤,マラソン,marathon,관계,関係,Relationship,무슨 일,何の用,what matter/reason,패션,ファッション,Fashion,언제나 당신을 생각해요.,いつもあなたを考えています。,I always think of you.,いつも
파란색,青色,blue,단어,単語,Word,구름,雲,cloud,매,毎,every,자신,自身,Confidence,식당,食堂,restaurant,소,牛,Cow,작은어머니,父の弟の妻、おば,Aunt (Paternal),부엌,台所,Kitchen,파란색 하늘이 너무 맑아요.,青い空がとても澄んでいます。,The blue sky is so clear.,あおいろ
날,日,Day,회의,会議,Meeting,팀,チーム,team,동물,動物,Animal,삼촌,おじ（父方）,Uncle,혼자,独り,Alone,해,陽,Sun,오랜만에,久しぶりに,After a While,휴가,休暇,Vacation,오늘은 좋은 날이에요。,今日は良い日です。,Today is a good day.,ひ
기분,気分,Mood,간장,醤油,Soy Sauce,케이크,ケーキ,Cake,숲,森,forest,장소,場所,Place,후배,後輩,Junior,색,色,Color,두부,豆腐,Tofu,그,その,That,오늘은 기분이 좋아요。,今日は気分が良いです。,I feel good today.,きぶん
베이컨,ベーコン,Bacon,월요일,月曜日,Monday,미용실,美容室,Beauty Salon,인천,インチョン,Incheon,꼭,必ず,Definitely,학,鶴,Crane,아무튼,とにかく,anyway,컵,カップ,Cup,포도,ブドウ,grape,아침으로 베이컨을 먹었어요。,朝食にベーコンを食べました。,I had bacon for breakfast.,べーこん
편,編,Volume,부인,夫人,Wife,공연,公演,Performance,무리,無理,Impossible/Group,오후,午後,afternoon,생일,誕生日,Birthday,아버지,父,Father,서점,書店,Bookstore,교과서,教科書,Textbook,드라마 한 편을 봤어요.,ドラマを1編見ました。,I watched one episode of the drama.,へん
