Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
식탁,食卓,Dining Table,바닥,床,floor,소개,紹介,Introduction,생신,誕生日（目上の人の）,Birthday,자동차,自動車,car,성탄절,ソンタンジョル (クリスマス),Christmas,영어회화,英会話,English Conversation,옛,昔の,old/former,위,胃,stomach,식탁 위에 꽃을 놓았어요.,食卓の上に花を置きました。,I placed flowers on the dining table.,しょくたく
바로,すぐに、まさに,Immediately/Exactly,국어,国語,Korean Language,자기,自己,Self,사람,人,Person,가스,瓦斯,gas,영상,映像,Image,소방서,消防署,fire station,로션,ローション、化粧水,Lotion,도착,到着,Arrival,바로 지금 시작합시다.,まさに今始めましょう。,Let's start right now.,すぐに、まさに
다시,再び、また,Again,명절,年中行事,Holiday/Festival,다음해,翌年,Next Year,딸,娘,Daughter,스피커,スピーカー,speaker,영,ゼロ,Zero,어떻게,どうやって,how,매,毎,every,언제,いつ,When,다시 시도해 보세요.,再び試してみてください。,Please try again.,また
그래,うん、そう,Yes,소문,噂,rumor,기간,期間,Period,어째서,どうして,why (formal),미래,未来,Future,너무,あまりに,too (excessively),바다,海,sea,태국,タイ,Thailand,나중,（時間や順序が）後,Later," 그래,  나는 그래.",うん、私はそうだ。,"Yes, I agree.",うん
연필,鉛筆,Pencil,법,法,law,여러분,皆様,Everyone,금요일,金曜日,Friday,한국요리,韓国料理,Korean Cuisine,만두,ぎょうざ,Dumpling,화가,画家,Painter,손수건,ハンカチ,Handkerchief,소문,噂,rumor,연필로 그림을 그렸어요.,鉛筆で絵を描きました。,I drew a picture with a pencil.,えんぴつ
책,本,book,먼저,まず,First/Besides,대답,答え,Answer,비자,ビザ,visa,철,季節,Season,티셔츠,Tシャツ,T-Shirt,껌,ガム,Gum,인터넷,インターネット,internet,잠깐,しばらく,A Moment,책을 읽고 있어요.,本を読んでいます。,I'm reading a book.,ほん
수업,授業,Class,전기,電気,electricity,카메라,カメラ,Camera,선수,選手,Player,교육,教育,education,화산,火山,volcano,미래,未来,Future,요리사,料理人,chef,목걸이,ネックレス,Necklace,오늘 수업이 늦게 끝났어요.,今日の授業は遅く終わりました。,Today's class ended late.,じゅぎょう
종로,鍾路,Jongno,소문,噂,rumor,남편,夫,Husband,누가,誰が,Who,주황색,オレンジ色,orange,소파,ソファー,Sofa,살,歳,Age,그림,絵,picture,감자탕,カムジャタン,Potato Soup,종로에서 만났어요.,鍾路で会いました。,I met in Jongno.,じょんろ
모래,砂,sand,남녀,男女,Male and Female,흰색,白色,White,심하게,ひどく,severely,우표,切手,Stamp,길,道,Street/Road,일기,日記,Diary,외할머니,祖母（母方）,Grandmother (maternal),음악,音楽,music,모래사장에서 놀았어요.,砂浜で遊びました。,I played on the sandy beach.,すな
디자인,デザイン,Design,삼거리,三叉路,Three-Way Junction,교회,教会,church,김포공항,金浦空港,Incheon Airport,단체,団体,group/organization,볼펜,ボールペン,Ballpoint Pen,마우스,マウス,mouse (PC),내과,内科,Internal Medicine,흰색,白色,White,그는 멋진 디자인을 만들었어요.,彼は素敵なデザインを作りました。,He created a wonderful design.,でざいん
