Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
대학생,大学生,College Student,이자,利子,interest,아프리카,アフリカ,Africa,박물관,博物館,museum,스타킹,ストッキング,Stockings,다이어트,ダイエット,Diet,오래간만,久しぶり,Long Time No See,물,水,water,결코,決して,never/by no means,대학생들은 방학을 즐겨요.,大学生たちは休暇を楽しんでいます。,College students enjoy their vacations.,だいがくせい
오후,午後,afternoon,베트남,ベトナム,Vietnam,달,~ヶ月、月,Month,일본어,日本語,Japanese Language,학년,学年,Grade,파티,パーティ,party,어떤,どんな,What Kind Of,상품,商品,Product,사람,人,Person,오후에 약속이 있어요.,午後に約束があります。,I have an appointment in the afternoon.,ごご
즉,すなわち,that is/namely,코,鼻,nose,영화,映画,movie,공무원,公務員,Public Servant,물,水,water,많이,多く、たくさん,Many/Much,고기,肉,Meat,금방,すぐ、さっき,Soon/Just Now,도서관,図書館,library,즉 결론은 같다는 말입니다.,すなわち結論は同じということです。,"In other words,  the conclusion is the same.",すなわち
편의점,コンビニ,convenience store,탤런트,タレント,Talent,배탈,腹痛,Stomachache,대화,対話,Conversation,성,姓,Last Name,몇 시,何時,what time,음료수,飲料水,Beverage,식료품점,食料品店,grocery store,숟가락,スプーン,Spoon,편의점에 들렀어요.,コンビニに寄りました。,I stopped by the convenience store.,こんびに
각,各、おのおの,Each,찌개,チゲ,Stew,지방,地方,Region,가위,はさみ,Scissors,인상,印象,Impression,평화,平和,peace,초,秒,second,잡지,雑誌,magazine,씨,~氏,Mr./Ms.,각 학생은 자신의 책을 가져와야 해요。,各学生は自分の本を持ってくる必要があります。,Each student needs to bring their own book.,かく
장미,バラ,Rose,차,車/お茶,Car,뉴스,ニュース,News,오후,午後,afternoon,개나리,レンギョウ,Forsythia,수첩,手帳,Notebook,음악가,音楽家,Musician,소금,塩,Salt,안개,霧,fog,장미꽃이 아름다워요.,バラの花が美しいです。,The rose flowers are beautiful.,ばら
시민,市民,Citizen,인기,人気,Popularity,몽골,モンゴル,Mongolia,내과,内科,Internal Medicine,스피커,スピーカー,speaker,조선,朝鮮,Joseon,상품,商品,Product,소포,小包,Parcel,그것,それ,It,시민들이 모였어요.,市民が集まりました。,Citizens gathered.,しみん
국,スープ,soup,내일,明日,Tomorrow,낚시,釣り,Fishing,부모,父母,Parents,은행원,銀行員,Banker,파,ねぎ,Green Onion,언제나,いつも,Always,마라톤,マラソン,marathon,수족관,水族館,aquarium,국이 뜨거워요.,スープは熱いです。,The soup is hot.,すーぷ
카메라,カメラ,camera,좀더,もう少し,A Bit More,자장면,ジャージャー麺,Black Bean Noodles,때,時,Time,손전등,懐中電灯,Flashlight,숙박,宿泊,accommodation,책,本,book,불고기,プルコギ,Bulgogi,센티미터,センチメートル,Centimeter,카메라로 찍었어요.,カメラで撮りました。,I took it with a camera.,かめら
자두,すもも,plum,북쪽,北,North,변호사,弁護士,Lawyer,패션,ファッション,Fashion,층,~階,Floor,그때,そのとき、当時,At that time,어린이,子供,Child,지하철,地下鉄,subway,출발,出発,Departure,자두를 좋아해요.,李が好きです。,I like plums.,すもも
