Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
축제,祝祭,festival,중심,中心,Center,독서실,読書室,Study Room,한글,ハングル,Hangul,거실,居間,Living Room,생활,生活,Life,거울,鏡,mirror,점심식사,昼食,Lunch Meal,경찰관,警察官,Police Officer,축제에 사람이 많아요.,祝祭に人がたくさんいます。,There are many people at the festival.,しゅくさい
영화,映画,movie,근처,近所,Neighborhood,악기,楽器,Instrument,전화번호,電話番号,phone number,나들이,お出かけ,outing,배달,配達、出前,Delivery/Takeout,낮,昼、日中,Daytime,군인,軍人,soldier,힘,力,Strength,영화를 봤어요.,映画を観ました。,I watched a movie.,えいが
유학,留学,Study Abroad,인천,インチョン,Incheon,초록색,緑色,Green,화산,火山,volcano,슬픔,悲しみ,sadness,발,足,foot,안경,眼鏡,Glasses,스승의날,ススンエナル (先生の日),Teacher’s Day,포도,ブドウ,grape,그는 일본으로 유학 갔어요.,彼は日本へ留学に行きました。,He went to study in Japan.,りゅうがく
빨간색,赤色,red,빨리,早く,quickly/fast,아프리카,アフリカ,Africa,신발,靴,shoes,모든,すべての,all/every,밥,ご飯,rice,검은색,黒,Black,시설,施設,Facility,벌써,もう,already,빨간색을 가장 좋아해요.,赤色が一番好きです。,I like red the most.,あかいろ
펜,ペン,pen,약사,薬剤師,Pharmacist,생일,誕生日,Birthday,팁,チップ,tip,초등학교,小学校,elementary school,치약,歯磨き粉,Toothpaste,얼굴,顔,face,샴푸,シャンプー,Shampoo,오렌지,オレンジ,orange,펜이 잘 안 나와요.,ペンがうまく書けません。,The pen doesn't write well.,ぺん
식사,食事,Meal,설악산,雪岳山,Seoraksan,그들,彼ら,They,비,雨,Rain,기차,汽車,Train,고등학생,高校生,High School Student,이유,理由,Reason,햄버거,ハンバーガー,Hamburger,선물,プレゼント,Gift,아침 식사를 거르지 마세요.,朝食を抜かないでください。,Don't skip breakfast.,しょくじ
국적,国籍,Nationality,웬일,何事,What's the Matter,음반,音盤,Record,좀,ちょっと,A Little,차라리,いっそ,rather/preferably,눈썹,眉毛,Eyebrow,올해,今年,This Year,그런,そんな,that kind of,소,牛,Cow,그의 국적은 한국이에요。,彼の国籍は韓国です。,His nationality is Korean.,こくせき
슈퍼마켓,スーパーマーケット,Supermarket,날씨,天気,Weather,박물관,博物館,museum,논문,論文,thesis/paper,잠,睡眠,Sleep,아줌마,おばさん,Aunt (informal),한자,漢字,Chinese Character,가끔,時々、たまに,Sometimes,일요일,日曜日,Sunday,슈퍼마켓에서 장을 봤어요.,スーパーマーケットで買い物をしました。,I did grocery shopping at the supermarket.,すーぱーまーけっと
설거지,皿洗い,Dishwashing,유행,流行,Fashion,때문,~のため/だから,Because of,년,～年,Year,경찰서,警察署,Police Station,수박,スイカ,watermelon,책,本,book,제주도,済州島,Jeju Island,어둠,闇,darkness,설거지를 끝냈어요.,皿洗いを終えました。,I finished washing the dishes.,さらあらい
논문,論文,thesis/paper,저렇게,あのように,Like That,수영장,プール,Swimming Pool,첫째,最初の,First,바닷가,海辺、浜辺,Beach,냉방,冷房,air conditioning,문화,文化,culture,도넛,ドーナツ,doughnut,책상,机,Desk,논문을 제출했어요.,論文を提出しました。,I submitted my thesis.,ろんぶん
