Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
영향,影響,influence,자연,自然,Nature,후배,後輩,Junior,해외여행,海外旅行,Overseas Travel,별,星,star,여러,いくつかの,several/various,하숙집,下宿先,Lodging House,간신히,かろうじて,barely,캐나다,カナダ,Canada,그 일이 타인에게 영향을 주었어요.,それが他人に影響を与えました。,It influenced others.,えいきょう
학교,学校,School,피,血,Blood,비용,費用,cost,말,言葉、話,Word/Speech,분,分/名(目上の人),Minute/Person,파,ねぎ,Green Onion,빌딩,建物,building,가격,価格,Price,전망,展望,prospect/view,학교에 갑니다.,学校に行きます。,I go to school.,がっこう
입,口,mouth,빌딩,建物,building,일본사람,日本人,Japanese Person,작은아버지,父の弟、おじ,Uncle (Paternal),금색,金色,gold,토마토,トマト,tomato,초등학생,小学生,Elementary School Student,버스정류장,バス停,Bus stop,감자탕,カムジャタン,Potato Soup,입을 벌려보세요.,口を開けてみてください。,Open your mouth.,くち
식당,食堂,restaurant,주스,ジュース,juice,점심식사,昼食,Lunch Meal,습관,習慣,Habit,질문,質問,Question,그동안,これまで,Meanwhile,가이드북,ガイドブック,guidebook,회의,会議,Meeting,별로,別に,Not Particularly,식당에서 밥을 먹었어요.,食堂でご飯を食べました。,I had a meal at the restaurant.,しょくどう
내,私の、僕の、おれの,My,겨울,冬,Winter,브라질,ブラジル,Brazil,스포츠,スポーツ,Sports,가요,歌謡,Song,지갑,財布,wallet,몸,体,Body,공책,ノート,Notebook,충전기,充電器,charger,내 책을 잃어버렸어요。,私の本をなくしました。,I lost my book.,わたしの
장,~枚,Piece,강아지,子犬,Puppy,얼마동안,どのくらいの間,for how long,하지만,でも,but/however,배구,バレーボール,Volleyball,적갈색,赤褐色,reddish brown,소고기,牛肉,Beef,연두색,黄緑色,yellowish green,호,~号,Number,사진 한 장을 찍었어요.,写真1枚を撮りました。,I took one photo.,いちまい
눈썹,眉毛,Eyebrow,양파,玉ねぎ,onion,마늘,にんにく,Garlic,아빠,パパ,Dad,약간,若干,Somewhat,자칫하면,ちょっとしたことで,nearly/almost,안개,霧,fog,단점,短所,Weakness/Flaw,천천히,ゆっくり,slowly,그녀의 눈썹이 아주 예뻐요。,彼女の眉毛がとても綺麗です。,Her eyebrows are very beautiful.,まゆげ
취미,趣味,Hobby,성격,性格,Personality,승리,勝利,victory,김포공항,金浦空港,Incheon Airport,거의,ほとんど,Almost,국립,国立,National,아래,下,Below,북쪽,北,North,눈,目、雪,Eye/Snow,취미는 독서예요.,趣味は読書です。,My hobby is reading.,しゅみ
부탁,お願い,Request,지방,地方,Region,밖,外,Outside,일본어,日本語,Japanese Language,결정,決定,Decision,햇빛,日光,Sunlight,해,太陽,sun,직선,直線,line,함께,一緒に,Together,부탁이 있어요.,お願いがあります。,I have a request.,おねがい
생명,生命,life,택시,タクシー,Taxi,언제나,いつも,Always,논문,論文,thesis/paper,영,ゼロ,Zero,돈,お金,Money,지방,地方,Region,부산,釜山,Busan,내과,内科,Internal Medicine,생명이 소중해요.,生命は大切です。,Life is precious.,せいめい
