Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
키보드,キーボード,keyboard,휴지,ちり紙,Tissue,잘,よく,Well,토마토,トマト,tomato,부인,夫人,Wife,아기,赤ちゃん,Baby,냄비,鍋,Pot,음료수,飲料水,Beverage,은색,銀色,silver,키보드를 눌러보세요.,キーボードを押してみてください。,Try pressing the keyboard.,きーぼーど
덕분,おかげ,Thanks to,놀이공원,遊園地,amusement park,표,チケット,Ticket,닭고기,鶏肉,Chicken Meat,월급,月給,Salary,사자,獅子,lion,비행장,飛行場,Airport,라디오,ラジオ,radio,듣기,聞くこと、聞き取り,Listening,덕분에 일이 잘 됐어요.,おかげで仕事がうまくいきました。,Thanks to you-things went well.,おかげ
숙제,宿題,Homework,아직,まだ,Still,교체,交換,Replacement,다리,脚、足、橋,Leg/Foot/Bridge,하숙,下宿,Lodging,성탄절,ソンタンジョル (クリスマス),Christmas,필통,筆箱,pencil case,오직,ただ,only/exclusively,야구,野球,Baseball,숙제를 끝냈어요.,宿題を終えました。,I finished my homework.,しゅくだい
계획,計画,Plan,햄버거,ハンバーガー,Hamburger,음반,音盤,Record,담배,たばこ,Tobacco,정의,正義,justice,권,巻,Volume,동생,弟/妹,younger sibling,무엇이,何が,What (subject),열,熱、10,Ten/Heat,여름 휴가 계획을 세우고 있어요。,夏休みの計画を立てています。,I am planning my summer vacation.,けいかく
그램,グラム,Gram,돌,石,stone,머리,頭、髪,Head/Hair,컵,カップ,Cup,비,雨,Rain,반,半分、班,Half/Group,대체로,だいたい,mostly/generally,장미,バラ,Rose,인도,インド,India,이 사과는 100그램이에요。,このりんごは100グラムです。,This apple is 100 grams.,ぐらむ
킬로미터,キロメートル,Kilometer,다리,脚、足、橋,Leg/Foot/Bridge,스승의날,ススンエナル (先生の日),Teacher’s Day,배낭,リュックサック,backpack,성탄절,ソンタンジョル (クリスマス),Christmas,대학,大学,University,책장,本棚,Bookshelf,아이,子供,Child,사례,事例,case/example,5킬로미터를 걸었어요.,5キロメートル歩きました。,I walked 5 kilometers.,きろめーとる
돌,石,stone,주사,注射,Injection,축제,祝祭,festival,빵,パン,bread,설거지,皿洗い,Dishwashing,밀가루,小麦粉,Flour,아이스크림,アイスクリーム,Ice Cream,홍차,紅茶,Black Tea,반,半分、班,Half/Group,돌을 주웠어요.,石を拾いました。,I picked up a stone.,いし
필요,必要,Need,돼지고기,豚肉,Pork,또,また、再び,Again,제일,いちばん,Best,기쁨,喜び,joy,가능성,可能性,possibility,성함,お名前,Name (honorific),영어,英語,English,시험,試験,Exam,이건 필요 없어요.,これは必要ありません。,I don't need this.,ひつよう
문화,文化,culture,친구,友達,Friend,지하,地下,Underground,휴가,休暇,Vacation,후배,後輩,Junior,입학,入学,entrance to school,요리,料理,Cooking,다음해,翌年,Next Year,저것,あれ,That Thing,문화를 존중해야 해요.,文化を尊重するべきです。,We should respect culture.,ぶんか
영화표,映画のチケット,Movie Ticket,범죄,犯罪,crime,이것,これ,This,학생,学生,student,장갑,手袋,gloves,언니,姉,Sister,요일,曜日,Day of the Week,축구,サッカー,Soccer,부산,釜山,Busan,영화표를 예매했어요.,映画のチケットを予約しました。,I booked movie tickets.,えいがのちけっと
