Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
엄마,ママ,Mom,미술관,美術館,Art Museum,더구나,さらに,moreover,마침,ちょうど,just in time,경험,経験,Experience,요리,料理,Cooking,습관,習慣,Habit,거기,そこ,There,감,柿,Persimmon,엄마가 집에 계세요.,ママが家にいます。,Mom is at home.,まま
한국,韓国,Korea,지난번,前回,Last Time,이런,こんな,this kind of,전망,展望,prospect/view,유학,留学,Study Abroad,안,~しない、中,Inside/Not,손가락,指,finger,기념일,記念日,anniversary,금연,禁煙,No Smoking,한국에 여행을 갔어요.,韓国に旅行に行きました。,I traveled to Korea.,かんこく
생활,生活,Life,심하게,ひどく,severely,은행,銀行,bank,집,家,House,서비스,サービス,Service,해외,海外,Abroad,책장,本棚,Bookshelf,이혼,離婚,divorce,눈,目、雪,Eye/Snow,한국 생활에 익숙해졌어요.,韓国の生活に慣れました。,I got used to life in Korea.,せいかつ
목욕,沐浴、入浴,Bath,관광명소,観光名所,tourist attraction,카메라,カメラ,camera,벌써,すでに、もう,Already,인삼,人参,Ginseng,아마,多分,Probably,휴가,休暇,Vacation,레몬,レモン,lemon,서양,西洋,The West,목욕을 하고 싶어요.,入浴をしたいです。,I want to take a bath.,もくよく、にゅうよく
멕시코,メキシコ,Mexico,현재,現在,present,정거장,停車場,Station,시내,市内/小川,Downtown/Stream,남동생,弟,Brother (younger),빨간색,赤色,red,시골,田舎,countryside,원인,原因,cause,횡단보도,横断歩道,Crosswalk,멕시코에 여행을 갔어요.,メキシコに旅行に行きました。,I traveled to Mexico.,めきしこ
손수건,ハンカチ,Handkerchief,예,はい,Yes,시내,市内/小川,Downtown/Stream,러시아,ロシア,Russia,경찰관,警察官,Police Officer,그만,それくらいで、それで,That's Enough,누구,誰,who,혹은,あるいは,or,너무,あまりに,too (excessively),손수건을 사용했어요.,ハンカチを使いました。,I used a handkerchief.,はんかち
방,部屋,Room,여러,いくつかの,several/various,우편번호,郵便番号,postal code,소방서,消防署,fire station,많이,多く、たくさん,Many/Much,학기,学期,Semester,코,鼻,nose,양말,靴下,socks,청바지,ジーンズ,Jeans,방에 책상이 있어요.,部屋に机があります。,There is a desk in the room.,へや
여우,狐,fox,자연,自然,Nature,항구,港,port,전기자동차,電気自動車,Electric Car,빌딩,建物,building,드라마,ドラマ,Drama,담배,たばこ,Tobacco,빌딩,ビル,Building,먼저,まず,First/Besides,여우가 날쌔요.,狐は素早いです。,The fox is quick.,きつね
작은어머니,父の弟の妻、おば,Aunt (Paternal),만일,万一,if by any chance,양복,スーツ,Suit,문구점,文具店,stationery store,거울,鏡,mirror,소설가,小説家,Novelist,날씨,天気,Weather,수학,数学,Mathematics,나들이,お出かけ,outing,작은어머니가 요리를 잘해요.,父の弟の妻が料理をよくします。,My aunt is good at cooking.,ちちのおとうとのつま
호수,湖,lake,오래,長く,Long Time,거위,ガチョウ,goose,마라톤,マラソン,marathon,버스정류장,バス停,Bus stop,진달래,ツツジ,Azalea,교외,郊外,suburbs,자장면,ジャージャー麺,Black Bean Noodles,이상,以上,More Than,호수 근처에서 캠핑했어요.,湖の近くでキャンプしました。,I camped near the lake.,みずうみ
