Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
팁,チップ,tip,그릇,器、容器,Bowl,아이보리색,アイボリー,ivory,열심히,熱心に,Diligently,얼마,いくら,how much,카메라,カメラ,Camera,할머니,祖母,grandmother,동네,町内、ご近所,Neighborhood,기분,気分,Mood,팁을 남겼어요.,チップを置きました。,I left a tip.,ちっぷ
주인,主人,owner/master,더운물,お湯,Hot Water,간단히,簡単に,Simply,종일,終日,All Day,간식,間食、おやつ,Snack,빨리,早く,quickly/fast,가스,瓦斯,gas,성당,聖堂,cathedral,쓰기,書くこと,Writing,이 가게 주인은 친절해요.,この店の主人は親切です。,The owner of this shop is very kind.,しゅじん
상처,傷,Wound,매,毎,every,방송국,放送局,Broadcasting Station,후,~後,After,장점,長所,Strength,친척,親戚,Relative,타월,タオル,Towel,바다,海,sea,누구,誰,Who,손에 상처가 났어요.,手に傷ができました。,I got a wound on my hand.,きず
부엌,台所,Kitchen,남대문시장,南大門市場,Namdaemun Market,기술,技術,skill,어느 쪽,どちら,which side,부업,副業,Side Job,평화,平和,peace,바닷가,海辺、浜辺,Beach,교수,教授,Professor,동대문시장,東大門市場,East Daemun Market,부엌에서 요리를 하고 있어요.,台所で料理をしています。,I am cooking in the kitchen.,だいどころ
큰어머니,父の（１番上の）兄の妻、伯母,Aunt,선풍기,扇風機,Fan,벽,壁,wall,어떤,どんな,What Kind Of,감자탕,カムジャタン,Potato Soup,소고기,牛肉,Beef,쇼핑,ショッピング,Shopping,보라색,紫色,purple,여보세요,もしもし,Hello (on phone),큰어머니께 선물을 드렸어요.,伯母にプレゼントを渡しました。,I gave a gift to my aunt.,おば
비행기표,航空券,plane ticket,가끔,時々、たまに,Sometimes,빌딩,建物,building,요금,料金,Fare,불꽃축제,プルコッチュクチェ (花火大会),Fireworks Festival,수요일,水曜日,Wednesday,아버님,お父様,Father (honorific),돼지고기,豚肉,Pork,탁자,テーブル,table,비행기표를 미리 예매했어요.,航空券を前もって予約しました。,I booked my plane ticket in advance.,こうくうけん
골목,路地、裏通り,Alley,비행기,飛行機,airplane,약사,薬剤師,Pharmacist,바닷가,海辺、浜辺,Beach,입,口,mouth,언제나,いつも,Always,벚꽃,桜,Cherry Blossom,공원,公園,Park,권,巻,Volume,그 골목에는 작은 가게들이 많아요。,その路地には小さな店がたくさんあります。,There are many small shops in that alley.,ろじ
남자,男,Man,쌀밥,ご飯,Cooked Rice,의자,いす,Chair,부업,副業,Side Job,대체로,だいたい,mostly/generally,겨울방학,冬休み,Winter Break,유학,留学,Study Abroad,년,～年,Year,영화표,映画のチケット,Movie Ticket,그는 친절한 남자예요。,彼は親切な男性です。,He is a kind man.,おとこ
동네,町内、ご近所,Neighborhood,국기,国旗,national flag,코피,鼻血,Nosebleed,그러나,しかし,but/however,부엌,台所,Kitchen,섬,島,Island,전화번호,電話番号,phone number,바닥,床,floor,누구랑,誰と,with whom,동네에 공원이 있어요.,町内に公園があります。,There is a park in the neighborhood.,ちょうない、ごきんじょ
서비스,サービス,Service,정류장,停留所,Bus Stop,채소,野菜,Vegetable,직원,職員,staff/employee,공원,公園,Park,기분,気分,Mood,이용,利用,Use,와이셔츠,ワイシャツ,Shirt,태국,タイ,Thailand,서비스가 좋았어요.,サービスが良かったです。,The service was good.,さーびす
