Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
쓰기,書くこと,Writing,지하,地下,Underground,혹은,あるいは,or,모래,砂,sand,대체로,だいたい,mostly/generally,메모,メモ,Note,토요일,土曜日,Saturday,하늘,空,Sky,수박,スイカ,watermelon,쓰기 연습을 했어요.,書き取りの練習をしました。,I practiced writing.,かくこと
곧,すぐ,Soon,경험,経験,Experience,수업,授業,Class,사진,写真,photo,멕시코,メキシコ,Mexico,기념일,記念日,anniversary,조카,甥,Nephew,그것,それ,It,그렇구나,なるほど,I see,곧 돌아올게요。,すぐ戻ります。,I will be back soon.,すぐ
아래,下,Below,어머님,お母様,Mother (honorific),거리,通り、街,Street/Distance,치마,スカート,skirt,직업,職業,Occupation,졸업,卒業,graduation,전,全,All,후배,後輩,Junior,산책로,散策路,walking path,책상 아래에 가방이 있어요.,机の下に鞄があります。,There is a bag below the desk.,した
딸기,いちご,Strawberry,코트,コート,Coat,복숭아,桃,peach,배,梨、船、お腹,pear,하루,1日,One Day,밖,外,Outside,국적,国籍,Nationality,성,姓,Last Name,대한민국,大韓民国,Republic of Korea,딸기를 많이 먹어요.,いちごをたくさん食べます。,I eat a lot of strawberries.,いちご
중학교,中学校,junior high school,생명,生命,life,승리,勝利,victory,탤런트,タレント,Talent,개인,個人,Individual,질,質,Quality,수원,スウォン,Suwon,분,分/名(目上の人),Minute/Person,대답,答え,Answer,중학교에 다녀요.,中学校に通っています。,I go to junior high school.,ちゅうがっこう
할인,割引,Discount,어떻게,どうやって,how,관계,関係,Relationship,빨리,早く,quickly/fast,시험,試験,Exam,정오,正午,noon,형제,兄弟,Brothers,삼계탕,サムゲタン,Ginseng Chicken Soup,찌개,チゲ,Stew,학생 할인이 있어요.,学生割引があります。,There is a student discount.,わりびき
이름,名前,Name,회사,会社,Company,가위,はさみ,Scissors,지방,地方,Region,철학,哲学,philosophy,고구마,さつまいも,sweet potato,지출,支出,expense,부업,副業,Side Job,다리,脚、足、橋,Leg/Foot/Bridge,이름이 뭐예요?,名前は何ですか？,What is your name?,なまえ
그분,その方,That Person (honorific),독서실,読書室,Study Room,결혼식,結婚式,Wedding,돈,お金,Money,외국인,外国人,Foreigner,눈물,涙,Tears,이용,利用,Use,스트레스,ストレス,Stress,고장,故障,Breakdown,그분은 유명한 배우예요。,その方は有名な俳優です。,He is a famous actor.,そのかた
첫,初めての,first,산,山,mountain,하늘색,空色,sky blue,누구랑,誰と,with whom,철학,哲学,philosophy,오른쪽,右,Right Side,빵,パン,bread,손수건,ハンカチ,Handkerchief,중학생,中学生,Middle School Student,첫 인상이 중요해요.,初対面の印象は大事です。,The first impression is important.,はじめての
사회학,社会学,sociology,프린터,プリンター,printer,벽,壁,wall,첫,初めての,first,경기장,競技場,stadium,위,上,Above,한식,韓国料理,Korean Food,춤,踊り,dance,캠핑,キャンプ,camping,사회학 세미나에 참석했어요.,社会学のセミナーに参加しました。,I attended a sociology seminar.,しゃかいがく
