Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
남쪽,南,South,펜,ペン,pen,스케이트,スケート,Skate,전주,チョンジュ,Jeonju,비행장,飛行場,Airport,작년,昨年,Last Year,년,～年,Year,상관,関係,Relation,캠핑,キャンプ,camping,남쪽으로 가세요。,南に行ってください。,Please go south.,みなみ
성함,お名前,Name (honorific),창문,窓,window,월드컵,ワールドカップ,World Cup,밥,ご飯,rice,자동차회사,自動車会社,Automobile Company,법,法,law,점퍼,ジャンパー,Jumper,이것,これ,This,정도,程度,Approximation,성함이 어떻게 되세요?,お名前は何ですか？,What is your name?,おなまえ
강아지,子犬,Puppy,오전,午前,forenoon,언어,言語,language,조선말,朝鮮語,Korean Language,화장실,トイレ,Restroom,고등학생,高校生,High School Student,돼지고기,豚肉,Pork,매,毎,every,고향,故郷,Hometown,강아지가 귀여워요。,子犬が可愛いです。,The puppy is cute.,こいぬ
특징,特徴,Characteristic,학년,学年,Grade,아이,子供,Child,이제,いまや,Now,바지,ズボン,Pants/Trousers,패션,ファッション,Fashion,대한민국,大韓民国,Republic of Korea,늘,いつも、ずっと,Always,아저씨,おじさん,Uncle,그의 특징은 웃음이 많아요.,彼の特徴は笑顔が多いことです。,His characteristic is that he smiles a lot.,とくちょう
사원,寺院,temple/monastery,걱정,心配,Worry,자,定規,ruler,저거,あれ,That (Thing Over There),심리학,心理学,psychology,언제나,いつも,Always,사건,事件,incident,한국요리,韓国料理,Korean Cuisine,얼음,氷,Ice,사원은 조용해요.,寺院は静かです。,The temple is quiet.,じいん
그럼,では,Well then,내과,内科,Internal Medicine,대사관,大使館,embassy,돈,お金,Money,적,的,Enemy/Target,너,きみ、おまえ,You,가수,歌手,Singer,오리,あひる、鴨,Duck,들,~たち、~ども,Plural Suffix,그럼 시작해 볼까요?,では始めてみましょう。,"Well then,  shall we start?",では
가구,家具,Furniture,좀더,もう少し,A Bit More,춤,踊り,dance,도착,到着,Arrival,서울역,ソウル駅,Seoul Station,성탄절,ソンタンジョル (クリスマス),Christmas,없이,なしで,Without,살,歳,Age,부탁,お願い,Request,그 집에는 많은 가구가 있어요。,その家にはたくさんの家具があります。,There is a lot of furniture in that house.,かぐ
분노,憤怒,anger,이쪽,こちら,This Side,저희,私ども,We (Humble),진달래,ツツジ,Azalea,유럽,ヨーロッパ,Europe,영수증,領収書,receipt,일단,とりあえず,first/for now,너무,あまりに,too (excessively),이메일,eメール,Email,분노를 참으세요.,憤怒をこらえてください。,Hold your anger.,ふんぬ
반지,指輪,Ring,외국어,外国語,Foreign Language,휴가,休暇,Vacation,번,~回,Times,봉지,袋,Bag,없이,なしで,Without,점심식사,昼食,Lunch Meal,한,1つの~,One,방송국,放送局,Broadcasting Station,반지를 선물했어요.,指輪をプレゼントしました。,I gave a ring as a gift.,ゆびわ
환자,患者,Patient,부산,プサン,Busan,월요일,月曜日,Monday,간장,醤油,Soy Sauce,이,歯,Tooth,수족관,水族館,aquarium,저쪽,あちら,That Side,크리스마스,クリスマス,Christmas,양복,スーツ,Suit,병원에서 환자를 봤어요.,病院で患者を見ました。,I saw a patient at the hospital.,かんじゃ
