Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
어머니,母,mother,터미널,ターミナル,Terminal,만약(에),もし,if/suppose,생일,誕生日,Birthday,삼일절,サミルチョル (3.1節),March 1st Movement Day,위치,位置,Location,엄마,ママ,Mom,정의,正義,justice,어젯밤,昨夜,Last Night,어머니는 요리를 잘하세요.,母は料理が上手です。,My mother cooks well.,はは
그러면,それなら,then/in that case,쪽,ページ,Page,필름,フィルム,Film,선수,選手,Player,더구나,さらに,moreover,자주,しばしば,frequently/often,과거,過去,past,카페,カフェ,Cafe,잠시,ちょっと,A While,그러면 다른 방법을 써 봅시다.,それなら他の方法を試してみましょう。,Then let’s try another way.,それなら
홈페이지,ホームページ,homepage,송이,(花などの)房,Bunch,자칫하면,ちょっとしたことで,nearly/almost,잘못된,誤った,wrong/incorrect,남미,南米,South America,편의점,コンビニ,convenience store,고기,肉,Meat,창문,窓,window,칠판,黒板,Blackboard,홈페이지를 만들었어요.,ホームページを作りました。,I created a homepage.,ほーむぺーじ
지도,地図,map,동생,弟/妹,younger sibling,파티,パーティ,party,부엌,台所,Kitchen,응,うん,Yeah,서울역,ソウル駅,Seoul Station,읽기,読むこと,Reading,엘리베이터,エレベーター,elevator,덕분,おかげ,Thanks to,지도를 확인하세요.,地図を確認してください。,Check the map.,ちず
시,市/時,City/Hour,색,色,Color,풀,草,Grass,공항,空港,Airport,환자,患者,Patient,그래,うん、そう,Yes,택시,タクシー,Taxi,연구,研究,research,우표,切手,Stamp,서울시는 아주 커요.,ソウル市はとても大きいです。,Seoul city is very large.,し
캐나다,カナダ,Canada,영어회화,英会話,English Conversation,영화관,映画館,Cinema,하지만,でも,but/however,씨,~氏,Mr./Ms.,공책,ノート,Notebook,박물관,博物館,museum,학생,学生,student,신문,新聞,newspaper,캐나다에 가고 싶어요.,カナダに行きたいです。,I want to go to Canada.,かなだ
주,週,Week,물론,もちろん,of course,그렇구나,なるほど,I see,관계,関係,Relationship,양파,玉ねぎ,onion,논문,論文,thesis/paper,테이블,テーブル,Table,정말,本当に,really/truly,또,また、再び,Again,이번 주는 바빠요.,今週は忙しいです。,This week is busy.,しゅう
결과,結果,Result,봉지,袋,Bag,밀가루,小麦粉,Flour,노트북,ノートパソコン,laptop,올림픽,オリンピック,Olympics,교육,教育,education,탁구,卓球,Table Tennis,주전자,やかん,Kettle,통,通,Container,시험 결과가 나왔어요。,試験の結果が出ました。,The exam results came out.,けっか
봄,春,Spring,아이보리색,アイボリー,ivory,성함,お名前,Name (honorific),추억,思い出,Memory,남미,南米,South America,승리,勝利,victory,간식,間食、おやつ,Snack,쯤,~ごろ,Around,급,級,Level/Grade,봄에는 꽃이 피어요.,春には花が咲きます。,Flowers bloom in spring.,はる
산책,散策,Walk,같이,一緒に,Together,패션,ファッション,Fashion,금주,禁酒,No Alcohol,바닷가,海辺、浜辺,Beach,직선,直線,line,가슴,胸,Chest,지진,地震,earthquake,부인,夫人,Wife,공원에서 산책했어요.,公園で散歩しました。,I took a walk in the park.,さんぽ
