Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
감기,風邪,Cold,사례,事例,case/example,디자인,デザイン,Design,호,~号,Number,출구,出口,exit,위,胃,stomach,저거,あれ,That (Thing Over There),제주도,済州島,Jeju Island,꽤,けっこう,quite/rather,감기에 걸려서 집에 있어요。,風邪をひいて家にいます。,I have a cold and am staying home.,かぜ
저분,あの方,That Person,생활,生活,Life,어저께,昨日,Yesterday,실례,失礼,Excuse,과학자,科学者,scientist,내일,明日,Tomorrow,평화,平和,peace,빌딩,ビル,Building,경찰서,警察署,Police Station,저분이 선생님이에요.,あの方が先生です。,That person is the teacher.,あのかた
간신히,かろうじて,barely,결국,結局,finally/in the end,그러면,それなら,then/in that case,설탕,砂糖,Sugar,선풍기,扇風機,Fan,교수,教授,Professor,대,~台,Counter for machines and vehicles,오렌지,オレンジ,orange,한,1つの~,One,간신히 시간에 맞췄어요.,かろうじて時間に間に合いました。,I barely made it on time.,かろうじて
가이드북,ガイドブック,guidebook,직원,職員,staff/employee,그거,それ,That thing,카페,カフェ,Cafe,쇼핑,ショッピング,Shopping,과일,果物,Fruit,아주,とても,Very,인상,印象,Impression,어머,まあ,Oh My,가이드북을 참고했어요.,ガイドブックを参考にしました。,I referred to the guidebook.,がいどぶっく
김치,キムチ,Kimchi,갈비,カルビ,Beef Ribs,유럽,ヨーロッパ,Europe,피,血,Blood,정거장,停車場,Station,크리스마스,クリスマス,Christmas,레몬,レモン,lemon,질,質,Quality,큰아버지,父の（１番上の）兄、伯父,Uncle,김치를 만들고 있어요。,キムチを作っています。,I am making kimchi.,きむち
부업,副業,Side Job,여우,狐,fox,애,子供,Child,정오,正午,noon,노란색,黄色,Yellow,참,本当に,Really,저분,あの方,That Person,조용히,静かに,Quietly,내,私の、僕の、おれの,My,그는 부업으로 요리를 하고 있어요.,彼は副業で料理をしています。,He does cooking as a side job.,ふくぎょう
관계,関係,Relationship,예측,予測,prediction,기타,その他,Other/Guitar,일요일,日曜日,Sunday,무슨 일,何の用,what matter/reason,마침,ちょうど,just in time,고등학교,高等学校,High School,계속,続けて,Continue,유치원,幼稚園,kindergarten,그들과의 관계가 좋아요。,彼らとの関係が良いです。,My relationship with them is good.,かんけい
아침밥,朝ご飯,Breakfast,어른,大人,Adult,패션,ファッション,Fashion,유치원,幼稚園,kindergarten,지금,今,Now,파티,パーティ,party,개나리,レンギョウ,Forsythia,간단히,簡単に,Simply,몇 개,いくつ,how many pieces,아침밥을 먹었어요.,朝ご飯を食べました。,I ate breakfast.,あさごはん
기온,気温,Temperature,가이드북,ガイドブック,guidebook,논문,論文,thesis/paper,배낭여행,バックパック旅行,backpacking trip,거의,ほとんど,Almost,빨간색,赤,Red,메뉴,メニュー,Menu,부탁,お願い,Request,한국어,韓国語,Korean,오늘 기온이 높아요。,今日の気温は高いです。,Today's temperature is high.,きおん
일본말,日本語,Japanese Language,걱정,心配,Worry,아줌마,おばさん,Aunt (informal),바닷가,海辺、浜辺,Beach,킬로미터,キロメートル,Kilometer,태국,タイ,Thailand,너,きみ、おまえ,You,대전,テジョン,Daejeon,비행기,飛行機,airplane,일본말을 배워요.,日本語を学びます。,I am learning Japanese.,にほんご
