Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
해,陽,Sun,그릇,器、容器,Bowl,종일,終日,All Day,요금,料金,Fare,하숙집,下宿先,Lodging House,장마철,梅雨時,Rainy Season,미국,米国、アメリカ,USA/United States,기사,運転手、技士、記事,Driver/Engineer/Article,양복,スーツ,Suit,해가 밝게 빛나요.,太陽が明るく輝いています。,The sun shines brightly.,たいよう
커피,珈琲,coffee,어느 쪽,どちら,which side,기사,運転手、技士、記事,Driver/Engineer/Article,말하기,しゃべること、話、会話,Speaking,차,車/お茶,Car,공짜,無料,Free (no charge),밀가루,小麦粉,Flour,일상생활,日常生活,Daily Life,거북이,亀,Turtle,커피가 써요.,珈琲は苦いです。,The coffee is bitter.,こーひー
양식,洋食,Western Food,달,~ヶ月、月,Month,커피,コーヒー,Coffee,무엇이,何が,What (subject),동쪽,東、東側,East,선물,プレゼント,Gift,이쪽,こちら,This Side,가수,歌手,Singer,우주,宇宙,universe,양식을 먹었어요.,洋食を食べました。,I ate Western food.,ようしょく
종일,終日,All Day,청바지,ジーンズ,Jeans,박물관,博物館,museum,구두,靴,Shoes,작은,小さい,small,변호사,弁護士,Lawyer,대부분,大部分,mostly/for the most part,즉,すなわち,that is/namely,비록 ~지만,たとえ〜でも,even though...,종일 비가 왔어요.,終日雨が降りました。,It rained all day.,いちにちじゅう
엘리베이터,エレベーター,elevator,콧물,鼻水,Nasal Discharge,스캐너,スキャナー,scanner,원,ウォン,Korean Won,그거,それ,That thing,페이지,ページ,Page,이따가,後で,Later,노트,ノート,Notebook,청소기,掃除機,Vacuum Cleaner,엘리베이터를 탔어요.,エレベーターに乗りました。,I got on the elevator.,えれべーたー
다리,脚、足、橋,Leg/Foot/Bridge,서양,西洋,The West,저,あの,That (Over there),상품,商品,Product,간식,間食、おやつ,Snack,운동화,運動靴,Sneakers,가위,はさみ,Scissors,언제나,いつも,Always,뉴욕,ニューヨーク,New York,그는 긴 다리를 가지고 있어요.,彼は長い脚を持っています。,He has long legs.,あし、はし
박수,拍手,Applause,소방서,消防署,fire station,부모,父母,Parents,전기자동차,電気自動車,Electric Car,시합,試合,match/game,기숙사,寄宿舎、寮,Dormitory,어떤,どんな,What Kind Of,기념일,記念日,anniversary,무료,無料,Free,연극 후에 박수가 쏟아졌어요.,演劇後に拍手が降りました。,Applause poured after the play.,はくしゅ
게다가,そのうえ,besides/furthermore,동물,動物,Animal,패션,ファッション,Fashion,여러,いくつかの,several/various,하숙집,下宿先,Lodging House,동생,弟・妹,Sibling (younger),사과,りんご,apple,바나나,バナナ,banana,년,～年,Year,게다가 가격도 싸요.,そのうえ値段も安いです。,"Besides,  it’s cheap.",そのうえ
맛,味,Taste,번,~回,Times,장미,バラ,Rose,아까,さっき,A While Ago,그런데,ところで,but/by the way,그곳,そこ,There,과학,科学,science,아주머니,おばさん,Aunt,저렇게,あのように,Like That,음식의 맛이 좋아요.,食べ物の味が良いです。,The taste of the food is good.,あじ
쥐,ネズミ,mouse,어느,どの,which/some,닭,鶏,chicken,소방관,消防官,firefighter,된장국,味噌汁,Miso Soup,오직,ただ,only/exclusively,교회,教会,church,어디서,どこで,where (location),청록색,青緑色,teal/turquoise,쥐를 잡았어요.,鼠を捕まえました。,I caught a mouse.,ねずみ
