Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
우유,牛乳,milk,영,ゼロ,Zero,씨,~氏,Mr./Ms.,생일,誕生日,Birthday,대,~台,Counter for machines and vehicles,내용,内容,Content,하늘색,空色,sky blue,핸드폰,携帯電話,mobile phone,댁,お宅,Household (humble),우유를 사야 해요.,牛乳を買わなければなりません。,I need to buy milk.,ぎゅうにゅう
그런,そんな,Like that,수요일,水曜日,Wednesday,오랫동안,長い間,For a Long Time,진실,真実,truth,시민,市民,Citizen,저,あの,That (Over there),소금,塩,Salt,절망,絶望,despair,대화,対話,Conversation,그런 생각은 하지 마세요。,そんな考えはしないでください。,Don't think like that.,そんな
저기,あそこ,Over There,혼자,独り,Alone,며칠,何日,How Many Days,자주,たびたび,Often,한자,漢字,Chinese Character,꽃집,花屋,Flower Shop,손,手,hand,비누,石鹸,Soap,다른,別の~、違う~,Different ~,저기 보세요.,あそこを見てください。,Look over there.,あそこ
내과,内科,Internal Medicine,구두,靴,Shoes,우리나라,韓国、わが国,Our Country,다,全部,All,노래,歌,Song,추억,思い出,Memory,출발,出発,Departure,누나,(弟から見て)姉,Older Sister (from younger brother's perspective),아래,下,Below,내과 의사를 만나야 해요。,内科医に会わなければなりません。,I need to see an internal medicine doctor.,ないか
거리,通り、街,Street/Distance,모든,すべての,all/every,치약,歯磨き粉,Toothpaste,사랑,愛,love,그러니까,だからこそ,that’s why,가수,歌手,Singer,님,~様,Suffix for respect,나들이,お出かけ,outing,빨리,早く,quickly/fast,거리가 너무 멀어요。,距離がとても遠いです。,The distance is too far.,とおり
넥타이,ネクタイ,Necktie,오래간만,久しぶり,Long Time No See,점,点,Dot/Point,모래,砂,sand,전쟁,戦争,war,마늘,にんにく,Garlic,날,日,Day,잘못된,誤った,wrong/incorrect,심하게,ひどく,severely,그는 넥타이를 매고 있어요。,彼はネクタイを締めています。,He is wearing a necktie.,ねくたい
농구,バスケットボール,Basketball,대학교,大学校,College/University,우산,傘,umbrella,부엌,台所,Kitchen,돼지,豚,pig,달,~ヶ月、月,Month,해,太陽,sun,장갑,手袋,gloves,프로그램,プログラム,Program,친구들과 농구를 했어요。,友達とバスケットボールをしました。,I played basketball with my friends.,ばすけっとぼーる
이해,理解,Understanding,세계,世界,world,태권도,テコンドー,Taekwondo,게다가,そのうえ,besides/furthermore,올림픽,オリンピック,Olympics,어른,大人,Adult,생활,生活,Life,교체,交換,Replacement,구청,区役所,ward office,그는 이해가 빨라요.,彼は理解が早いです。,He understands quickly.,りかい
사거리,四つ角,Crossroads,지금,今,Now,명절,年中行事,Holiday/Festival,소방서,消防署,fire station,결코,決して,never/by no means,필통,筆箱,pencil case,어젯밤,昨夜,Last Night,남,男,Man,탁구,卓球,Table Tennis,사거리에서 오른쪽으로 가세요.,四つ角で右に行ってください。,Turn right at the crossroads.,よつかど
얼마나,どれくらい,how long/much,양말,靴下,socks,깜짝,はっと,Surprise,떡볶이,トッポギ,Tteokbokki,외국어,外国語,Foreign Language,규칙,規則,rule,청소기,掃除機,Vacuum Cleaner,설거지,皿洗い,Dishwashing,모니터,モニター,monitor,얼마나 걸려요?,どれくらいかかりますか。,How long does it take?,どれくらい
