Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
설악산,雪岳山,Seoraksan,죽,おかゆ,Porridge,만화,漫画,Cartoon/Comic,누구,誰,Who,만일,万一,if by any chance,식물원,植物園,botanical garden,메시지,メッセージ,Message,또는,または,or,아마,多分,Probably,설악산을 등산했어요.,雪岳山を登山しました。,I hiked Seoraksan.,せつがくさん
책장,本棚,Bookshelf,독서,読書,reading,점심시간,昼食時間,Lunch Break,의미,意味,Meaning,카레,カレー,Curry,여러,多くの,Many,너,きみ、おまえ,You,평일,平日,weekday,옷,服,clothes,책장을 정리했어요.,本棚を整理しました。,I organized the bookshelf.,ほんだな
여학생,女子学生,Female Student,습관,習慣,Habit,생선,魚,Fresh Fish,저것,あれ,That Thing,광고,広告,advertisement,수돗물,水道水,Tap Water,약,約~、薬,Approximately/Medicine,가뭄,干ばつ,drought,직원,職員,staff/employee,여학생들이 공부하고 있어요.,女子学生たちが勉強しています。,The female students are studying.,じょしがくせい
학생,学生,student,애,子供,Child,춤,踊り,dance,예술,芸術,art,가을,秋,Autumn,따라서,したがって,therefore/accordingly,냉방,冷房,air conditioning,그날,その日,That day,휴지통,ゴミ箱,Trash Can,학생이 많아요.,学生が多いです。,There are many students.,がくせい
요리사,料理人,chef,독서,読書,reading,닭고기,鶏肉,Chicken Meat,물리,物理,Physics,댁,お宅,Household (humble),냉면,冷麺,Cold Noodles,지구,地球,earth,유행,流行,Fashion,양파,玉ねぎ,onion,요리사가 음식을 준비해요.,料理人が料理を準備します。,The chef prepares the food.,りょうりにん
대사관,大使館,embassy,남,男,Man,지방,地方,Region,시간,時間,Time,손가락,指,finger,죽,おかゆ,Porridge,갈색,褐色、茶色,Brown,베트남,ベトナム,Vietnam,액세서리,アクセサリー,Accessory,대사관에 비자를 신청했어요.,大使館でビザを申請しました。,I applied for a visa at the embassy.,たいしかん
아침,朝,Morning,감동,感動,Emotion,복사기,複写機,photocopier,돌,石,stone,패배,敗北,defeat,이모부,おじ（母方）,Uncle (maternal),살구색,肌色/apricot color,peach/apricot,열쇠,鍵,Key,컴퓨터,コンピューター,computer,아침에 일찍 일어났어요.,朝早く起きました。,I woke up early in the morning.,あさ
해외여행,海外旅行,Overseas Travel,수요일,水曜日,Wednesday,숙박,宿泊,accommodation,직장,職場,Workplace,센티미터,センチメートル,Centimeter,이혼,離婚,divorce,몸살,疲労からくる病気,Flu-like Illness,염소,山羊,goat,은색,銀色,silver,해외여행을 계획 중이에요.,海外旅行を計画中です。,I am planning an overseas trip.,かいがいりょこう
스키장,スキー場,Ski Resort,자전거,自転車,bicycle,고양이,猫,Cat,곧,すぐ,Soon,우표,切手,Stamp,잔,~杯,Glass,혹은,あるいは,or,고향,故郷,Hometown,어른,大人,Adult,스키장에서 하루를 보냈어요.,スキー場で一日を過ごしました。,I spent a day at the ski resort.,すきーじょう
계단,階段,Stairs,계획,計画,Plan,복숭아,桃,peach,중국어,中国語,Chinese Language,전자사전,電子辞書,Electronic Dictionary,달,~ヶ月、月,Month,여행,旅行,Travel,얼마나 자주,どのくらい頻繁に,how often,일상생활,日常生活,Daily Life,계단을 올라가세요。,階段を上ってください。,Please go up the stairs.,かいだん
