Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
저거,あれ,That (Thing Over There),폭풍,暴風,storm,화산,火山,volcano,읽기,読むこと,Reading,등산화,登山靴,Climbing Shoes,천천히,ゆっくり,slowly,떡볶이,トッポギ,Tteokbokki,일상생활,日常生活,Daily Life,일기예보,天気予報,Weather Forecast,저거는 제 가방이에요.,あれは私のカバンです。,That is my bag.,あれ
샌드위치,サンドウィッチ,Sandwich,논문,論文,thesis/paper,뒤쪽,後ろ、後ろの方、後側,Back Side,금요일,金曜日,Friday,결혼식,結婚式,Wedding,된장국,味噌汁,Miso Soup,나라,国,Country,세탁기,洗濯機,washing machine,터미널,ターミナル,Terminal,샌드위치를 먹었어요.,サンドイッチを食べました。,I ate a sandwich.,さんどうぃっち
거실,居間,Living Room,사이,間,Between,천천히,ゆっくり,slowly,비록 ~지만,たとえ〜でも,even though...,그러면,それなら,then/in that case,눈,目、雪,Eye/Snow,스캐너,スキャナー,scanner,도착,到着,Arrival,사자,獅子,lion,거실에서 텔레비전을 봤어요。,居間でテレビを見ました。,I watched TV in the living room.,いま
늑대,狼,wolf,얼굴,顔,face,공,ボール、玉,Ball,토요일,土曜日,Saturday,센티미터,センチメートル,Centimeter,시작,始まり,Start,지난달,先月,Last Month,언니,姉,Sister,고속버스,高速バス,Express Bus,늑대가 무리를 지어요.,狼は群れを作ります。,The wolf forms a pack.,おおかみ
소풍,遠足,Picnic,변호사,弁護士,Lawyer,전통,伝統,tradition,아침식사,朝食,Breakfast,특히,特に,especially,아빠,パパ,Dad,필통,筆箱,pencil case,전주,チョンジュ,Jeonju,외삼촌,おじ（母方）,Uncle (maternal),학교에서 소풍을 갔어요.,学校で遠足に行きました。,I went on a picnic with my school.,えんそく
프로그램,プログラム,Program,지식,知識,knowledge,발가락,足の指,Toes,영어회화,英会話,English Conversation,점심식사,昼食,Lunch Meal,소방관,消防官,firefighter,그러니까,だからこそ,that’s why,남학생,男子学生,Boy Student,스캐너,スキャナー,scanner,TV 프로그램이 재미있어요.,テレビのプログラムが面白いです。,The TV program is interesting.,ぷろぐらむ
셔츠,シャツ,shirt,금연,禁煙,No Smoking,조카,甥,Nephew,성격,性格,Personality,슬픔,悲しみ,sadness,고추장,コチュジャン,Chili Paste,치약,歯磨き粉,Toothpaste,환전,両替,currency exchange,노트북,ノートパソコン,laptop,셔츠를 다렸어요.,シャツにアイロンをかけました。,I ironed my shirt.,しゃつ
절,寺,temple,배낭,リュックサック,backpack,선생님,先生,Teacher,결코,決して,never/by no means,피자,ピザ,Pizza,동네,町内、ご近所,Neighborhood,것,もの、こと,Thing,지난주,先週,Last Week,커피,コーヒー,Coffee,절에서 기도했어요.,寺でお参りしました。,I prayed at the temple.,てら
약간,若干,Somewhat,식탁,食卓,Dining Table,또는,または,or,어떤,どんな,what kind of,미술관,美術館,Art Museum,어느,どの,which/some,선생님,先生,Teacher,정치,政治,politics,이,歯,Tooth,약간 추워요.,少し寒いです。,It's somewhat cold.,じゃっかん
선풍기,扇風機,Fan,동네,町内、ご近所,Neighborhood,발가락,足の指,Toes,외국어,外国語,Foreign Language,돌,石,stone,홍차,紅茶,Black Tea,숲,森,forest,캠핑,キャンプ,camping,국내,国内,Domestic,선풍기를 켰어요.,扇風機をつけました。,I turned on the fan.,せんぷうき
