Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
아빠,パパ,Dad,놀이공원,遊園地,amusement park,마음,心、気持ち,Heart/Feeling,옳은,正しい,correct/right,파티,パーティ,party,철학,哲学,philosophy,능력,能力,Ability,홈페이지,ホームページ,homepage,새,新しい/鳥,New/Bird,아빠가 장난감을 사주셨어요.,パパがおもちゃを買ってくれました。,Dad bought me a toy.,ぱぱ
소,牛,Cow,여행사,旅行社,Travel Agency,외삼촌,おじ（母方）,Uncle (maternal),갑자기,急に,Suddenly,외할아버지,祖父（母方）,Grandfather (maternal),얼굴,顔,face,공기,空気,Air,옛날,昔,Old Days,거실,居間,Living Room,소가 풀을 먹고 있어요.,牛が草を食べています。,The cow is eating grass.,うし
고모부,おばの夫、おじ,Uncle (aunt's husband),동네,町内、ご近所,Neighborhood,동물,動物,Animal,그만,それくらいで、それで,That's Enough,혹은,あるいは,or,실험,実験,experiment,스케이트,スケート,Skate,떡,餅,Mochi,요일,曜日,Day of the Week,고모부는 요리를 잘해요。,おじは料理が上手です。,My uncle is good at cooking.,おじ
언어,言語,language,힘,力,Strength,더구나,さらに,moreover,회원,会員,member,오전,午前,forenoon,아시아,アジア,Asia,환율,換率,exchange rate,물론,もちろん,of course,자,定規,ruler,여러 언어를 공부해요.,いろいろな言語を勉強します。,I study various languages.,げんご
일상생활,日常生活,Daily Life,얼마동안,どのくらいの間,for how long,도쿄,東京,Tokyo,사진기,カメラ,Camera,간,間,Between,내용,内容,Content,요금,料金,Fare,국내,国内,Domestic,통계,統計,statistics,일상생활이 즐거워요.,日常生活が楽しいです。,Daily life is enjoyable.,にちじょうせいかつ
영상,映像,Image,등산,登山,hiking/mountain climbing,캠핑,キャンプ,camping,우표,切手,Stamp,유학생,留学生,Foreign Student,어저께,昨日,Yesterday,배낭,リュックサック,backpack,마라톤,マラソン,marathon,대부분,大部分,mostly/for the most part,영상을 감상했어요.,映像を鑑賞しました。,I watched the video.,えいぞう
마리,~匹、~頭,Counter for Animals/People,달력,カレンダー,calendar,베이컨,ベーコン,Bacon,가이드북,ガイドブック,guidebook,월드컵,ワールドカップ,World Cup,산사태,山崩れ,landslide,가스,瓦斯,gas,강좌,講座,Course,이쪽,こちら,This Side,고양이 세 마리를 키워요.,猫を三匹飼っています。,I keep three cats.,ひき、とう
요즘,この頃,Nowadays,자연,自然,Nature,유학,留学,Study Abroad,떡볶이,トッポギ,Tteokbokki,사건,事件,incident,광고,広告,advertisement,지우개,消しゴム,eraser,생명,生命,life,전혀,全然(まったく),not at all,요즘 일이 바빠요.,この頃仕事が忙しいです。,I am busy with work nowadays.,このごろ
소방서,消防署,fire station,소문,噂,rumor,아래,下,Below,남미,南米,South America,골프,ゴルフ,Golf,수저,箸とスプーン,Spoon and Chopsticks,배달,配達、出前,Delivery/Takeout,출장,出張,Business Trip,검은색,黒,Black,소방서에 연락했어요.,消防署に連絡しました。,I contacted the fire station.,しょうぼうしょ
휴지,ちり紙,Tissue,그리고,そして,and,마침,ちょうど,just in time,남녀,男女,Male and Female,삼거리,三叉路,Three-Way Junction,너,きみ、おまえ,You,보도,報道,Report,엘리베이터,エレベーター,elevator,소,牛,Cow,휴지를 주웠어요.,ちり紙を拾いました。,I picked up tissue.,ちりがみ
