Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
간장,醤油,Soy Sauce,지하철역,地下鉄の駅,Subway Station,누가,誰が,Who,선물,プレゼント,Gift,모양,形、形状、格好、スタイル,Shape/Appearance,여학생,女子学生,Female Student,지혜,知恵,wisdom,잠시,ちょっと,A While,한강,ハンガン(漢江),Han River,간장을 조금 더 넣으세요。,醤油をもう少し入れてください。,Please add a little more soy sauce.,しょうゆ
나들이,お出かけ,outing,종업원,従業員,Employee,명,~名,Counter for People,버스정류장,バス停,Bus stop,젓가락,箸,Chopsticks,비밀,秘密,Secret,빨리,早く,quickly/fast,일상생활,日常生活,Daily Life,양식,洋食,Western Food,주말에 나들이 가요.,週末にお出かけします。,I'm going on an outing this weekend.,おでかけ
무엇(뭐),何,what,영,ゼロ,Zero,만,万,Ten Thousand,나들이,お出かけ,outing,양식,洋食,Western Food,광고,広告,advertisement,외국어,外国語,Foreign Language,자동차,自動車,car,부장,部長,Manager,무엇을 찾으세요?,何をお探しですか。,What are you looking for?,なに
이따가,後で,Later,왜,なぜ,why,북쪽,北,North,쪽,ページ,Page,창문,窓,window,파란색,青色,blue,좀,ちょっと,A Little,중,中,Middle,미술관,美術館,Art Museum,이따가 만나요.,後で会いましょう。,See you later.,あとで
설날,元旦,New Year's Day,당근,にんじん,Carrot,기분,気分,Mood,서울,ソウル,Seoul,콜라,コーラ,Cola,경치,景色、風景,Scenery,할아버지,祖父,grandfather,검은색,黒,Black,칠판,黒板,Blackboard,설날에 떡국을 먹어요.,元旦にトックを食べます。,I eat rice cake soup on New Year's Day.,がんたん
갈색,褐色、茶色,Brown,일본사람,日本人,Japanese Person,옷장,洋服ダンス,wardrobe,한국어,韓国語,Korean,지각,遅刻,Late,장마철,梅雨時,Rainy Season,국,スープ,soup,여기,ここ,Here,김밥,のり巻き,Kimbap,그의 머리는 갈색이에요。,彼の髪は茶色です。,His hair is brown.,ちゃいろ
행사,行事,event,유학,留学,Study Abroad,인상,印象,Impression,이렇게,こんなに,Like This,슈퍼마켓,スーパーマーケット,Supermarket,서비스,サービス,Service,대구,テグ,Daegu,공책,ノート,Notebook,전화,電話,telephone,행사가 다음 주에 열려요.,行事が来週開かれます。,The event will be held next week.,ぎょうじ
영국,英国,England,엘리베이터,エレベーター,elevator,쌀밥,ご飯,Cooked Rice,손전등,懐中電灯,Flashlight,삼계탕,サムゲタン,Ginseng Chicken Soup,팁,チップ,tip,삼거리,三叉路,Three-Way Junction,공책,ノート,Notebook,강,川,River,영국에서 온 친구예요.,イギリスから来た友達です。,My friend is from England.,えいこく
불,火,Fire,택시,タクシー,Taxi,휴일,休日,holiday,교육,教育,education,정원,庭,garden,열,熱、10,Ten/Heat,킬로미터,キロメートル,Kilometer,약간,若干,Somewhat,할아버지,祖父,grandfather,불이 꺼졌어요.,火が消えました。,The fire went out.,ひ
평양,ピョンヤン,Pyongyang,님,~様,Suffix for respect,다른,別の~、違う~,Different ~,이렇게,こんなに,Like This,전자사전,電子辞書,Electronic Dictionary,손뜨개,手編み/ニット,knitting,시장,市場,Market,영화관,映画館,Cinema,월급,月給,Salary,평양에 가본 적 있어요.,ピョンヤンに行ったことがあります。,I have been to Pyongyang.,ぴょんやん
