Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
목요일,木曜日,Thursday,목,首、喉,Neck/Throat,몇 시,何時,what time,여권,パスポート,passport,속,中,Inside,관심,関心、興味,Interest,개,~個、犬,Dog/Counter for items,예술,芸術,art,바람,風,wind,목요일에 회의가 있어요.,木曜日に会議があります。,There is a meeting on Thursday.,もくようび
인류,人類,mankind,가을,秋,Autumn,무릎,ひざ,Knee,초등학교,小学校,elementary school,기분,気分,Mood,남쪽,南,South,화요일,火曜日,Tuesday,컴퓨터,コンピューター,computer,경주,慶州,Kyongju,인류의 역사는 길어요.,人類の歴史は長いです。,Human history is long.,じんるい
교실,教室,classroom,이메일,eメール,Email,부부,夫婦,Married Couple,강아지,子犬,Puppy,찌개,チゲ,Stew,남동생,弟,Brother (younger),볶음밥,チャーハン,Fried Rice,겨울방학,冬休み,Winter Break,역사가,歴史家,historian,교실이 넓어요.,教室は広いです。,The classroom is spacious.,きょうしつ
교통사고,交通事故,Traffic Accident,곡선,曲線,curve,분,分/名(目上の人),Minute/Person,오늘,きょう,Today,전통,伝統,tradition,외국,外国,Foreign Country,가방,鞄,Bag,거의,ほとんど,Almost,신발,靴,shoes,그는 교통사고로 병원에 갔어요。,彼は交通事故で病院に行きました。,He went to the hospital due to a traffic accident.,こうつうじこ
저희,私ども,We (Humble),자정,真夜中,midnight,초록색,緑色,Green,내용,内容,Content,공책,ノート,Notebook,보라색,紫色,purple,그거,それ,That thing,미래,未来,Future,비행장,飛行場,Airport,저희 회사는 작아요.,私どもの会社は小さいです。,Our company is small.,わたくしたち
당근,にんじん,Carrot,방법,方法,Method/Way,휴대전화,携帯電話,Mobile Phone,휴가,休暇,Vacation,말,言葉、話,Word/Speech,목,首、喉,Neck/Throat,책임,責任,Responsibility,반지,指輪,Ring,씩,~ずつ,Each,당근을 샀어요.,にんじんを買いました。,I bought carrots.,にんじん
약,約~、薬,Approximately/Medicine,음반,音盤,Record,술,酒,Alcohol,매,毎,every,땀,汗,Sweat,남동생,弟,Brother (younger),주로,主に,Mainly,문구점,文具店,stationery store,법,法,law,약 2시간 걸려요.,約2時間かかります。,It takes about two hours.,やく/くすり
경찰관,警察官,Police Officer,짐,荷物,Luggage,졸업,卒業,graduation,천둥,雷,thunder,호텔,ホテル,Hotel,손전등,懐中電灯,Flashlight,음반,音盤,Record,거짓말,嘘,Lie,가스,瓦斯,gas,그는 친절한 경찰관이에요。,彼は親切な警察官です。,He is a kind police officer.,けいさつかん
물리,物理,Physics,사이즈,サイズ,Size,카드,カード,Card,의미,意味,Meaning,그것,それ,It,대사관,大使館,embassy,명절,年中行事,Holiday/Festival,밀가루,小麦粉,Flour,청소기,掃除機,Vacuum Cleaner,물리를 공부하고 있어요.,物理を勉強しています。,I am studying physics.,ぶつり
가위,はさみ,Scissors,계획,計画,Plan,화장실,トイレ,Restroom,오이,きゅうり,cucumber,앞,前,Front,국어,国語,Korean Language,마리,~匹、~頭,Counter for Animals/People,불고기,プルコギ,Bulgogi,감,柿,Persimmon,가위를 사용해서 종이를 자르세요。,はさみを使って紙を切ってください。,Please use scissors to cut the paper.,はさみ
