Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
반바지,半ズボン,Shorts,필름,フィルム,Film,상당히,かなり,quite/fairly,때문,~のため/だから,Because of,월급,月給,Salary,온갖,あらゆる,all kinds of,간,間,Between,간식,間食、おやつ,Snack,오랜만에,久しぶりに,After a While,반바지를 입었어요.,半ズボンを履きました。,I wore shorts.,はんずぼん
엔지니어,エンジニア,engineer,커피숍,コーヒーショップ,Coffee Shop,바로,すぐに、まさに,Immediately/Exactly,없이,なしで,Without,봉투,封筒,Envelope,축제,祭り,Festival,별로,別に,Not Particularly,분노,憤怒,anger,열쇠,鍵,Key,엔지니어가 기계를 고쳤어요.,エンジニアが機械を直しました。,The engineer fixed the machine.,えんじにあ
숙박,宿泊,accommodation,코,鼻,nose,어디,どこ,where,아버님,お父様,Father (honorific),따라서,したがって,therefore/accordingly,그림자,影,shadow,특히,特に,especially,샴푸,シャンプー,Shampoo,문자,文字,character,숙박 장소는 정했어요?,宿泊先は決めましたか。,Have you decided on the accommodation?,しゅくはく
이집트,エジプト,Egypt,사거리,四つ角,Crossroads,교수,教授,Professor,남색,藍色/濃紺,navy/navy blue,메시지,メッセージ,Message,저기,あそこ,Over There,캠핑,キャンプ,camping,아가씨,お嬢さん,Young Lady,그동안,これまで,Meanwhile,이집트를 여행했어요.,エジプトを旅行しました。,I traveled to Egypt.,えじぷと
결코,決して,never/by no means,앞,前,Front,쓰기,書くこと,Writing,동물,動物,Animal,가격,価格,Price,중학교,中学校,junior high school,유치원,幼稚園,kindergarten,어머,まあ,Oh My,호,~号,Number,결코 포기하지 않을 거예요.,決してあきらめません。,I will never give up.,けっして
군인,軍人,soldier,그분,その方,That Person (honorific),필통,筆箱,pencil case,대학원,大学院,Graduate School,호주,オーストラリア,Australia,실례,失礼,Excuse,손가락,指,finger,작은어머니,父の弟の妻、おば,Aunt (Paternal),주변,周辺,Surroundings,군인이 국경을 지켜요.,軍人が国境を守ります。,Soldiers protect the border.,ぐんじん
갈비탕,カルビタン,Beef Rib Soup,행복,幸福,happiness,점심시간,昼食時間,Lunch Break,다음달,来月、翌月,Next Month,비밀,秘密,Secret,아침밥,朝ご飯,Breakfast,건물,建物,Building,표현,表現,Expression,휴지통,ゴミ箱,Trash Can,갈비탕은 영양가가 높아요。,カルビタンは栄養価が高いです。,Beef rib soup is nutritious.,カルビたん
이용,利用,Use,온갖,あらゆる,all kinds of,신청서,申請書,Application Form,시내,市内/小川,Downtown/Stream,딸기,いちご,Strawberry,테이블,テーブル,Table,교수,教授,Professor,자료,資料,materials/data,인형,人形,Doll,도시 철도를 이용했어요.,都市鉄道を利用しました。,I used the city railway.,りよう
서쪽,西,West,하지만,でも,but/however,어떤,どんな,what kind of,가스,瓦斯,gas,과자,菓子,Snack,수집,収集,collecting,눈물,涙,Tears,평화,平和,peace,중국집,中華料理店,Chinese Restaurant,서쪽으로 가세요.,西へ行ってください。,Please go west.,にし
대회,大会,Competition,해,陽,Sun,프로그램,プログラム,Program,그중,その中,Among,유학,留学,Study Abroad,인기,人気,Popularity,서류,書類,Document,동네,町内、ご近所,Neighborhood,경험,経験,Experience,그는 농구 대회에서 우승했어요.,彼はバスケットボール大会で優勝しました。,He won the basketball competition.,たいかい
