Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
나중,（時間や順序が）後,Later,가이드북,ガイドブック,guidebook,고등학교,高等学校,High School,관심,関心、興味,Interest,그렇지만,そうだけど,however,첫,初めての,first,교통사고,交通事故,Traffic Accident,점,点,Dot/Point,여우,狐,fox,나중에 다시 연락할게요。,後でまた連絡します。,I will contact you again later.,あと
부모,父母,Parents,때문,~のため/だから,Because of,감기,風邪,Cold,거울,鏡,mirror,정도,程度,Approximation,약사,薬剤師,Pharmacist,베이컨,ベーコン,Bacon,어서,はやく,Quickly,먼저,まず,First/Besides,부모님과 함께 살아요.,両親と一緒に住んでいます。,I live with my parents.,ふぼ
신,新,New,베트남,ベトナム,Vietnam,어둠,闇,darkness,속,中,Inside,방금,たった今,just now,종이,紙,paper,깜짝,はっと,Surprise,대구,テグ,Daegu,가요,歌謡,Song,새 신발을 샀어요.,新しい靴を買いました。,I bought new shoes.,しん
시험,試験,Exam,올해,今年,This Year,스페인어,スペイン語,Spanish,비,雨,Rain,무슨,何の~、どんな~,What Kind of~,감사,感謝,Gratitude,딸기,いちご,Strawberry,경복궁,景福宮,Gyeongbokgung Palace,사과,りんご,apple,시험 준비를 하고 있어요.,試験準備をしています。,I am preparing for the exam.,しけん
놀이공원,遊園地,amusement park,서양,西洋,The West,기념일,記念日,anniversary,벚꽃,桜,Cherry Blossom,불,火,Fire,어떤,どんな,What Kind Of,채소,野菜,Vegetable,경험,経験,Experience,형님,お兄様,Older Brother (Honorific),놀이공원에 놀이기구가 많아요.,遊園地に乗り物がたくさんあります。,There are many rides at the amusement park.,ゆうえんち
축구,サッカー,Soccer,북쪽,北,North,호랑이,虎,tiger,결국,結局,finally/in the end,이유,理由,Reason,배,梨、船、お腹,pear,불꽃축제,プルコッチュクチェ (花火大会),Fireworks Festival,어떻게,どうやって,how,평화,平和,peace,축구를 좋아해요.,サッカーが好きです。,I like soccer.,さっかー
경치,景色、風景,Scenery,대한민국,大韓民国,Republic of Korea,준비,準備,Preparation,목요일,木曜日,Thursday,배터리,バッテリー,battery,주차장,駐車場,parking lot,동네,町内、ご近所,Neighborhood,이메일,eメール,Email,아침식사,朝食,Breakfast,산의 경치가 아름다워요。,山の景色が美しいです。,The mountain scenery is beautiful.,けしき
때문,~のため/だから,Because of,잠,睡眠,Sleep,아래,下,Below,문화,文化,culture,어버이날,オボイナル (父母の日),Parents’ Day,사이,間,Between,수원,スウォン,Suwon,소개,紹介,Introduction,과학,科学,science,비 때문에 우산을 썼어요.,雨のため傘を使いました.,I used an umbrella because of the rain.,のため、だから
열심히,熱心に,Diligently,시골,いなか,Countryside,작은아버지,父の弟、おじ,Uncle (Paternal),심하게,ひどく,severely,비,雨,Rain,아들,息子,Son,목욕,沐浴、入浴,Bath,금연,禁煙,No Smoking,눈썹,眉毛,Eyebrow,열심히 공부했어요.,熱心に勉強しました。,I studied diligently.,ねっしんに
할아버지,祖父,grandfather,영국,英国,England,서랍,引き出し,drawer,휴지통,ゴミ箱,Trash Can,크레이프,クレープ,crepe,늦잠,寝坊,Oversleep,한글날,ハングルナル (ハングルの日),Hangul Day,배탈,腹痛,Stomachache,화산,火山,volcano,할아버지께 인사드렸어요.,祖父に挨拶しました。,I greeted my grandfather.,そふ
