Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
공간,空間,Space,번호,番号,Number,수요일,水曜日,Wednesday,거짓말,嘘,Lie,중식,中国料理,Chinese Cuisine,별,星,star,기침,咳,Cough,봉지,袋,Bag,감자탕,カムジャタン,Potato Soup,이 방은 넓은 공간이 있어요。,この部屋には広い空間があります。,This room has a spacious area.,くうかん
가슴,胸,Chest,무릎,ひざ,Knee,소방관,消防官,firefighter,음악,音楽,music,여름,夏,Summer,풀,草,Grass,개인,個人,Individual,며칠,何日,How Many Days,하지만,でも,but/however,그녀는 가슴에 손을 얹었어요。,彼女は胸に手を置きました。,She placed her hand on her chest.,むね
발가락,足の指,Toes,월세,月払いの家賃,Rent,배,梨、船、お腹,pear,가을,秋,Autumn,소파,ソファー,Sofa,유치원,幼稚園,kindergarten,거실,居間,Living Room,프랑스,フランス,France,그분,その方,That Person (honorific),발가락이 시려워요.,足の指が冷たく感じます。,My toes feel cold.,あしのゆび
번개,稲妻,lightning,그램,グラム,Gram,벚꽃,桜,Cherry Blossom,코피,鼻血,Nosebleed,자동차,自動車,car,여름,夏,Summer,환전,両替,currency exchange,산책,散策,Walk,방금,たった今,just now,번개가 쳤어요.,稲妻が走りました。,Lightning flashed.,いなずま
녹색,緑色,Green,이메일,eメール,Email,인천,インチョン,Incheon,복도,廊下,hallway,양파,玉ねぎ,onion,부인,夫人,Wife,시험,試験,Exam,비록 ~지만,たとえ〜でも,even though...,공원,公園,Park,녹색 잎이 예뻐요。,緑色の葉が綺麗です。,The green leaves are beautiful.,みどりいろ
동생,弟・妹,Sibling (younger),배낭여행,バックパック旅行,backpacking trip,얼마나 자주,どのくらい頻繁に,how often,선풍기,扇風機,Fan,예약,予約,Reservation,영향,影響,influence,세탁소,クリーニング屋,Dry Cleaner,점,点,Dot/Point,외국인,外国人,Foreigner,동생이 학교에 가요.,弟が学校に行きます。,My younger sibling goes to school.,おとうと、いもうと
쓰레기,ごみ,Garbage,공부,勉強,Study,젓가락,箸,Chopsticks,내가,僕が、私が,I (subject),감기,風邪,Cold,영어회화,英会話,English Conversation,날,日,Day,오빠,兄（妹から見て）,Older Brother (from younger sister),잘,よく,Well,쓰레기를 버렸어요.,ごみを捨てました。,I threw away the garbage.,ごみ
안,~しない、中,Inside/Not,주소,住所,address,시계,時計,Clock,행복,幸福,happiness,계산서,勘定書,bill/check,승리,勝利,victory,사장,社長,President,이야기,話,Story,한국말,韓国語,Korean Language,방 안이 조용해요.,部屋の中が静かです。,The inside of the room is quiet.,なか
그때,そのとき、当時,At that time,피자,ピザ,Pizza,아시아,アジア,Asia,배낭여행,バックパック旅行,backpacking trip,시합,試合,match/game,형,(弟から見て)兄,Older Brother,아버님,お父様,Father (honorific),간단히,簡単に,Simply,좀더,もう少し,A Bit More,그때는 바빴어요。,そのときは忙しかったです。,I was busy at that time.,そのとき
크리스마스,クリスマス,Christmas,악기 연주,楽器演奏,playing instruments,선풍기,扇風機,Fan,국,スープ,soup,카페,カフェ,Cafe,과일,果物,Fruit,선수,選手,Player,제가,私が,I (humble),문장,文章,Sentence/Clause,크리스마스를 축하했어요.,クリスマスを祝いました。,We celebrated Christmas.,くりすます
