Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
제주도,済州島,Jeju Island,결혼,結婚,marriage,구청,区役所,ward office,햇빛,日光,Sunlight,밑,下、底,Bottom/Under,된장국,味噌汁,Miso Soup,주사,注射,Injection,유럽,ヨーロッパ,Europe,크리스마스,クリスマス,Christmas,제주도로 여행을 갔어요.,済州島へ旅行に行きました。,I traveled to Jeju Island.,さいしゅうとう
딸,娘,Daughter,장마,梅雨,Rainy Season,콜라,コーラ,Cola,핸드폰,携帯電話,mobile phone,이분,この方,This Person,예,はい,Yes,오랜만,久しぶり,After a While,스케이트,スケート,Skate,큰아버지,父の（１番上の）兄、伯父,Uncle,그는 딸이 하나 있어요.,彼は娘が一人います。,He has one daughter.,むすめ
소화제,消化剤,Digestive Medicine,외할아버지,祖父（母方）,Grandfather (maternal),블라우스,ブラウス,Blouse,경복궁,景福宮,Gyeongbokgung Palace,조선말,朝鮮語,Korean Language,외숙모,おば（母方）,Aunt (maternal),앞,前,Front,쇼핑,ショッピング,Shopping,색,色,Color,소화제를 먹었어요.,消化剤を飲みました。,I took digestive medicine.,しょうかざい
돼지고기,豚肉,Pork,홍수,洪水,flood,심지어,さらに,even (what’s more),계단,階段,Stairs,양파,玉ねぎ,onion,편,編,Volume,잎,葉,leaf,여보세요,もしもし,Hello (on phone),고추,唐辛子,Chili Pepper,돼지고기를 좋아해요.,豚肉が好きです。,I like pork.,ぶたにく
악기,楽器,Instrument,센티미터,センチメートル,Centimeter,송이,(花などの)房,Bunch,간,間,Between,거울,鏡,mirror,콜라,コーラ,Cola,휴지,ちり紙,Tissue,해외,海外,Abroad,손뜨개,手編み/ニット,knitting,그는 악기를 연주해요.,彼は楽器を演奏します。,He plays an instrument.,がっき
실례,失礼,Excuse,쯤,~ごろ,Around,외삼촌,おじ（母方）,Uncle (maternal),시설,施設,Facility,무궁화,むくげ,Mugunghwa (Hibiscus syriacus),귤,みかん,Mandarin Orange,계란,鶏卵、たまご,Egg,우유,牛乳,milk,화장품,化粧品,Cosmetics,실례지만 화장실이 어디에 있나요?,失礼ですがトイレはどこですか？,"Excuse me,  where is the restroom?",しつれい
소설가,小説家,Novelist,승리,勝利,victory,부인,夫人,Wife,냉방,冷房,air conditioning,동안,~の間,During,영수증,領収書,receipt,참,本当に,Really,습관,習慣,Habit,운동선수,スポーツ選手,Athlete,그는 유명한 소설가예요.,彼は有名な小説家です。,He is a famous novelist.,しょうせつか
통,通,Container,쌀밥,ご飯,Cooked Rice,나이,歳、年齢,Age,이용,利用,Use,양말,靴下,socks,사례,事例,case/example,부장,部長,Manager,가방,鞄,Bag,비용,費用,cost,편지가 통에 들어 있어요.,手紙が入っています。,The letter is in the container.,つう
한복,韓服,Hanbok,저녁,夕方,Dinner,오리,あひる、鴨,Duck,줄,列,Line,태권도,テコンドー,Taekwondo,죽,おかゆ,Porridge,사이즈,サイズ,Size,작은아버지,父の弟、おじ,Uncle (Paternal),경기,競技、試合,Game/Match,한복을 입어 봤어요.,韓服を着てみました。,I tried on a hanbok.,かんふく
악기 연주,楽器演奏,playing instruments,위,上,Above,질문,質問,Question,보라색,紫色,purple,베이지색,ベージュ,beige,잎,葉,leaf,아버님,お父様,Father (honorific),휴지,ちり紙,Tissue,그램,グラム,Gram,악기 연주가 특기입니다.,楽器の演奏が特技です。,Playing instruments is my specialty.,がっきえんそう
