Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
반,半分、班,Half/Group,출장,出張,Business Trip,전공,専攻,Major,장점,長所,Strength,음식,食べ物,Food,가끔,時々、たまに,Sometimes,옷,服,clothes,마음,心、気持ち,Heart/Feeling,여행사,旅行社,Travel Agency,반으로 나누어 주세요.,半分に分けてください。,Please divide it into halves.,はんぶん、はん
횡단보도,横断歩道,Crosswalk,재킷,ジャケット,Jacket,꿈,夢,Dream,인류,人類,mankind,냉장고,冷蔵庫,Refrigerator,만화,漫画,Cartoon/Comic,분위기,雰囲気,Atmosphere,몹시,非常に,very/exceedingly,충전기,充電器,charger,횡단보도를 건넜어요.,横断歩道を渡りました。,I crossed the crosswalk.,おうだんほどう
한국사람,韓国人,Korean Person,오른쪽,右,Right Side,크기,大きさ,Size,에스카레이터,エスカレーター,escalator,메뉴,メニュー,Menu,새벽,深夜,Dawn,수저,箸とスプーン,Spoon and Chopsticks,성,姓,Last Name,쯤,~ごろ,Around,저는 한국사람이에요.,私は韓国人です。,I am Korean.,かんこくじん
기념품,お土産,souvenir,은색,銀色,silver,수입,収入,income,복사기,複写機,photocopier,반지,指輪,Ring,지우개,消しゴム,eraser,스피커,スピーカー,speaker,주사,注射,Injection,세탁기,洗濯機,washing machine,기념품을 어디서 살까요?,お土産はどこで買いましょうか。,Where should we buy souvenirs?,おみやげ
버스정류장,バス停,Bus stop,아직,まだ,Still,영,ゼロ,Zero,초록색,緑色,Green,국,スープ,soup,동생,弟・妹,Sibling (younger),크레이프,クレープ,crepe,매,毎,every,숙제,宿題,Homework,버스정류장에서 친구를 만났어요。,バス停で友達に会いました。,I met my friend at the bus stop.,ばすてい
봉지,袋,Bag,파티,パーティ,party,역,駅,Station,날짜,日付,Date,여기,ここ,Here,작은어머니,父の弟の妻、おば,Aunt (Paternal),언제나,いつも,Always,이것,これ,This,야구,野球,Baseball,봉지에 과일을 넣었어요.,袋に果物を入れました。,I put fruits in a bag.,ふくろ
가설,仮説,hypothesis,눈썹,眉毛,Eyebrow,온갖,あらゆる,all kinds of,자동차,自動車,car,자,定規,ruler,그중,その中,Among,호주,オーストラリア,Australia,고추장,コチュジャン,Chili Paste,교외,郊外,suburbs,가설을 검증해야 해요.,仮説を検証しなければなりません。,We have to test the hypothesis.,かせつ
사무실,事務室,office,엽서,葉書,Postcard,집,家,House,손뜨개,手編み/ニット,knitting,영국,英国,England,이메일,eメール,Email,옷,服,clothes,코트,コート,Coat,제일,いちばん,Best,사무실에서 일해요.,事務室で働いています。,I work in an office.,じむしつ
회사,会社,Company,발가락,足の指,Toes,갈색,褐色、茶色,Brown,통장,通帳,bankbook,식사,食事,Meal,여동생,妹,Younger Sister,충전기,充電器,charger,그래프,グラフ,graph,이용,利用,Use,회사에서 일해요.,会社で働いています。,I work at a company.,かいしゃ
순서,順序,Order,가설,仮説,hypothesis,어젯밤,昨夜,Last Night,부부,夫婦,Married Couple,옆,横,Next To,냉장고,冷蔵庫,Refrigerator,드디어,ついに,finally/at last,저,あの,That (Over there),경제,経済,economy,순서를 기다리세요.,順番を待ってください。,Wait for your turn.,じゅんじょ
