Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
모든,すべての,all/every,평일,平日,weekday,주소,住所,address,지도,地図,map,센티미터,センチメートル,Centimeter,담배,たばこ,Tobacco,깜짝,はっと,Surprise,춤,踊り,dance,사과,りんご,apple,모든 사람이 반대했어요.,すべての人が反対しました。,Everyone opposed it.,すべての
화장품,化粧品,Cosmetics,무슨 일,何の用,what matter/reason,중요,重要,Important,예,はい,Yes,우표,切手,Stamp,어린이,子供,Child,우체국,郵便局,post office,아주,とても,Very,교과서,教科書,Textbook,화장품을 샀어요.,化粧品を買いました。,I bought cosmetics.,けしょうひん
주위,周囲,Surroundings,매,毎,every,지각,遅刻,Late,약,約~、薬,Approximately/Medicine,많이,多く、たくさん,Many/Much,어머님,お母様,Mother (honorific),영화관,映画館,Cinema,물,水,water,공부,勉強,Study,주위가 조용해요.,周囲が静かです。,The surroundings are quiet.,しゅうい
당신,あなた,You,초콜릿,チョコレート,Chocolate,사이다,サイダー,Soda,씩,~ずつ,Each,가을,秋,Autumn,더운물,お湯,Hot Water,아까,さっき,A While Ago,사이,間,Between,남,男,Man,당신의 도움이 필요해요.,あなたの助けが必要です。,I need your help.,あなた
미국,米国、アメリカ,USA/United States,주전자,やかん,Kettle,남미,南米,South America,약,約~、薬,Approximately/Medicine,일본어,日本語,Japanese Language,수업,授業,Class,주로,主に,Mainly,뜻,意味、こころざし,Meaning/Intention,이쪽,こちら,This Side,미국에 가고 싶어요.,アメリカに行きたいです。,I want to go to the USA.,べいこく、あめりか
일요일,日曜日,Sunday,친구,友達,Friend,음료수,飲料水,Beverage,태권도,テコンドー,Taekwondo,돈,お金,Money,여기,ここ,Here,삼촌,おじ（父方）,Uncle,대한민국,大韓民国,Republic of Korea,현재,現在,present,일요일에는 교회에 가요.,日曜日は教会に行きます。,I go to church on Sunday.,にちようび
번,~回,Times,가운데,中間,Middle,교수,教授,Professor,모양,形、形状、格好、スタイル,Shape/Appearance,편,編,Volume,그리고,そして,and,실험,実験,experiment,월급,月給,Salary,금요일,金曜日,Friday,이번 달에 세 번 여행을 갔어요.,今月3回旅行に行きました。,I traveled three times this month.,かい
캠핑,キャンプ,camping,기자,記者,Reporter,이거,これ,This,휴가,休暇,Vacation,시간,時間,Time,고등학교,高等学校,High School,그런데,ところで,but/by the way,운동장,運動場,Playground,새,新しい/鳥,New/Bird,캠핑 장비를 샀어요.,キャンプ用品を買いました。,I bought camping gear.,きゃんぷ
킬로그램,キログラム,Kilogram,버섯,きのこ,mushroom,슬픔,悲しみ,sadness,지구,地球,earth,매우,非常に,very/quite,사업가,事業家,Businessperson,저분,あの方,That Person,냄비,鍋,Pot,남학생,男子学生,Boy Student,10킬로그램의 쌀을 샀어요.,10キログラムの米を買いました。,I bought 10 kilograms of rice.,きろぐらむ
중국,中国,China,배탈,腹痛,Stomachache,대학생,大学生,College Student,삼계탕,サムゲタン,Ginseng Chicken Soup,딸기,いちご,Strawberry,출구,出口,exit,분,分/名(目上の人),Minute/Person,다음해,翌年,Next Year,죽,おかゆ,Porridge,중국에 가고 싶어요.,中国に行きたいです。,I want to go to China.,ちゅうごく
