Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
우표,切手,Stamp,주,週,Week,하루,1日,One Day,매일,毎日,Every Day,책장,本棚,Bookshelf,확률,確率,probability,물리,物理,Physics,일기예보,天気予報,Weather Forecast,독서,読書,reading,우표를 모으고 있어요.,切手を集めています。,I am collecting stamps.,きって
액세서리,アクセサリー,Accessory,경복궁,景福宮,Gyeongbokgung Palace,여러가지,いろいろ,Various,소파,ソファー,Sofa,예측,予測,prediction,형님,お兄様,Older Brother (Honorific),절대(로),絶対に,never/absolutely,기온,気温,Temperature,밥,ご飯、食事,Meal/Rice,액세서리를 샀어요.,アクセサリーを買いました。,I bought accessories.,あくせさりー
내년,来年,Next Year,오래,長く,Long Time,간호사,看護師,nurse,대학,大学,University,대답,答え,Answer,열차,列車,Train,청소기,掃除機,Vacuum Cleaner,결정,決定,Decision,신발,靴,shoes,내년에 한국에 갈 거예요。,来年韓国に行きます。,I will go to Korea next year.,らいねん
외할머니,祖母（母方）,Grandmother (maternal),명절,年中行事,Holiday/Festival,교체,交換,Replacement,인상,印象,Impression,오이,きゅうり,cucumber,거실,居間,Living Room,캐나다,カナダ,Canada,우정,友情,friendship,나중,（時間や順序が）後,Later,외할머니를 방문했어요.,祖母を訪問しました。,I visited my grandmother.,そぼ
몸살,疲労からくる病気,Flu-like Illness,초대,招待,invitation,내가,僕が、私が,I (subject),축하,祝賀,Congratulations,혹은,あるいは,or,책장,本棚,Bookshelf,남자,男,Man,오랜만,久しぶり,After a While,언제나,いつも,Always,몸살이 나서 쉬었어요.,疲労からくる病気で休みました。,I rested because I had a flu-like illness.,ひろうからくるびょうき
비,雨,Rain,아내,妻,Wife,귤,みかん,Mandarin Orange,다시,再び、また,Again,동생,弟・妹,Sibling (younger),불고기,プルコギ,Bulgogi,영향,影響,influence,야구,野球,Baseball,선풍기,扇風機,Fan,비가 많이 오고 있어요.,雨がたくさん降っています。,It is raining heavily.,あめ
가요,歌謡,Song,일본,日本,Japan,사전,辞書,Dictionary,아뇨,いいえ,No,동물원,動物園,zoo,친구,友達,Friend,사원,社員,Employee,대학원,大学院,Graduate School,저,あの,That (Over there),오늘 밤 가요를 들었어요。,今夜歌謡を聴きました。,I listened to a song tonight.,かよう
확률,確率,probability,바닥,床,floor,재킷,ジャケット,Jacket,신청서,申請書,Application Form,그중,その中,Among,소파,ソファー,Sofa,직원,職員,staff/employee,작은어머니,父の弟の妻、おば,Aunt (Paternal),때문,~のため/だから,Because of,확률을 계산해 보세요.,確率を計算してみてください。,Try calculating the probability.,かくりつ
계속,続けて,Continue,오랜만에,久しぶりに,After a While,동생,弟/妹,younger sibling,부산,釜山,Busan,독서실,読書室,Study Room,오래,長く,Long Time,킬로미터,キロメートル,Kilometer,수박,スイカ,watermelon,오랜만,久しぶり,After a While,계속 공부해야 해요。,続けて勉強しなければなりません。,You need to continue studying.,つづけて
학기,学期,Semester,일찍,早く,Early,뒤,後ろ、裏,Back,경기,競技、試合,Game/Match,날짜,日付,Date,아줌마,おばさん,Aunt (informal),교통,交通,Traffic,함께,一緒に,Together,공기,空気,Air,새 학기가 시작되었어요.,新しい学期が始まりました。,The new semester has started.,がっき
