Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
여러,いくつかの,several/various,왼쪽,左,Left Side,사자,獅子,lion,입,口,mouth,그럼,では,Well then,대회,大会,Competition,고속버스,高速バス,Express Bus,연습,練習,Practice,버스정류장,バス停,Bus stop,여러 가지 선택이 있어요.,いくつかの選択肢があります。,There are several choices.,いくつかの
더구나,さらに,moreover,바닷가,海辺、浜辺,Beach,식사,食事,Meal,설명,説明,Explanation,게임,ゲーム、遊び,Game,대학,大学,University,소,牛,Cow,주,週,Week,바이올린,バイオリン,Violin,더구나 시간도 부족해요.,さらに時間も足りません。,"Moreover,  we lack time.",さらに
검은색,黒,Black,버스,バス,bus,요리,料理,Cooking,어느 쪽,どちら,which side,올해,今年,This Year,호주,オーストラリア,Australia,부장,部長,Manager,능력,能力,Ability,연두색,黄緑色,yellowish green,그녀는 검은색 드레스를 입었어요。,彼女は黒いドレスを着ていました。,She wore a black dress.,くろ
질,質,Quality,세계,世界,world,정문,正門,Main Gate,풀,草,Grass,중학생,中学生,Middle School Student,두부찌개,豆腐チゲ,Tofu Stew,저희,私ども,We (Humble),기차,汽車,Train,오직,ただ,only/exclusively,이 제품은 질이 좋아요.,この製品は質が良いです。,This product has good quality.,しつ
공휴일,祝日,Holiday,제가,私が,I (humble),보통,ふつう、一般的に,Usually,소고기,牛肉,Beef,그림자,影,shadow,개인,個人,Individual,코트,コート,Coat,목요일,木曜日,Thursday,주변,周辺,Surroundings,공휴일에 여행을 갔어요。,祝日に旅行に行きました。,I went on a trip on a holiday.,しゅくじつ
한국어,韓国語,Korean,그림자,影,shadow,관심,関心、興味,Interest,야채,野菜,Vegetable,바이올린,バイオリン,Violin,자주,たびたび,Often,스웨터,セーター,Sweater,행복,幸福,happiness,간장,醤油,Soy Sauce,한국어로 대화해요.,韓国語で会話します。,We speak in Korean.,かんこくご
년,～年,Year,라디오,ラジオ,radio,땀,汗,Sweat,배달,配達、出前,Delivery/Takeout,옳은,正しい,correct/right,춤,踊り,dance,쌀밥,ご飯,Cooked Rice,성함,お名前,Name (honorific),가스,瓦斯,gas,저는 스무 년을 살았어요。,私は20年を生きました。,I have lived for twenty years.,ねん
고등학교,高等学校,High School,어저께,昨日,Yesterday,기념일,記念日,anniversary,편,編,Volume,부장,部長,Manager,지우개,消しゴム,eraser,산,山,mountain,반바지,半ズボン,Shorts,냄비,鍋,Pot,그는 고등학교를 졸업했어요。,彼は高等学校を卒業しました。,He graduated from high school.,こうとうがっこう
소금,塩,Salt,다음주,来週,Next Week,우리나라,韓国、わが国,Our Country,서쪽,西,West,정도,程度,Approximation,마늘,にんにく,Garlic,목,首、喉,Neck/Throat,샌드위치,サンドウィッチ,Sandwich,아파트,アパート,Apartment,음식에 소금을 넣었어요.,料理に塩を入れました。,I added salt to the food.,しお
학,鶴,Crane,축구,サッカー,Soccer,분위기,雰囲気,Atmosphere,바닷가,海辺、浜辺,Beach,열심히,熱心に,Diligently,매,毎,every,의자,いす,Chair,왜냐하면,なぜなら,because,일본사람,日本人,Japanese Person,학이 날고 있어요.,鶴が飛んでいます。,The crane is flying.,つる
