Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
마늘,にんにく,Garlic,생활,生活,Life,나,僕、わたし、~や,I/We/Somebody,우유,牛乳,milk,아랍어,アラビア語,Arabic,수돗물,水道水,Tap Water,박수,拍手,Applause,주전자,やかん,Kettle,작은아버지,父の弟、おじ,Uncle (Paternal),마늘을 많이 넣었어요.,にんにくをたくさん入れました。,I added a lot of garlic.,にんにく
선물,プレゼント,Gift,적갈색,赤褐色,reddish brown,배,梨、船、お腹,pear,더운물,お湯,Hot Water,비누,石鹸,Soap,해외,海外,Abroad,컵,カップ,Cup,라디오,ラジオ,radio,영화표,映画のチケット,Movie Ticket,선물을 준비했어요.,プレゼントを準備しました。,I prepared a gift.,ぷれぜんと
스포츠,スポーツ,Sports,공휴일,祝日,Holiday,항구,港,port,지하철,地下鉄,subway,설렁탕,ソルロンタン,Beef Bone Soup,조용히,静かに,Quietly,각,各,various/each,연세,お歳,Age (honorific),걱정,心配,Worry,스포츠 경기를 봤어요.,スポーツの試合を見ました。,I watched a sports game.,すぽーつ
세계,世界,world,처음,最初,First,연세,お歳,Age (honorific),거짓말,嘘,Lie,방,部屋,Room,정보,情報,Information,졸업,卒業,graduation,더운물,お湯,Hot Water,인기스타,人気スター,Popular Star,세계가 하나로 연결돼 있어요.,世界は一つに繋がっています。,The world is connected as one.,せかい
노란색,黄色,Yellow,살구색,肌色/apricot color,peach/apricot,여권,パスポート,passport,식탁,食卓,Dining Table,부엌,台所,Kitchen,직장,職場,Workplace,출발,出発,Departure,들,~たち、~ども,Plural Suffix,부인,夫人,Wife,그녀는 노란색 드레스를 입었어요。,彼女は黄色いドレスを着ました。,She wore a yellow dress.,きいろ
수건,タオル,Towel,뉴욕,ニューヨーク,New York,색,色,Color,많이,多く、たくさん,Many/Much,자료,資料,materials/data,여러,多くの,Many,볼펜,ボールペン,Ballpoint Pen,가게,お店,shop,위,胃,stomach,수건으로 얼굴을 닦았어요.,タオルで顔を拭きました。,I wiped my face with a towel.,たおる
수집,収集,collecting,할머니,祖母,grandmother,보도,報道,Report,상자,箱,Box,텔레비전,テレビ,television,안개,霧,fog,배터리,バッテリー,battery,양복,スーツ,Suit,양,羊,sheep,동전을 수집해요.,コインを収集しています。,I collect coins.,しゅうしゅう
상당히,かなり,quite/fairly,독서실,読書室,Study Room,일요일,日曜日,Sunday,자정,真夜中,midnight,영,ゼロ,Zero,장마철,梅雨時,Rainy Season,시험,試験,Exam,한국요리,韓国料理,Korean Cuisine,맥주,ビール,Beer,상당히 어려운 문제예요.,かなり難しい問題です。,It’s quite a difficult problem.,かなり
기차,汽車,Train,자정,真夜中,midnight,외할머니,祖母（母方）,Grandmother (maternal),인,~人,Person,살,歳,Age,경찰,警察,Police,우선,まず,First,부산,釜山,Busan,전공,専攻,Major,기차를 타고 서울에 갔어요。,汽車に乗ってソウルに行きました。,I went to Seoul by train.,でんしゃ
책상,机,Desk,유럽,ヨーロッパ,Europe,영화관,映画館,Cinema,종류,種類,Kind,스타,スター,Star,설렁탕,ソルロンタン,Beef Bone Soup,어린이,子供,Child,오히려,むしろ,rather (contrary),여름,夏,Summer,책상 위에 책이 있어요.,机の上に本があります。,There is a book on the desk.,つくえ
