Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
배,梨、船、お腹,pear,냉면,冷麺,Cold Noodles,돈,お金,Money,국,スープ,soup,예술,芸術,art,수영,水泳,Swimming,껌,ガム,Gum,이야기,話,Story,즉,すなわち,that is/namely,배가 달아요.,梨は甘いです。,The pear is sweet.,なし
달,月,moon,자유,自由,freedom,외숙모,おば（母方）,Aunt (maternal),여러,多くの,Many,도대체,いったい (疑問を強調),on earth,시간표,時間表,Schedule,조선말,朝鮮語,Korean Language,논문,論文,thesis/paper,시간,時間,Time,달이 밝아요.,月が明るいです。,The moon is bright.,つき
양,羊,sheep,텔레비전,テレビ,television,사자,獅子,lion,저기,あそこ,Over There,여행,旅行,Travel,오른쪽,右,Right Side,몇 개,いくつ,how many pieces,입구,入口,entrance,데이트,デート,Date,양이 울어요.,羊が鳴きます。,The sheep bleats.,ひつじ
급,級,Level/Grade,양,羊,sheep,봉투,封筒,Envelope,시민,市民,Citizen,옳은,正しい,correct/right,상관,関係,Relation,능력,能力,Ability,정거장,停車場,Station,철,季節,Season,한국어능력시험 급이 올라갔어요。,韓国語能力試験の級が上がりました。,My Korean proficiency level has increased.,きゅう
경복궁,景福宮,Gyeongbokgung Palace,천천히,ゆっくり,slowly,공기,空気,Air,소금,塩,Salt,분노,憤怒,anger,중식,中国料理,Chinese Cuisine,실험,実験,experiment,담배,たばこ,Tobacco,아내,妻,Wife,경복궁을 방문했어요。,景福宮を訪れました。,I visited Gyeongbokgung Palace.,けいふくきゅう
경기,競技、試合,Game/Match,외숙모,おば（母方）,Aunt (maternal),이혼,離婚,divorce,남자,男,Man,소방관,消防官,firefighter,가이드북,ガイドブック,guidebook,읽기,読むこと,Reading,지도,地図,map,쌀,米,Rice,오늘 축구 경기가 있어요。,今日サッカーの試合があります。,There is a soccer match today.,きょうぎ
월급,月給,Salary,조선말,朝鮮語,Korean Language,외국인,外国人,Foreigner,너,きみ、おまえ,You,장마철,梅雨時,Rainy Season,경복궁,景福宮,Gyeongbokgung Palace,아침,朝,Morning,산,山,mountain,부엌,台所,Kitchen,월급을 받았어요.,月給をもらいました。,I received my salary.,げっきゅう
방송국,放送局,Broadcasting Station,지하철역,地下鉄の駅,Subway Station,반찬,おかず,Side Dish,시설,施設,Facility,봉투,封筒,Envelope,만들기,ものづくり,crafting,어젯밤,昨夜,Last Night,책,本,book,더,より,More,그는 방송국에서 일해요.,彼は放送局で働いています。,He works at the broadcasting station.,ほうそうきょく
얼음,氷,Ice,떡볶이,トッポギ,Tteokbokki,아주머니,おばさん,Aunt,놀이공원,遊園地,amusement park,월급,月給,Salary,인천,インチョン,Incheon,제가,私が,I (humble),닭,鶏,chicken,장점,長所,Strength,얼음을 넣어서 마셨어요.,氷を入れて飲みました。,I drank it with ice.,こおり
북쪽,北,North,목욕,沐浴、入浴,Bath,오전,午前,forenoon,발표,発表,Presentation,남북,南北,North and South,오른쪽,右,Right Side,합격,合格,Pass,새우,えび,Shrimp,외국,外国,Foreign Country,북쪽으로 가세요.,北に行ってください。,Please go north.,きた
