Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
일본어,日本語,Japanese Language,수요일,水曜日,Wednesday,비밀,秘密,Secret,몸살,疲労からくる病気,Flu-like Illness,도로,道路,road,계획,計画,Plan,수영장,プール,Swimming Pool,이사,引っ越し,Move,온갖,あらゆる,all kinds of,일본어를 공부해요.,日本語を勉強します。,I study Japanese.,にほんご
지하,地下,Underground,의자,いす,Chair,만두,ぎょうざ,Dumpling,돼지,豚,pig,연,年,year,수족관,水族館,aquarium,영향,影響,influence,그래서,だから,so/therefore,쌀밥,ご飯,Cooked Rice,지하에 주차장이 있어요.,地下に駐車場があります。,There is a parking lot underground.,ちか
쪽,ページ,Page,회색,灰色,gray,그냥,ただ、そのまま,Just,손수건,ハンカチ,Handkerchief,회의,会議,Meeting,가방,鞄,Bag,아버지,父,Father,그리고,そして,and,건배,乾杯,Cheers,책의 첫 쪽을 읽었어요.,本の最初のページを読みました。,I read the first page of the book.,ぺーじ
수입,収入,income,몇 시,何時,what time,잎,葉,leaf,케이크,ケーキ,Cake,두부찌개,豆腐チゲ,Tofu Stew,내용,内容,Content,요즘,この頃,Nowadays,체육관,体育館,gym,옆,横,Next To,수입이 늘었어요.,収入が増えました。,My income has increased.,しゅうにゅう
장점,長所,Strength,귤,みかん,Mandarin Orange,과거,過去,past,안개,霧,fog,식사,食事,Meal,정원,庭,garden,무용,舞踊、踊り、ダンス,Dance,형,(弟から見て)兄,Older Brother,바람,風,wind,그의 장점은 성실함이에요.,彼の長所は誠実さです。,His strength is his sincerity.,ちょうしょ
거울,鏡,mirror,양복,スーツ,Suit,논문,論文,thesis/paper,내년,来年,Next Year,겨울,冬,Winter,목요일,木曜日,Thursday,한국어,韓国語,Korean,모임,集まり,Gathering/Meeting,학교,学校,School,거울을 닦았어요.,鏡を拭きました。,I wiped the mirror.,かがみ
목요일,木曜日,Thursday,대화,対話,Conversation,기름,油、ガソリン,Oil/Fuel,더,より,More,몹시,非常に,very/exceedingly,가을,秋,Autumn,말,馬,horse,일단,とりあえず,first/for now,운동선수,スポーツ選手,Athlete,목요일 밤에 약속이 있어요.,木曜日の夜に約束があります。,I have plans Thursday night.,もくようび
누나,(弟から見て)姉,Older Sister (from younger brother's perspective),겨울방학,冬休み,Winter Break,책방,本屋,Bookstore,에스카레이터,エスカレーター,escalator,건너편,向こう側,Other Side,그래프,グラフ,graph,벽,壁,wall,연두색,黄緑色,yellowish green,부탁,お願い,Request,누나는 항상 저를 도와줘요.,姉はいつも私を助けてくれます。,My older sister always helps me.,あね
나무,木,tree,아이스크림,アイスクリーム,Ice Cream,작은아버지,父の弟、おじ,Uncle (Paternal),내과,内科,Internal Medicine,장례식,葬礼,funeral,힘,力,Strength,약사,薬剤師,Pharmacist,디브이디,DVD,DVD,음악,音楽,music,나무가 많아요.,木がたくさんあります。,There are many trees.,き
설렁탕,ソルロンタン,Beef Bone Soup,배달,配達、出前,Delivery/Takeout,님,~様,Suffix for respect,치약,歯磨き粉,Toothpaste,불고기,プルコギ,Bulgogi,습관,習慣,Habit,국어,国語,Korean Language,교실,教室,classroom,강아지,子犬,Puppy,설렁탕을 맛있게 먹었어요.,ソルロンタンを美味しくいただきました。,I enjoyed the beef bone soup.,そるろんたん
