Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
근처,近所,Neighborhood,수요일,水曜日,Wednesday,모레,あさって,Day After Tomorrow,일본말,日本語,Japanese Language,힘,力,Strength,바나나,バナナ,banana,설날,元旦,New Year's Day,소리,音,Sound,킬로미터,キロメートル,Kilometer,우리 집 근처에 공원이 있어요。,私の家の近所に公園があります。,There is a park near my house.,きんじょ
하숙,下宿,Lodging,대한민국,大韓民国,Republic of Korea,키보드,キーボード,keyboard,손가락,指,finger,어깨,肩,Shoulder,이번,今回,This Time,노트북,ノートパソコン,laptop,영하,零下,Minus,초록색,緑色,Green,하숙을 구했어요.,下宿を見つけました。,I found lodging.,げしゅく
어제,きのう,Yesterday,물리,物理,Physics,숙박,宿泊,accommodation,기술,技術,skill,노란색,黄色,Yellow,동안,~の間,During,벌,罰,punishment,문장,文章,Sentence/Clause,이사,引っ越し,Move,어제는 날씨가 좋았어요.,昨日は天気が良かったです。,The weather was nice yesterday.,きのう
청록색,青緑色,teal/turquoise,반지,指輪,Ring,기념품,お土産,souvenir,더구나,さらに,moreover,중국집,中華料理店,Chinese Restaurant,펜,ペン,pen,습관,習慣,Habit,시,市/時,City/Hour,출발,出発,Departure,청록색 바다가 아름다워요.,青緑の海が美しいです。,The teal sea is beautiful.,あおみどりいろ
형,(弟から見て)兄,Older Brother,표,チケット,Ticket,침대,ベッド,Bed,소파,ソファー,Sofa,직업,職業,Occupation,소설,小説,Novel,이유,理由,Reason,승리,勝利,victory,모레,あさって,Day After Tomorrow,형이랑 축구를 했어요.,兄とサッカーをしました。,I played soccer with my older brother.,あに
그만,それくらいで、それで,That's Enough,옆,横,Next To,장소,場所,Place,경찰서,警察署,Police Station,연필,鉛筆,Pencil,대한민국,大韓民国,Republic of Korea,전화번호,電話番号,phone number,다시,再び、また,Again,샌드위치,サンドウィッチ,Sandwich,그만하면 돼요。,それで十分です。,That's enough.,それで
간,間,Between,실수,失敗,Mistake,춤,踊り,dance,인간,人間,human,스피커,スピーカー,speaker,죽,おかゆ,Porridge,즉,すなわち,that is/namely,전화번호,電話番号,phone number,중식,中国料理,Chinese Cuisine,학교와 집 사이의 간이 좁아요。,学校と家の間の距離が狭いです。,The distance between school and home is short.,あいだ
여러가지,いろいろ,Various,목요일,木曜日,Thursday,실수,失敗,Mistake,처음,最初,First,무리,無理,Impossible/Group,외할아버지,祖父（母方）,Grandfather (maternal),껌,ガム,Gum,고양이,猫,Cat,어둠,闇,darkness,여러가지 문제가 있어요.,いろいろな問題があります。,There are various problems.,いろいろ
입학,入学,entrance to school,따라서,したがって,therefore/accordingly,관계,関係,Relationship,문자,文字,character,우리,我々,We,부탁,お願い,Request,무엇이,何が,What (subject),연,年,year,의미,意味,Meaning,입학 축하해요.,入学おめでとう。,Congratulations on your admission.,にゅうがく
청바지,ジーンズ,Jeans,핸드폰,携帯電話,mobile phone,이분,この方,This Person,수집,収集,collecting,커피숍,コーヒーショップ,Coffee Shop,스승의날,ススンエナル (先生の日),Teacher’s Day,법,法,law,그림,絵,picture,농구,バスケットボール,Basketball,청바지를 입었어요.,ジーンズを履きました。,I wore jeans.,じーんず
