Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
허리,腰,Waist,수학,数学,Mathematics,냄비,鍋,Pot,가방,鞄,Bag,나중,（時間や順序が）後,Later,한강,ハンガン(漢江),Han River,준비,準備,Preparation,기념품,お土産,souvenir,연구,研究,research,허리가 아파요.,腰が痛いです。,My waist hurts.,こし
필통,筆箱,pencil case,볼펜,ボールペン,Ballpoint Pen,배낭여행,バックパック旅行,backpacking trip,장마,梅雨,Rainy Season,층,~階,Floor,외국인,外国人,Foreigner,님,~様,Suffix for respect,태풍,台風,typhoon,씨,~氏,Mr./Ms.,필통 안에 뭐가 있어요?,筆箱の中に何がありますか。,What's in your pencil case?,ふでばこ
무엇이,何が,What (subject),아까,さっき,A While Ago,교육,教育,education,음반,音盤,Record,설날,元旦,New Year's Day,열쇠,鍵,Key,어버이날,オボイナル (父母の日),Parents’ Day,메시지,メッセージ,Message,햇빛,日光,Sunlight,무엇이 문제예요?,何が問題ですか？,What is the problem?,なにが
사업가,事業家,Businessperson,잔,~杯,Glass,인류,人類,mankind,지도,地図,map,시계,時計,Clock,지하철,地下鉄,subway,화,怒り,Anger,권,巻,Volume,독서,読書,reading,그는 성공한 사업가예요.,彼は成功した事業家です。,He is a successful businessman.,じぎょうか
영화관,映画館,Cinema,거북이,亀,Turtle,사이다,サイダー,Soda,필통,筆箱,pencil case,오징어,いか,Squid,무역,貿易,Trade,심장,心臓,heart,환전,両替,currency exchange,한국어,韓国語,Korean,영화관에 갔어요.,映画館に行きました。,I went to the cinema.,えいがかん
불고기,プルコギ,Bulgogi,서리,霜,frost,연습,練習,Practice,함께,一緒に,Together,아버지,父,Father,세계,世界,world,무리,無理,Impossible/Group,식당,食堂,restaurant,수영장,プール,Swimming Pool,불고기를 먹었어요.,プルコギを食べました。,I ate bulgogi.,ぷるこぎ
지방,地方,Region,생명,生命,life,외숙모,おば（母方）,Aunt (maternal),푹,ぐっすり,Deeply,첫째,最初の,First,바닥,床,floor,정의,正義,justice,아들,息子,Son,한자,漢字,Chinese Character,그는 지방에서 살고 있어요.,彼は地方に住んでいます。,He lives in a rural area.,ちほう
부동산,不動産,Real Estate,청록색,青緑色,teal/turquoise,일기,日記,Diary,이모부,おじ（母方）,Uncle (maternal),돈,お金,Money,술,酒,Alcohol,몸,体,Body,우산,傘,umbrella,무엇이,何が,What (subject),부동산 시장이 활발해요.,不動産市場が活発です。,The real estate market is active.,ふどうさん
일본요리,日本料理,Japanese Cuisine,몇 시,何時,what time,평화,平和,peace,번,~回,Times,슈퍼마켓,スーパーマーケット,Supermarket,목요일,木曜日,Thursday,쌀,米,Rice,오른쪽,右,Right Side,좀더,もう少し,A Bit More,일본요리를 먹었어요.,日本料理を食べました。,I ate Japanese food.,にほんりょうり
소파,ソファー,Sofa,매일,毎日,Every Day,옷,服,clothes,거기,そこ,There,인터넷,インターネット,internet,휴일,休日,holiday,학교,学校,School,월세,月払いの家賃,Rent,위,上,Above,소파에서 쉬고 있어요.,ソファーで休んでいます。,I am resting on the sofa.,そふぁ
