Correct_Korean,Correct_Japanese,Correct_English,Choice1_Korean,Choice1_Japanese,Choice1_English,Choice2_Korean,Choice2_Japanese,Choice2_English,Choice3_Korean,Choice3_Japanese,Choice3_English,Choice4_Korean,Choice4_Japanese,Choice4_English,Choice5_Korean,Choice5_Japanese,Choice5_English,Choice6_Korean,Choice6_Japanese,Choice6_English,Choice7_Korean,Choice7_Japanese,Choice7_English,Choice8_Korean,Choice8_Japanese,Choice8_English,Example_Sentence,Example_Sentence_Meaning,Example_Sentence_Meaning_English,Correct_Hiragana
시합,試合,match/game,모양,形、形状、格好、スタイル,Shape/Appearance,비밀,秘密,Secret,숲,森,forest,기분,気分,Mood,월세,月払いの家賃,Rent,고속버스,高速バス,Express Bus,오이,きゅうり,cucumber,지출,支出,expense,시합에 나갈 예정이에요.,試合に出る予定です。,I plan to participate in the match.,しあい
가스,瓦斯,gas,아들,息子,Son,때문,~のため/だから,Because of,값,値段、価値,Price,아마,多分,Probably,추억,思い出,Memory,인도,インド,India,코트,コート,Coat,준비,準備,Preparation,가스를 조심하세요.,瓦斯に気をつけてください。,Be careful with gas.,がす
기념일,記念日,anniversary,너,きみ、おまえ,You,된장국,味噌汁,Miso Soup,기사,運転手、技士、記事,Driver/Engineer/Article,매우,非常に,very/quite,전공,専攻,Major,발표,発表,Presentation,노란색,黄色,Yellow,행사,行事,event,오늘은 특별한 기념일이에요.,今日は特別な記念日です。,Today is a special anniversary.,きねんび
우편번호,郵便番号,postal code,성함,お名前,Name (honorific),바닥,床,floor,직접,直接,Directly,서로,互いに,Each Other,이미,すでに,already,명절,年中行事,Holiday/Festival,거리,通り、街,Street/Distance,장마철,梅雨時,Rainy Season,우편번호가 어떻게 돼요?,郵便番号は何ですか。,What is your postal code?,ゆうびんばんごう
말,言葉、話,Word/Speech,양식,洋食,Western Food,그런,そんな,Like that,거의,ほとんど,Almost,은행원,銀行員,Banker,저쪽,あちら,That Side,무역,貿易,Trade,어째서,どうして,why (formal),분,分/名(目上の人),Minute/Person,좋은 말을 했어요.,良い言葉を言いました。,I said good words.,ことば、はなし
댁,お宅,Household (humble),넥타이,ネクタイ,Necktie,우산,傘,umbrella,그날,その日,That day,요일,曜日,Day of the Week,주말,週末,Weekend,여기저기,あちこち,Here and There,관계,関係,Relationship,팁,チップ,tip,댁에 초대해 주셔서 감사합니다.,お宅に招待してくれてありがとうございます。,Thank you for inviting me to your home.,おたく
반달,半月,Half Moon,시,市/時,City/Hour,곧,すぐ,Soon,수영,水泳,Swimming,햇빛,日光,Sunlight,추석,チュソク (秋夕),Korean Thanksgiving,배달,配達、出前,Delivery/Takeout,양식,洋食,Western Food,의자,いす,Chair,밤에 반달이 보여요.,夜に半月が見えます。,A half moon is visible at night.,はんげつ
대화,対話,Conversation,말하기,しゃべること、話、会話,Speaking,반바지,半ズボン,Shorts,평화,平和,peace,사무실,事務室,office,한자,漢字,Chinese Character,쌀,米,Rice,심하게,ひどく,severely,남편,夫,Husband,우리는 깊은 대화를 나눴어요.,私たちは深い対話をしました。,We had a deep conversation.,たいわ
방법,方法,Method/Way,서비스,サービス,Service,태풍,台風,typhoon,선생님,先生,Teacher,출구,出口,exit,산책로,散策路,walking path,설탕,砂糖,Sugar,왜냐하면,なぜなら,because,누가,誰が,Who,효과적인 방법을 찾고 있어요.,効果的な方法を探しています。,I am looking for an effective method.,ほうほう
무료,無料,Free,아내,妻,Wife,큰어머니,父の（１番上の）兄の妻、伯母,Aunt,농구,バスケットボール,Basketball,옛날,昔,Old Days,동네,町内、ご近所,Neighborhood,잘못,間違って,Mistake,그때,そのとき、当時,At that time,아기,赤ちゃん,Baby,이 카페는 무료 와이파이를 제공합니다.,このカフェは無料のWi-Fiを提供しています.,This café provides free Wi-Fi.,むりょう
